Ticker,SPY,SPY,SPY,SPY,SPY,QQQ,QQQ,QQQ,QQQ,QQQ,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,JPM,JPM,JPM,JPM,JPM,XOM,XOM,XOM,XOM,XOM,TLT,TLT,TLT,TLT,TLT
2018-01-11,287.2144377408377,288.95355137671504,286.7536798751231,287.3635325862996,16988456.500658058,167.39286062184053,167.81621225502647,167.2834035334158,167.54254951263763,24253979.355300114,43.71391234665641,43.917611276121924,43.66893446588179,43.760072028939646,6265953.517141945,85.5568029733304,85.82992970182987,85.50101541080795,85.59996936638669,8819256.319743242,53.22281378469582,53.33687645474574,53.04157017656529,53.143095972396225,10083150.830157895,54.50732119015574,54.51294296907772,54.14078746176626,54.480907963869974,10436544.622750247,65.05378577139933,65.44857189862769,64.6936022707715,65.09813149945391,9980160.049936913,112.10233071271405,112.37317430601118,111.2766220672226,112.14034277240184,8010275.687247411,85.91546182804325,86.6717442207451,85.73062756205108,85.8189480443137,12023126.745696597,116.07519051195885,116.46783166462986,115.51566772443795,115.95704085064226,7833684.416345793
2018-01-12,286.62526114214256,287.63837966701055,284.7598131358702,286.59642320508175,12511271.08504059,169.06980668732797,169.28395960052387,167.0566247657275,168.94225833268948,4738605.844056363,43.88121723168702,43.89905144723622,43.654059265074125,43.84575466431328,14746678.509330183,86.91435118827654,87.08992508307264,86.56334550026953,86.87369373747694,8434447.349270687,53.366792838630964,53.6897894204128,53.08437771970378,53.33702459888556,13446037.652462568,54.72184554799543,55.130018648558966,54.22776064023693,54.7170705767781,9092779.063792873,64.4078310588261,64.49832850612933,64.04083227892214,64.45485881771017,10460564.458278494,114.54051496054379,114.94702849936071,113.74246933231922,114.49490354716824,13656579.707046,86.11513065134932,86.61720483256875,86.04905293717468,86.20974976937234,12438365.709721768,115.84125109680846,116.66318610545618,115.61441642132357,116.03055609555797,6604327.338621533
2018-01-15,285.89602700816204,286.8260623597869,285.6528224368643,285.74911167677556,15856213.43328945,169.72250651498103,170.25462659962832,168.9446718679354,169.63130079583493,15579206.398272006,44.16501069333463,44.395570569495874,43.83132023874602,44.123887120059365,8904745.186626837,86.68912305343775,87.05622952690545,86.39536661214548,86.75168132150054,13686915.701367637,52.16804432564428,52.33667358787909,52.06680895062906,52.16374823920309,12755938.88082731,55.17066709632687,55.5850162673577,55.052836703682324,55.20669028074108,14232495.452667342,64.93775374871487,65.0347179657185,64.85025865466567,64.91777138297248,9498181.858041514,113.74075348445504,114.02704138399801,113.11670963910588,113.74030417346457,9137386.678300105,85.53340443504172,85.77768756955514,85.24852063244545,85.58639187432874,15163962.555583794,114.52276244354985,115.41119649376151,113.67310615829383,114.30901503336275,8747348.191447489
2018-01-16,284.97196671318056,286.3739246452732,283.8080245919439,284.6157475116082,10073805.361179113,167.4521002759061,168.31443231168163,166.1306395248088,167.4223033192336,7368167.152489679,43.78660495247341,44.04085361374295,43.70915208454222,43.78529239544168,12431594.101616574,85.34291132490767,85.73361533503459,85.28997804052453,85.3251456082259,13334524.753070021,51.78223056600742,52.02679817587953,51.56707764435179,51.763380550851544,9714253.226810314,55.201672335462916,55.227779985517735,54.726465083670945,55.180402900224436,7211085.479295358,65.35847560714215,65.42971320993566,65.31323209352693,65.3769024642749,10218106.712797053,114.13692591008903,114.93551990940334,113.8280631745536,114.24080952784614,4729531.582162988,85.21860217458824,85.3293504620651,85.06647498199825,85.26596403948268,11341444.252321584,114.48986336761828,114.98955741510372,114.15823302411208,114.43816147027596,12937599.425013576
2018-01-17,284.81917936402687,286.3677203227168,284.4726404876002,284.94918287083794,9026973.80757319,168.7181285818892,169.3729198448124,167.70845933338438,168.7909309546353,7776465.908816257,44.81812688973974,44.99315462653109,44.53845497730456,44.84513009883076,10057903.116936551,85.95651418449266,86.31092633357271,85.67165691285528,85.97073366879178,5073434.92023154,51.78060874384413,51.9464185135713,51.378193883002375,51.72252567195454,6849191.542354642,55.06154587704489,55.2348889942608,54.85757043710775,54.9590610073265,2468636.9271097183,65.23050039197219,65.71384205721155,64.85995309374282,65.10171527452741,10878078.043785077,113.99895407004419,114.13925803133303,113.72077975678347,113.93362871787377,6869869.965906466,85.6659166295458,86.00699819142572,84.69088086260737,85.66060054738747,11480551.963642342,113.74971127204375,114.73427862599212,113.57247785351655,113.85348751584789,4981973.943026932
2018-01-18,279.5073218472518,280.23096517453155,277.90998334398853,279.9585548643777,10528301.979807785,166.1850696272734,166.52370595254683,164.80024045680474,166.25268969855554,9898123.928896287,44.140365578917375,44.4373682003086,43.938673198446786,44.22442111471075,9332712.984612195,84.40676429655545,84.52173026782437,84.08494002825391,84.3467928740572,12941778.27511009,50.31817570241581,50.354594216482425,49.96472338008287,50.23026679371595,8404377.588504879,54.06560123475959,54.325623965719075,53.975942837321924,54.09375272579841,10628989.942758372,63.92368209297722,64.00486955945782,63.72578358566156,63.809956280555475,7031017.401311728,113.60573692639075,113.70304188251667,112.45386440201538,113.34688417143666,3741968.8802735982,85.32518668265591,85.60230412150443,85.14321050659939,85.33663011204737,6393450.024749172,115.26168109021343,115.4345694400395,115.01607981042673,115.34132466138803,9006058.082281828
2018-01-19,272.20387510822354,272.7254046472431,271.9190584807274,272.1611543454899,13633811.618416725,163.2000281880928,163.76823020585456,162.05206090180343,163.23296812817543,5486442.945804639,43.00681598097333,43.05460970559276,42.68296368610076,42.9543806440379,9757458.883509673,82.69448074210368,83.69673762271461,82.32434348480538,82.71217670626265,10925052.68856946,49.37433859898346,49.80608189902264,49.248311007476545,49.35942952529446,24516970.077388708,53.57192817191189,53.87476011193847,52.90772954764473,53.52549662937432,10579543.07999188,62.79241611612609,63.48066893746639,62.373838791166015,62.8026204174765,5355188.085122282,111.14211232794426,112.0204153709466,110.97991420192525,111.1890068205903,9148717.442636747,83.74925329641884,83.97829427700086,82.78319478785184,83.64120506452907,9240220.328761721,117.51926819731912,117.61814415195667,117.36457156819684,117.38497778021832,4006517.021446969
2018-01-22,269.7471860674691,270.4105580811232,269.15515739164806,269.8706332172406,8049758.934848907,162.5546863834174,163.09193968638732,161.3135483279348,162.75517340460095,8755079.656155335,42.727797841038104,42.74990475661974,42.252705399823476,42.6907183518612,11626491.526385237,82.36654380793189,82.75908003090215,82.35275013523605,82.45147049182891,16805122.911027472,49.3336628206048,49.62825315053148,48.576310700508365,49.36441346381017,5078717.8074880345,53.05778413557025,53.42354696669248,52.81051011544226,53.04816293604987,6928197.770271094,61.97062438531171,62.32010692652525,61.95941378871712,62.06626974646535,10096514.652549583,109.83700059553392,110.0675499172043,109.6897427792462,109.78341003607325,18117904.379664097,83.52382339482526,84.03812751544547,83.1899603048427,83.39590133315342,8776111.264782643,117.1449501474135,117.46578001573978,116.7894404070441,117.30240778364173,5046971.292440836
2018-01-23,267.3679131866628,268.33827970377104,265.69780362674123,267.71611378755915,15362972.626690617,162.30036104507627,162.4705793449723,161.5279908166912,162.30673457874002,4664534.253862764,42.00097210555228,42.049485867404066,41.919380558290094,42.0194559734372,19452028.53849275,81.98715317087647,82.37772078837547,81.94204348856917,81.95745655314583,8643752.826392757,48.91631277703492,49.08801160490697,48.63362300567329,48.87112778680665,5481571.380244851,52.938794456770694,53.124603894000145,52.61738556917461,52.97003557626061,7979741.478281808,60.70910774804008,60.81317576023087,60.35999740924645,60.72678922130009,9441046.812157044,108.74932958741721,109.01164031455362,107.90902438349433,108.72455591504935,8205349.797939151,84.0183333046774,84.66961892748527,83.47615707607108,83.86709915625495,3475128.471995898,118.81561461930217,118.99907450306551,118.7884863616672,118.80972712063843,13725565.691157019
2018-01-24,268.9759546064883,270.63243535770135,267.1114063882699,268.8959126518372,10286390.026895588,164.063876065552,164.317620126343,162.9922616954327,163.9176448001605,10750179.347759439,41.26664485727939,41.34521260241604,41.00878704546275,41.26418664741041,3965129.392024941,82.65611682546206,82.81237978713142,81.8812171990491,82.67849082593712,13993354.371306546,49.56281375361179,49.669191020983185,49.23006522277238,49.605135560307936,9530999.19477239,53.3427268898415,53.43770829560659,53.105015035732805,53.29501291223504,14697390.268495243,60.92023924547326,61.18324384465806,60.84908135897701,60.85649089405183,10651507.091311552,108.61816852855911,109.36526419637359,108.46856166063714,108.65845895788568,10180715.084820768,84.08598300231354,84.62441569436638,83.70862201630557,83.9047962253344,10253688.528748866,118.4074918311285,119.32513176613931,118.11148722972727,118.41117348344466,9880106.89922456
2018-01-25,264.85838416684174,265.47350561762215,263.29966557632616,264.91484116315695,3393894.855548134,161.31491347886637,161.59835028761125,160.73356404210037,161.17366552184308,21714456.941441488,41.573732625237085,41.673516941548236,41.41659529031425,41.583158578464,11028585.916042482,82.52408216385183,82.84826511719612,82.45059049733555,82.67463244186327,10719479.846748855,49.36507028206598,49.644180175253425,49.06859440905312,49.34580577796749,11789482.010216305,52.04536674268704,52.47992573119352,51.43819004313205,52.0048552566188,10655367.264422221,60.15289573726151,60.580332154279176,59.515467997586576,60.20626940269919,14010228.854378808,108.4027557336249,108.90279269139216,108.13469086440949,108.31542273963112,13809631.987031564,83.89780147890079,84.14395739717916,83.72437103210066,84.03054972746871,4487207.682561649,117.92457232008621,118.31907926499025,117.4239170410019,117.93138576920565,5672957.469108543
2018-01-26,264.0963786200746,264.1682449232596,263.7429919555661,264.0154546605244,12652904.744407639,159.77119989687594,160.7875994489917,159.49526945189749,159.8320722246895,6880400.389294164,41.39115735300334,41.59495103089656,41.315826930333685,41.32385194565301,9043773.957272481,81.83300076164093,82.5808280245023,81.79468044833715,81.81682915052554,5691252.703519942,48.37606804204508,48.40445621872392,47.93922172401375,48.34313120358821,12552371.244170312,51.47731597055739,51.976200394782495,51.27689965270127,51.44745617556999,16028289.892976081,59.33350548992757,59.377659384083316,58.76098602101816,59.23844882473102,8764234.820220923,107.10743506945107,107.25706773341517,106.86775371347085,107.02260676242658,6740916.772644983,83.63597782619802,83.8740070180467,83.42643359720086,83.65178498973744,11855703.425798617,119.96027435885406,120.61935221377036,119.4656538787538,119.89490422178322,11481145.487394426
2018-01-29,265.78571790332614,267.1151367479698,265.6249236113995,266.0236612242207,5341825.437206773,162.45830391248882,162.46526760027297,162.2258674332684,162.28561850043857,8306115.965115569,42.137513497896755,42.503757344397066,42.09792679481446,42.18129423522579,8278376.010426228,82.2300538402759,82.44466123081824,82.01465138924962,82.2742716346614,13366191.632378148,49.08564941620247,49.60803574425535,48.75975543386934,49.09095497045842,9971682.898076601,52.132511944072895,52.550310571594295,51.902759833075834,52.041511344059195,9893845.872729342,60.26284445178854,60.287502660462586,59.87050651223546,60.227842157907844,8425417.173920706,108.83607366314844,110.00258159254527,108.37321433475154,108.89594617457035,13796091.506988233,84.90442796698976,85.01708912460589,84.61413951628346,84.96337960990724,7615384.399742602,119.83684118600867,120.35815557602292,119.3434033171737,119.75963620256276,6949013.476206817
2018-01-30,267.5418660320597,269.9323379033775,267.0509439349845,267.4117139349552,12530410.707519634,162.3821949319373,163.200901141779,162.02916436574333,162.07329869378918,8471420.224180512,42.15993892649904,42.41002638673825,42.009545604209016,42.1860969007702,3452774.6451573325,81.90404959765429,81.95150441599583,81.14002770967205,81.87574051700601,12283512.946021944,49.09729359454481,49.77837097455166,48.945739726182,49.1417580589877,4838912.222321311,52.2465955865618,52.44695877441657,51.975998769708156,52.150870203378126,8356359.115133575,60.65667276634578,61.03643455006966,60.5940731816043,60.72777623200623,10716888.090186227,108.66662792254988,109.51899206564671,107.6686508545656,108.51113195212444,19095344.0076713,84.3205409671854,85.19377037899565,84.2387086270002,84.39631338618535,7667804.993217865,119.87919209461408,120.13817877156691,119.79120084009686,119.82968792670395,10504732.569010707
2018-01-31,268.14278501429345,269.5421236804526,267.73044453479855,268.49642116644696,12744459.668098804,162.30239520392192,162.7730804831451,161.26843311290762,162.35373267757262,13184961.233874343,41.63399744430404,41.80441913304756,41.31780201106458,41.663859025288126,11207380.27641174,83.62246361689226,83.88834788071541,83.60291948584508,83.69402641652289,6851851.282045121,49.48778654391228,49.68227932971295,49.15501025657137,49.510291505148416,8138882.063870886,52.557876867392714,52.60798803714136,52.48579407136294,52.555040624735845,11794200.32862701,60.629571362456794,60.97203536950804,60.580410739057236,60.669619611448255,5907910.680424676,108.11684698261638,108.44488780467911,107.73760001096755,108.11569253088469,4369461.822138721,84.09786874900173,84.83735555033108,83.75829405686447,83.9795610746678,7271743.762719964,120.49782795098785,120.54758497058222,119.8759678311001,120.36291805643876,10589068.213711346
2018-02-01,263.77941005141906,264.0318977671875,262.7789959599622,263.99792942441854,10139579.024586147,160.00233692404618,160.90605695269312,159.27497257046335,159.8917694140589,10451216.568326557,40.92323512577543,40.93815153431398,40.59826491209396,40.910546258118956,8452829.07645877,82.89891089843867,83.46003928090809,82.71663358990926,82.99903957544603,9977117.337498788,49.308775419635445,49.45097968438117,48.86697819625765,49.3243826763812,4385001.460064937,51.94210116307332,52.00495824721998,51.826938861943034,51.94761345596177,10295830.87428852,59.88986067956988,59.97106650303711,59.65607107811452,59.92094835395389,9036122.694046998,106.53119367606926,106.6765657384574,106.32576853872965,106.41673624570932,14003081.167310731,83.35376213405353,83.36071534074664,83.177304473814,83.31870510554137,6962800.118355711,121.14873694852326,121.45422925981663,120.77857782402587,121.11753743924433,11620616.509735607
2018-02-02,266.04781493283883,266.17576481392905,264.6398860277524,266.1124574358196,11044822.891689677,160.04529396881082,161.7032672654548,159.1307125779721,160.40826739436878,12840803.140341649,41.0654621478255,41.26904677422916,40.7585988078587,41.06315729523943,6364387.862550972,84.09096141792166,84.49238051867289,83.94636480364186,83.99184060598972,20647434.582411602,49.55208924965922,49.69256037832937,49.20394714225347,49.604352023648886,10406882.052307827,52.23706134116293,52.32905085629961,52.16187221334374,52.311729854826154,10590888.630807217,59.884249386644036,60.39197274420338,59.49518190298655,59.93255644711871,8529943.408129303,107.5326729058125,107.72856060027274,107.42204844105073,107.49565835661556,4910842.682713851,82.06117286664244,82.20336673922692,81.96856303182958,82.19178711295511,8109400.664769038,121.18672038755116,121.45713315830302,120.77124145500078,121.24753838484918,12752941.802682448
2018-02-05,264.74103994357887,266.04723731289965,263.6963525525202,264.2807109345544,13791297.222437158,160.37949020242334,161.04452166876496,160.15851069348778,160.5815253231151,7257208.9150468195,40.71482532815605,40.78769107907158,40.61349468723703,40.706681217204256,9038393.343526874,85.04016067433494,85.28906258056548,84.92474360995755,84.96851963840217,7324858.922063722,49.430997704979994,49.80922082293482,49.16571333073287,49.45009019470341,10663303.48555588,52.40607006190859,52.51098026926853,52.28787069669045,52.325843908569475,8104121.333501632,60.192387325453296,60.53227231609907,59.573122385998694,60.26141439114659,12617615.42348289,107.81773099610226,107.90258899662642,107.66993603516075,107.81346350453602,6518109.315530552,82.32696868513527,82.41755896586538,81.92872349652473,82.11400581645428,12876977.572022155,119.93025393099254,121.14538869628815,119.57830513040642,120.0660823766692,8204593.056202315
2018-02-06,263.57066010163214,263.8151265396284,262.77119925131814,263.36396538044005,7288067.141401202,157.53706595911692,157.61880268708214,156.14955548127176,157.52271232742623,10568913.925742678,39.23203812043905,39.52846693020454,39.10921575880971,39.26661658279775,7904034.692030025,84.20607170609668,84.44344939332774,83.99972789823316,84.20662575087401,11881194.716706123,48.633998008153114,49.04142939656382,48.502549168626814,48.70471550592067,8448374.06046621,52.00743536733625,52.191068923726604,51.69296003215671,52.01123390411026,7068858.594935297,59.31818794548601,59.5301630956659,59.096310378188676,59.35231960710189,7397013.01606823,105.32959212233835,105.6178687759079,105.00281178643924,105.33046710143837,13972006.647898957,81.58299589961415,82.1869235600177,81.00023339726572,81.73137218898738,5759125.232101851,120.26269621757987,120.66308751217981,119.2352740289839,120.25526000696736,8109127.7357302345
2018-02-07,266.5199087710558,267.9812291543144,266.01460637524735,266.2331244450158,12205190.42477177,157.62419362046202,157.85980663833496,157.37234027381447,157.78303902255067,2310276.348725626,39.40930093688821,39.42168223958073,39.219978565924684,39.3508689563011,4426159.04496936,84.7949119108136,85.39357076785917,84.52045031960661,84.7578077321655,5734711.555934996,49.34479768084703,49.45670921317478,48.821439461228586,49.315645824624525,5536135.52070182,52.483989197791736,52.813744477567774,52.14933058648675,52.515962770546246,7176052.494861815,59.620500603864706,59.735816041068524,59.40848191474406,59.64320658082156,9215178.863155307,105.40150870430497,106.06604246759166,105.1949493698803,105.33028329600242,10108279.947065746,82.93579462410743,83.1349977052649,82.46669387031314,82.96515524609357,8925913.792776559,120.66623638370605,120.94761195692901,120.4137816616974,120.61920167609223,15209449.698467426
2018-02-08,264.04995715795076,264.0510415276579,263.1810954213251,263.67630751832985,14149775.570459345,157.40306317686614,157.7730910824906,155.89845685713976,157.0827397328124,11605446.001542924,39.0715667977032,39.193790647164114,38.860768655862955,39.08931510997351,9205152.0219586,84.36060875984613,84.51248762743732,83.57747402618462,84.29229704604413,7073574.22277408,49.51466153171149,49.844975350792176,49.40846947702488,49.498161778824134,6403919.806695777,52.15908427813806,52.31062876695305,52.12844158517834,52.20781617085305,10940412.974817373,59.62410630568134,59.66923786440279,59.25270071156155,59.54674949052535,8349899.190166387,104.79127679067513,104.93512133387335,104.15299523867515,104.90666707631082,7396212.447051967,82.93907531546702,83.06977597027883,82.54068033637941,82.93179262286688,20676903.74395978,120.51144111643161,121.03223574531711,119.66347381921176,120.72480317387983,6256186.603266333
2018-02-09,266.63764819534043,266.6765556384074,265.3957322649336,265.6804461461087,17966743.776248973,158.13883431689203,158.53716401699631,156.90876347000503,158.04434281463102,5459582.701381532,39.102989042328915,39.14874729334441,38.990560857688436,39.05660580981164,11206778.897550434,83.08987847914874,83.54049304250573,82.85978888613067,83.09072514872825,12289125.905218326,49.83097543719078,50.32020048208224,49.566778925177935,49.81773894679468,4642307.56317913,52.32418266510473,52.60218745190311,52.17238078807575,52.373442114717896,11522294.471644614,58.96293701654761,58.99619236089483,58.547692641601984,58.93708283538817,3285504.273084218,106.09062095257326,106.13000373135658,105.72977578724837,106.0512413304487,21714084.041322775,83.08374639970572,84.09989088258226,82.90438976680076,83.17785821501214,6792805.102210214,121.63619034034787,121.8799732641823,120.64566739365458,121.58227778737015,10909235.1716444
2018-02-12,263.9131731372827,264.18702036891597,263.38279214587493,263.9021976909541,5709761.920483339,157.96168589216552,158.67418563211027,157.10690280534564,157.80926870628144,7794761.374740838,39.2585601358322,39.35047898485925,39.09155736833144,39.135708684905886,7133457.759751846,82.56519990475638,82.75071407940445,81.92918325677603,82.66510119938725,9846951.571451781,49.41957509267574,49.628729904707,49.002721296605095,49.43865335128407,8705180.078610333,51.97591657901783,52.48879481989039,51.458699742006914,51.884666044340165,3105066.9987894627,59.16625823362574,59.41965804716466,58.76280935133747,59.136797388062206,7194257.407048865,106.4542744454215,106.77077991814569,105.65951648410149,106.31497874800641,7787834.714423292,83.63440770281957,84.58712010208797,83.38443340105509,83.5884232334937,8829035.968011174,122.01482625135021,122.16096306972167,121.93745198623616,122.12128350741332,6816527.842582262
2018-02-13,269.38439125811936,271.0497014932353,268.99236202770635,269.00230014267265,10463529.897738656,159.98706195235968,160.76260220684404,159.4251575394562,159.99170593659852,11972231.007990072,40.10777518205383,40.19781706884808,40.083886367745514,40.14283336573438,9866790.024923459,84.99600204283253,85.5694529798658,84.91727654803313,84.97055596837676,8198854.188137435,50.047121805871555,50.33788114563424,49.91641189200704,50.05973931413138,31556684.51474623,52.717091488768226,52.79841590168482,52.6238370215683,52.669779365462745,6628465.937226683,60.889245951793455,61.04952336791743,60.56076504540261,60.86796659588133,8856115.921734788,107.41814216063638,108.48692299810747,107.35681047230682,107.36332455704434,13777520.38028538,83.9031319111477,83.98195013851826,83.64217138636076,83.95498452534069,12442323.40823838,120.53909077888625,121.04778927921107,120.51004010309455,120.64779881479124,9069157.72655587
