,Tech_Growth,US_LargeCap,Healthcare,Energy,Treasuries,Gold
72,0.006884811530308256,0.011453626689462513,0.0037707254060387356,-0.006090611538546472,0.010571917708445731,0.008899878570342648
73,0.022706241708525626,0.00619996853721457,0.014321552033988367,0.02352041284059383,-0.001247666471623947,0.00809955449038941
74,0.02447721648727025,0.009694350396972943,0.004984239401710572,0.01215857813844779,0.002859566558663205,0.005132651557950961
75,0.007809495468269802,0.0017141732109517127,0.003943457538126474,-0.0032010012646383965,-0.000627468513764051,-0.012772717928148557
76,-0.005180244498514234,0.005079781427670159,-0.013314657820635978,0.010801062518793104,-0.001187529969877415,0.0024341980058906615
77,0.009416300348191645,0.009626100842592503,0.0021630391086938346,0.007422911407331022,-0.003456854617576192,0.002021860257734069
78,0.011541764180904229,-0.00576910431875254,-0.00848432026180358,0.013244540655151257,-0.008008608039043737,0.007586729821895532
79,-0.02585355109712238,-0.0004175950079836695,-0.011557270713376788,-0.023191509470781878,0.0018098342148336899,0.0020451140759025054
80,-0.004075769861519483,-0.004693567280616852,-0.0027328191174537837,0.015506336459997792,-0.000426109825551881,-0.011012987662821253
81,-0.003381567233550653,0.0050226257959880335,0.011423078524420297,0.012289641876917237,0.00046431221374923525,0.019304771304354255
82,-0.006392693547485546,-0.006059763567424604,0.006932674909215364,0.0030153040187757625,0.0058333757068484565,0.01372616846590852
83,-0.003876969096685211,0.0013130445710395106,0.018508693287812416,0.02102769571851408,0.0007021094555655848,0.011661771928952297
84,0.007268813510555289,0.0033231344153168427,-0.003935914861368181,0.0151417655969235,0.00014233903285191282,-0.0001508878677457115
85,0.000754965249039665,-0.005472309819520824,-0.005670102142585295,-0.002056823280193633,-0.0037700248986801254,0.00035230261638323577
86,-0.012151819319127049,-0.012307611676625248,0.0036066333269312786,0.0021417436600305274,-0.0012833009534155718,0.0019376646101699462
87,0.0205478122573088,-0.0017769969271203832,-0.00394359943030903,0.00767931107110598,-0.005155008309357646,-0.0024842791251801022
88,-0.0028733938893002993,-0.007255614656149406,-0.011309885865394215,0.003656201890427202,0.006207510635606379,0.009607362456152046
89,0.008011112572079065,0.009597882487180107,-0.002469431959814674,0.010738838652347997,-0.00099109177292768,-0.004684036546549121
90,-0.01733749350844653,-0.0184478273410385,0.007579490858712819,-0.0010177417120112101,0.005169998947111017,0.001879900988059137
91,-0.005367727183864657,-0.005548306740181585,-0.006039513526867382,-0.006375050533833028,0.0023690741054475635,0.0032679247142498513
92,-0.00816239439122425,-0.011622389316966507,-0.006274963743229598,-0.017331015222790437,0.0035536336388395312,-0.001083752920409146
93,-0.014797703614748827,0.002474181960424493,0.008218108916777175,-0.0026627538830424646,0.004266389552983722,-0.0015200480031595078
94,-0.009653919757926139,-0.020708434794170186,-0.01438492923513139,-0.005121462165408528,-0.005539264639962971,-0.01666964836165721
95,0.013177491442511138,0.007379603077843534,0.0008772736538553655,-0.013580449247293486,0.009134950141605522,-0.0051385935548970505
96,-0.0005581208781508514,0.0032965584182600123,0.0028623746304144654,-0.005093520600647809,-0.0024562623059750915,-0.017629291108988577
97,0.010679977088399194,-0.0005673036540058294,0.004098227501196311,-0.026239235670162328,0.003869438490516253,-0.009635032316463059
98,-0.014298851232293682,-0.007551634932826797,-0.009381201177835924,-0.004081433243181155,0.00031963296936870426,0.002811844674230912
99,-0.011020514357735506,-0.01302023801736884,-0.011716055954353254,-0.008148116841520902,-0.0015749672352501065,-0.0007838685302465703
100,-0.020329783789358822,-0.004109760800366342,0.0041257233949988405,-0.005812908567010604,-0.0017216215955142258,0.007769414622555578
101,-0.00604206517948471,0.008337089270640925,0.005005204789641567,0.025058153781906383,-0.005073984466802392,-0.01029359540382613
102,-0.011368730314902271,-0.003816243746209159,0.0032575501826622314,-0.001116100304618134,0.006377971981030439,0.023449520732326617
103,-0.008272324832883551,0.00597238945418358,-0.00419918390597906,-0.007529373234757839,-0.005486608441931731,-0.007340435802661742
104,-0.021176841081770405,-0.01430572195761973,-0.012307134849798397,-0.014324368762447503,-0.0052264872526783124,-0.008900771047875036
105,0.03447348611358869,0.013745067761308847,0.011344303494847023,0.01220498647217835,0.002600457274870927,-0.0027175219596248215
106,-0.004150204172355486,-0.009217949181772872,-0.013396571856673669,-0.008132122822413998,-0.009986847906120653,-0.008164320278978687
107,-0.002405922246718373,-0.013281434589347949,0.001693637362181752,0.018450352756208384,-0.0020947202336685745,0.004425286500504305
108,0.005858611263164162,0.004684464250258638,0.014244982911277859,-0.006545434503121672,0.010237592551414229,0.009610834931076903
109,-0.027784657028665574,-0.02073337148891405,-0.014166962515973458,-0.033965604549987774,0.003577146783952474,-0.007375639333659443
110,0.005832158133949079,0.00014673437280631667,0.0005621816311071159,0.01296855087476631,-0.0014969812709446776,0.004660260556981981
111,0.009584034912770698,0.012548031944704698,0.0015445034671783754,-0.0010433056962539872,-0.0006714189746436798,-0.029844753208729917
112,0.005070260955796471,-0.002946390781830707,-0.00369211651274084,0.011498306892455077,-0.012030109500003069,-0.005211224839717406
113,0.003986807679256579,-0.0076090557921179415,-0.00568371754966163,-0.024063316590543164,0.0007507337974306755,0.0015910224236796687
114,0.019384274624177526,0.015555858829576365,0.004563330708532291,0.01069898935568762,-0.003453200775827817,0.0007130979391523251
115,0.010272306961524483,0.009913576308814153,0.004405610464543605,-0.001638968688232563,-0.002335407527549461,-0.012897005300376876
116,-0.011129867508287275,-0.007755837894216566,-0.0014536106752316817,0.003619640671777135,-0.00026559193871138393,0.012566572181720347
117,-0.0027885686578644,-0.0014690799275646324,0.004096911630511777,0.025070663086150573,-0.012155819176612138,-0.004497914837179719
118,0.03742409688434432,0.02079318622997375,0.01647152771662248,0.013462385210840729,-0.003484141292656751,0.002579232754617016
119,0.009344512417395881,0.0025177856590177525,0.004703107794191328,-0.008183999723082019,0.0003494785794334736,-0.0030160796361576375
120,-0.018220025684216913,-0.0053537850170669995,-0.00430025915427023,0.0139325418088772,-0.0025583755622866156,-0.007071945518961277
121,0.005538717333883089,0.0005735849913920229,-0.00557605315254573,-0.0006461491671861188,0.0015194409346482335,-0.004906723726271283
122,-0.018709530714335613,-0.005492821372531122,-0.00032529016013554485,0.005456763411873357,0.0012483539186136001,0.013459441789709635
123,-0.005556611094547776,-0.01572856510032481,-0.017337346072138413,-0.024313980101968134,-0.005431538029328716,-0.020272209843869245
124,-0.0064660483892201685,-0.010125779576878586,-0.0072239681872274634,0.0003333386189611031,0.005764430926031987,0.002540429381446646
125,-0.0021936007330502585,0.002999055713306168,0.009098362196488184,0.02516371272158489,-0.01318030313412496,0.0007425207778524928
126,-0.005009807218316219,-0.0047573111530252,0.0011532350349397196,-0.005080893228835948,-0.0026268700640817043,-0.009986528496972949
127,-0.0268651352772955,-0.022157038172528794,-0.014422738783030149,-0.03646770997934385,0.00013101028906118404,0.005818742773807388
128,0.0215182036126942,0.013189976729782844,0.005175527625514348,-0.008921574063724782,-0.0018786364222154342,0.003682718312114127
129,-0.01734324840843195,-0.009740794515148693,-0.009172510171516483,0.006783889340285983,-0.003642050567944137,-0.0006368700954841748
130,-0.014485881509588613,-0.0010635214776279084,0.00035824435837059315,0.006979027723086222,-0.001344990046562795,0.007552815501454102
131,-0.0006783660673318128,-0.005905335525368988,-0.013796668023257528,-0.014265047125697585,-0.0005539853229893392,-0.0007296458159983412
132,-0.015604451751524282,-0.003944924618255164,-2.870866672639638e-05,0.009721613471466677,-0.004831979661707804,-0.005981748050727883
133,0.0023756383169533093,-6.081193047371633e-05,-0.0007775244534749513,-0.002427428851845755,0.004754529302898482,0.008016268388074817
134,0.0031397033807471727,0.00768784648236984,-0.0028994985820615755,0.007937059129779643,0.004140014644970474,0.00439976785242996
135,-0.0019962426029300285,0.005154057672641608,0.002599137304298635,0.002839979376865322,0.010802272867855432,0.011826408515022048
136,0.0010370637331126764,0.0004893217053786954,0.008630553646950619,-0.011234608115404505,-0.004234032889480856,-0.0035153980123908157
137,-0.03473209555424338,-0.011795297606683436,-0.008947483319828607,-0.026430478509982265,0.0046572600690125004,-0.011973362201908332
138,0.007946942523995856,-0.0026914631668056603,-0.004855843368457605,0.01303420418072502,-0.002995796699417139,-0.007471434711814399
139,0.004709451989645574,0.004282459689868514,-0.002936166891683342,-0.00551942945646714,0.006073965571398445,0.013720473493014319
140,0.004313235011873238,0.004048103234611098,0.0013535765403734493,-0.0018466991599325087,-0.005236578215819812,-0.011077781163582809
141,0.01841987271029964,0.001098602183112543,0.0002775175612566729,-0.021002404767263658,-0.0007735154384342828,-0.013939534013545864
142,0.019698762840701496,0.005263757829861053,0.008299532736329374,-0.004456599255903965,0.0015564226381998983,0.010808740350670315
143,0.013172318497253564,0.012036548285612493,-0.005931810544275741,0.00022194640876743585,-0.0061045439616678535,0.006555762371751216
144,0.0016623405600593392,0.008700975231927357,0.004983519794711521,0.009310216077798139,-0.006068867604972715,0.007421381261946079
145,-0.001818477594605353,-0.0009106194153587824,-0.007233745701510151,0.012081429468662318,-0.011195376308510122,-0.0038780407977311933
146,0.00040150907021642543,0.017720134630790793,0.005384850617296167,0.0041502476235234596,0.0033702443485020715,-0.001850224722294088
147,0.0071498258681077865,0.012619288797858886,0.016305536923720672,-0.0038719824128944542,0.004177616926683793,-0.000596359414992577
148,-0.0014738885702560134,0.004220290144697591,0.0027223098532646174,-0.019981457027447583,4.285673230389761e-06,0.0016903315088483057
149,-0.012055823127054617,-0.004626044527451692,-0.008068046182965105,-0.02285064304467324,0.004606475869868857,-0.008447495608492535
150,-0.010835436235764221,-0.0011334465175040867,0.00462595642012966,-0.0015689465217054376,0.001281649562145341,-0.0016835901286971957
151,0.014802085251695667,0.016167166737214533,0.024140887652835376,0.010256619323118962,0.000777104144661961,0.002604042109168943
152,0.007552461953281249,0.005710728224975559,0.002547757454235636,-0.01599914977221947,-0.0003889608337375824,-0.007016596633499066
153,0.010591310686389,0.0038354613890175197,-0.0006113635328610922,0.0022890542648469382,0.0052817436598043815,0.010627774072378611
154,-0.027712360889580942,-0.006947523595769165,-0.011630552778421522,-0.002226051557468463,0.0011787664944308124,-0.002957296895220265
155,0.02714759640598879,0.008809972011896613,-0.009975385910323965,-0.0034512057437591985,-0.004654858333703663,-0.012431873993051314
156,0.02078905635764093,0.0053478617342145865,0.007574074877655483,0.007721517833693949,-0.0043505685054862735,0.004631544733771163
157,-0.0009079562018911803,-0.013373189265078664,-0.002361804211414905,-0.010853452693207092,0.008113562581430813,0.014530979818756385
158,0.003164308258153785,-0.0027546760676472135,0.005517719655526702,-0.00046387015817784286,-0.006394946308282266,-0.0015621984734546287
159,0.007282553350922461,0.007532944447792998,0.005673248664546113,-0.009201350332516936,-5.8653315076017884e-05,-0.0010147001944324843
160,0.0005713921641530359,-0.00020076413506327012,0.0048852822724143215,-0.020303607493800932,-0.0035746425370739464,-0.004427579978988934
161,0.02618749233725208,0.009519462744661908,-0.0010458891662238547,-0.004801366616286213,0.000744061519124583,-0.0023716783629567453
162,-0.005773062403857434,-0.014091899630343786,-0.017628733649841532,-0.0021689897791923535,0.007144678457121143,-0.0026069488915539253
163,0.024205390008195327,0.012795730898753545,0.016876445852449386,0.013466477184716306,0.000747351113613486,0.007375775690371221
164,-0.010177721577328085,-0.0021760836004053,0.0071549891767188735,0.005923471003269724,0.00558923110765754,0.014528169822110835
165,-0.0128924263996435,-0.012291910392868298,-0.00774880290530527,0.01590756279148552,7.259547682502581e-05,0.0057108809214817275
166,-0.019214938591094726,-0.006217858234555085,-0.008635588859503125,-0.028342161665027357,-0.0021518425706601703,-0.011607807301704447
167,-0.007684672710678052,0.0028404534022087886,0.001151695875931994,0.00213150469163736,0.0011151659550068772,0.00796651972619985
168,-0.018503867307253747,-0.0010555102052170336,-0.006432703502685715,-0.013362304997509778,0.00948549318656331,0.008631079764397927
169,-0.015440982902120138,-0.015874018257553402,-0.012362161635911778,-0.02226623339743404,-0.0020937700273257615,-0.00922526408626462
170,-0.01930363611186038,0.004900591788672043,0.005420743847758275,-0.003203963275217395,0.001199626257649463,-0.0029838276412826937
171,0.005599060424196772,-0.002589938766689088,-0.004115260887270578,-0.0014500126439707516,0.0075014209898167225,0.00463039467625613
172,-0.0016133349655602087,-0.004705654301230236,0.009300782336485064,-0.007449511740849561,0.004104071024758927,-0.012032970619428988
173,0.005880301645136879,0.005546537284648508,0.0006673517802613249,-0.016167498249411928,0.006324775772187039,0.010337135409937085
174,0.011339883848266563,0.008985415736945019,-0.006751153223083673,-0.007743598216491445,-0.0028436376458926115,0.0077838391752672684
175,0.010917946093617667,0.004811547826194003,0.00815898507493247,0.0047719052643340545,0.003247424438078895,0.0032115160154779668
176,0.010822667990776306,0.005702954898652417,-0.0003965293509521096,-0.009038216413488944,0.012063539048549938,-0.001980765090674269
177,-0.019877989930619868,-0.02089443518769021,-0.013996531567319486,0.0007618851422556091,-0.004842439541050422,0.003554983917708224
178,0.00727566406680915,0.005984893677820268,0.005676730678299737,0.0045191329893604386,0.004248465259404712,-0.0024477619534350706
179,-0.015700034166546587,-0.0036088506072582778,-0.015037262249527306,-0.005747497643000848,-0.006228455532547122,-0.011256566681451155
180,-0.005608585243301005,0.007192393449016061,0.012176420668028178,0.008015371528289995,-0.0015386112816717875,-0.0036704911801313856
181,-0.008353527356751354,-0.00835108552453794,-0.006435481184889604,-0.014286493346564573,0.00035687487618683183,-0.005292909915132935
182,-0.0060181687233127985,-0.006051869772078002,-0.0030688286453140544,-0.010407017182558187,0.010460773089510546,0.0016095452001745176
183,-0.0007942014537647851,-0.0016604881349411734,-0.022368576150458876,-0.017906761706940996,0.004688319571905476,0.010189022423223166
184,-0.015720830185580324,-0.01528393167476001,-0.01057692266189156,-0.007894124733077375,-0.004038420478864568,0.009826979645014233
185,0.0024904928673185373,0.0043010369742025765,0.0066925785117382935,-0.0015390056181944646,0.0018348044887085203,0.0064165363204021
186,-0.0322103363251236,-0.013722622554443353,-0.008090628571024097,-0.03271258067870073,0.0003433126118128707,-0.0054421880589682215
187,-0.011172167999214336,-0.008588888952859095,-0.009022748069907542,-0.0025972101215023056,0.008809661741677072,0.016829017188682134
188,-0.000307101547253181,0.009562487511371835,0.001644321492510863,-0.0035293856801811747,0.0005949195342073068,0.0017306368583171272
189,0.013365778026052311,0.006424534218261371,-0.0013914966846061986,-0.008046323477168006,0.0009309871068423246,0.010380678595729314
190,0.013964493436226962,0.006267715355291369,0.005561498443082343,-0.006433236284063917,-0.0010263193846831713,-0.005164762283185432
191,0.007649199202875993,-4.9590909260771024e-05,0.0035183747537043796,0.0242891320916131,0.011244785066538143,0.020155386276133086
192,-0.0049100623749228954,0.001872674657524977,0.01311070482983307,0.014218264375033806,-0.0026892930626602135,0.02033645032204191
193,-0.01754664448737925,-0.012395522203563911,0.003543194075103661,-0.001617213316984635,-0.0008987764585726349,-0.028022477716480327
194,0.004331450634236036,0.00222614287720259,0.005646536855941549,-0.03762842973707714,0.002965222458258034,-0.0002679583174867473
195,-0.00420688546252596,-0.008636881903309761,-0.0019558058726207844,-0.011521280331575803,0.001809108307826672,-0.0024061719338695003
196,0.02133903452922804,0.014330961984287589,0.0007778440291378977,0.025398672108514684,-0.010296905413082714,0.0014496857444844424
197,-0.022722864352469015,-0.0147800058774514,-0.003103740606615578,0.004460692728454353,-0.001144090562054499,-0.007053720292895745
198,-0.007500758415698244,-0.011236818709882718,-0.010852151701454328,0.001176393128914225,-0.0008135628781231337,0.005831535215789387
199,0.018927714640274276,0.017614906284819987,0.01321146826314742,0.01684627571800633,-0.006156198984580275,0.003669412168262393
200,-0.005769781656354079,-0.0007768283644225939,0.0021361888111767874,0.0018554706288435657,0.0009284087201044426,0.0013264115709769823
201,-1.174408046317535e-05,0.001480203046468059,0.011679524409156658,0.01977794888709414,-0.002545853855048759,-0.011036929299669011
202,0.012142209077551432,0.008116295823880553,0.014070365057795336,0.003425299873388891,-0.002547031534158986,-0.005407776890138584
203,0.02345393918151599,0.01670101472098667,0.007213451018302971,-0.0035886088573154912,-0.006083377588544919,-0.014360948995434351
204,-0.0002441438818793361,0.006385338706310731,-0.0007213217735521995,0.0019937566640163404,-0.00723342561826556,0.004591417724039544
205,-0.011032744861125082,0.002343073060199502,0.017415438933244706,0.018412242732791472,-0.005496797462656832,0.00263195988136259
206,-0.026652105809718357,-0.014765117089250443,0.0014837848198845953,-0.018498841006907518,0.005255232649503145,-0.0016595324910883818
207,0.003753166097219903,0.0007148868776430486,-0.0075867564785842305,0.018725923395279696,-0.00026424659114147116,0.0018291072629821473
208,-0.013094875382867858,-0.012894157365709761,0.0054759983509313605,0.010043875490557398,-0.00022852637123544533,0.00617088469286491
209,-0.02196754102906154,-0.015610172082348968,-0.0010252757696838672,-0.009922515604944315,0.0072916844727846,0.013256538072144334
210,-0.0016542554596533175,-0.0051531272539243195,-0.007390325893589893,-0.008141542082042801,0.007206722666519005,0.0028398475440462112
211,-0.010901599379339419,0.005434032170459106,0.002524341266686777,0.010137518106414192,-0.003188395919777021,-0.0037370073865947025
212,0.006308931258825322,0.019296810982726988,0.005099990497847483,0.012538822296327292,0.003060832479066652,0.014627633499283726
213,-0.004811306992449654,0.0011124327653880123,-0.002929615202314189,-0.0008659376948511571,-0.002194552117090718,0.0033478067245794785
214,0.00032615168221723247,-0.0014020044610806594,0.0017011655864385285,0.02844501855516147,0.0007142556688904975,-0.011139495030786487
215,0.01193232439969039,0.005522348270880864,0.008072203904742331,-0.02516569269664699,0.000860091971193169,-0.011426141501370186
216,-0.012106903665126328,-0.010198806738035473,-0.0011124647243557788,-0.010226053304408884,-0.0016418176715975537,0.0011748744057834886
217,-6.529711248772743e-05,-0.0012001895620619835,-0.004203494648743941,0.0075835983519804305,0.001526247176607478,0.00943729588947408
218,-0.013059686012700963,-0.00031036115907061984,-0.0024399087095586286,-0.018900945923469463,0.0003449673659264333,-0.005546596410359179
219,-0.007284698303842351,-0.00645065877807279,-0.005692384747577626,0.014408581696769916,-0.002942674551397524,-0.003371801230129714
220,0.0030618451549958947,0.0016889256181845636,0.00295666019047125,-0.0034066086821995696,0.007150761375568384,-0.005623698220861599
221,0.004979607639127494,0.0157662143155337,0.0031724900199240538,0.015557222951903862,-0.008027116299942101,-0.005743724395876723
222,0.016250031910055078,0.0032655291989255276,0.0041381966032802775,-0.008787100675772772,0.0006957362997804814,-0.002941760248015724
223,0.0050363749049175755,0.0065891273287311605,0.0028296907325340865,0.0027696615237401663,-0.003731964813647963,0.0034901204679149297
224,-0.022016665639867213,-0.01664630306149458,-0.006215379227677119,0.007783396251039943,-0.006555157341108135,-0.019932450567729697
225,-1.8106440210897837e-05,0.0033294850204854407,0.008914795976039365,0.03086964052498806,0.010280243286883657,0.009595074958271183
226,0.008606769236204799,0.006472329432813846,0.0018472191949563859,0.008044280812221947,-0.007406726262614337,-0.011015683463785148
227,-0.00678075808634737,-0.0037666653837404333,-0.0006000474545688329,0.004187703322031739,0.007681975869924971,0.012036811434346619
