Date,Ticker,Value,Momentum,Quality,Low_Vol,Size
2018-01-04,STK_01,-0.6946280708760924,0.29321931354381064,-0.8459064166179912,-0.8567522353035031,-0.6419553693935238
2018-01-04,STK_02,1.9894187295581267,1.3580095605072957,-0.9622391283471712,1.3772002449780403,0.35285477560195433
2018-01-04,STK_03,-1.0475337976696033,-1.0076858125935182,-0.8261722351600533,-2.3881386710955472,1.8094892379620278
2018-01-04,STK_04,-0.6546747086849165,1.0343599638444005,0.7152493042858693,0.11177507432546317,-0.1113285266715153
2018-01-04,STK_05,0.23807835823792617,0.4460565280807688,-1.6501524886688483,1.3168102216843238,1.8024848233622623
2018-01-04,STK_06,-0.6624210386853049,-0.8180867557124845,-0.008993241249052876,0.5470556876402993,-1.6278425286954912
2018-01-04,STK_07,-0.18189300324625024,-1.6023610971719306,1.434128378192884,-0.9042942435287128,0.32159363396204516
2018-01-04,STK_08,0.015102937707284603,-0.5254170409007184,1.6751959624836916,0.0019408806044276762,-0.9471949279980661
2018-01-04,STK_09,-0.16723884762167207,1.3906306374192685,-1.794256638662026,-0.14291942693645937,0.5628511146759075
2018-01-04,STK_10,0.4699774578218612,1.0966753617778509,0.09667700896660146,1.9736806461572607,0.4490116610203391
2018-01-04,STK_11,-1.352201323596162,1.1010894012138723,1.0448906701653127,-0.6098389535839382,0.9010321049717724
2018-01-04,STK_12,1.0190214535777453,0.5410760444352674,0.15165834062128553,0.8139346145756386,-0.4112744791029585
2018-01-04,STK_13,-0.6616318953386534,-0.99341483311887,0.6376084018093019,-0.021311545217452856,-1.1654668132248724
2018-01-04,STK_14,0.7016407658783179,-0.18987115361599188,1.034344068907186,-0.8509345434162189,-1.1913996633884054
2018-01-04,STK_15,0.6278778522259661,0.3081309565482405,-1.0071807203028968,0.048626839464239874,1.13554866420204
2018-01-04,STK_16,-1.5367313053990757,0.8244755665801389,-0.414711814629508,-0.12063125430514031,0.24420699807314447
2018-01-04,STK_17,-0.29710860025569796,-2.0802353004387744,0.12172530114731937,0.5419337901148434,-1.2931013443480435
2018-01-04,STK_18,1.8570858175903076,-0.32352308549436115,1.1710011849070026,-1.1244338769716755,0.31953991477541394
2018-01-04,STK_19,-0.8580407243100378,-0.2899178513899585,-0.18191836829798272,0.6490450449435698,0.3567294950170592
2018-01-04,STK_20,1.195899943085931,-0.5632104035143062,-0.39094756955092513,-0.3627482941294586,-0.8657787708010904
2018-01-05,STK_01,-0.6435968895815265,-1.54786883030432,-0.9020468973683108,-0.609069617896046,-0.7224142003288064
2018-01-05,STK_02,2.134183224695991,2.672654415432979,-1.0088742056899658,0.1170875908040186,0.30393789359066814
2018-01-05,STK_03,-0.9003489256526435,-0.08722054816598,-0.709498760481318,-0.37179686402201373,1.85540747035997
2018-01-05,STK_04,-0.6684974782344104,1.2542604080036046,0.7469372539135031,-1.1682220379230086,-0.10097308700600165
2018-01-05,STK_05,0.25759856864614106,0.24880218858035189,-1.629489828025792,0.6659873278148479,1.7987082204984928
2018-01-05,STK_06,-0.3143603749900833,0.11627732446038952,-0.05141563901477721,0.38398614662075287,-1.723792782001669
2018-01-05,STK_07,-0.05403302277621217,0.18244279686204604,1.357359280636708,-0.5398915117598055,0.42944721207871367
2018-01-05,STK_08,-0.2314539983208633,-1.342222835245081,1.7205875074669765,1.507958799407743,-0.8396243150755813
2018-01-05,STK_09,-0.20721822203807813,-1.1909466376584972,-1.845836743540048,-1.0547576840373167,0.5206797482969573
2018-01-05,STK_10,0.3355921507359806,0.5418215413609443,0.049264895968161866,0.9699209312713445,0.3366853941127169
2018-01-05,STK_11,-1.4615776066708315,1.2104595945766945,1.038580472349736,-1.9452157369273748,0.8782828786430258
2018-01-05,STK_12,0.9815481545315086,-0.6610778631475744,0.04746675097288547,1.3026176628509116,-0.4286667481101663
2018-01-05,STK_13,-0.5781581088810951,-0.3653404223778218,0.6672996805285355,-0.36911716986058046,-1.0171603398556806
2018-01-05,STK_14,0.4073413682799138,-0.1984518393609041,1.067124261362765,0.10866563627780597,-1.197896468657407
2018-01-05,STK_15,0.6574690855874447,0.07962561505457479,-0.9611971220705365,-0.6187509698516751,1.064655780186997
2018-01-05,STK_16,-1.3806869405008804,-0.005460908381758526,-0.3438125514076347,0.31439429373672745,0.33421628064836373
2018-01-05,STK_17,-0.3149231611577656,0.9832022554926458,0.24812848637799048,1.6283232832145467,-1.360688015427044
2018-01-05,STK_18,1.8702622543798482,-0.6555848099035104,1.123400262661056,-0.5034409846340854,0.36705821625362717
2018-01-05,STK_19,-1.1392859706897478,-0.7099795991869394,-0.21269764212653722,1.2887681590046123,0.3308523763956553
2018-01-05,STK_20,1.2501458926373097,-0.5253918460918442,-0.4012794625133972,-1.1074472540914042,-0.8287155146028314
2018-01-08,STK_01,-0.8652603236902701,0.09630165866325785,-0.8019436332081796,1.540562758356212,-0.7630953709693133
2018-01-08,STK_02,2.1544914460760864,1.1141996611611507,-1.05712784647179,0.948429695926085,0.4160013440816313
2018-01-08,STK_03,-1.0480774562710993,1.4064489206238373,-0.7771507997854613,0.6318339135826395,1.9188721899292414
2018-01-08,STK_04,-0.6179821648648186,1.431027459714418,0.7128523154853776,-0.789748297400227,-0.14213289710642743
2018-01-08,STK_05,0.28714508556019896,1.4616669928773482,-1.7107971463191631,-0.9351135230602949,1.7059651105484948
2018-01-08,STK_06,-0.592866411566331,0.7835583039463897,0.004354261085955197,-0.06013189293477384,-1.7024259573855005
2018-01-08,STK_07,-0.060943587812396206,-1.5918305128404013,1.359988568605879,-1.4798926963427006,0.4438095460884972
2018-01-08,STK_08,0.218833924456808,0.4948874641357711,1.7096868004936423,0.6294288867486307,-0.8627239449886017
2018-01-08,STK_09,-0.03025792585366448,-0.874465186608135,-1.792254268556388,1.0662645445292749,0.545315849344105
2018-01-08,STK_10,0.41519320771283963,-0.07748965487564594,0.11215861471498122,1.3428881745314984,0.3012697251946858
2018-01-08,STK_11,-1.2811342417945746,-0.5882096284971751,0.9754493227263753,1.5633124754176497,0.8384603595767891
2018-01-08,STK_12,1.0137777340361018,-0.9058554760662411,0.12315315035161253,0.4209207402222002,-0.36885880786605757
2018-01-08,STK_13,-0.9212274907832919,0.930258755483719,0.7331345537273187,-0.8591857732905688,-1.1316737676908766
2018-01-08,STK_14,0.6849068493267181,-0.78355372894259,1.0304891947970196,-1.1580788082668028,-1.0536859304767292
2018-01-08,STK_15,0.5599326358735578,0.03661855660663676,-1.0171640260664805,0.32481387952784374,1.125554807580709
2018-01-08,STK_16,-1.243279092946261,0.13074487411314029,-0.3971429383582627,-1.08961006259968,0.3428925577030367
2018-01-08,STK_17,-0.548334198464261,-1.128861781291939,0.21244472663430217,0.42414287893230207,-1.3843004601827702
2018-01-08,STK_18,1.858338301115981,-1.3018470368281412,1.1154339686251362,-0.8781054383421709,0.2534643621516947
2018-01-08,STK_19,-0.9585742778719528,-1.20819883659053,-0.19065044785345883,-0.8769325903507907,0.34724388103633436
2018-01-08,STK_20,0.9753179877606282,0.574599195215129,-0.34491437062841523,-0.765798865186325,-0.8299525965689422
2018-01-09,STK_01,-0.6691142667266969,-0.7153007585029482,-0.8705041956804094,0.587029701934203,-0.7731840656310555
2018-01-09,STK_02,2.073082979347287,-0.033122550575298386,-1.0538999566697052,-0.6357830422678614,0.344512332123418
2018-01-09,STK_03,-1.1561538066259525,-0.4012422794905348,-0.6958303779460194,-0.3377483347492082,1.899486137558435
2018-01-09,STK_04,-0.5745533457394156,-0.20988871392924144,0.7006059307205894,-1.6248625958517129,-0.06460253253307219
2018-01-09,STK_05,0.1672567226024584,-0.6450058233548852,-1.7086308202341018,-0.9284190597594495,1.822737221712
2018-01-09,STK_06,-0.42823036135381126,1.0407626684386078,-0.0032993518382115647,-0.6950244594086531,-1.6843071146283148
2018-01-09,STK_07,-0.10011072250791425,-1.3229454052114857,1.4470123298443265,-0.4767163728489305,0.33987522803900677
2018-01-09,STK_08,0.07248229774671511,0.1693725410823904,1.6170429043548593,0.5152423037522965,-0.809453997811004
2018-01-09,STK_09,-0.05012851374666943,0.5391915670467792,-1.7510385144623097,0.347195718257741,0.6328435553086617
2018-01-09,STK_10,0.27453876871664273,1.8317578595746706,0.04341910587407664,-0.6584085956306074,0.27100086140004287
2018-01-09,STK_11,-1.34726761323847,-0.9004243686926399,0.9148760366275154,-1.00393930604254,0.822471367163901
2018-01-09,STK_12,1.1547655939113537,-0.46129165918378057,0.1315298132428585,-0.5419791083653756,-0.38638019191996353
2018-01-09,STK_13,-0.8100754883046246,-1.8346376826859436,0.6762339045379945,0.5985257969843336,-1.116747127918757
2018-01-09,STK_14,0.6695395408649499,0.1602619177300129,1.094159537796585,-0.8186884266351372,-1.186587517084503
2018-01-09,STK_15,0.38935422034306305,-0.7961773487240191,-1.0367811519927632,0.7800154714323603,1.0962249399063444
2018-01-09,STK_16,-1.4019403974572986,1.8646819907871213,-0.45336156859904364,1.2443076565493767,0.2847838814913231
2018-01-09,STK_17,-0.40706626849510374,0.0986973694966313,0.2030941300603669,0.6243787513794231,-1.260431660302569
2018-01-09,STK_18,1.8246687344860375,0.9487463799305482,1.229444100486543,0.13999630171536712,0.27552886129953624
2018-01-09,STK_19,-0.928447933063531,-0.5886609476364298,-0.21759490632456488,2.8650368854664507,0.3420001774359063
2018-01-09,STK_20,1.2473998592409805,1.2552252439004457,-0.2664769497985869,0.019840714087924944,-0.8497703556093358
2018-01-10,STK_01,-0.5565892435076254,0.6486486012003503,-0.8706915065543431,0.28528544116752247,-0.7441586263223063
2018-01-10,STK_02,2.0886921112817234,0.8685208223322419,-1.005929035531188,-1.8783320005972837,0.31133633428773294
2018-01-10,STK_03,-0.9803716841984216,-0.38927451095688875,-0.8547625564499093,0.6989584030280359,1.9297744112049715
2018-01-10,STK_04,-0.6176982327334078,1.9027487832666496,0.808623964520882,0.8572656234277031,-0.17390455112230363
2018-01-10,STK_05,0.1440308178142336,0.042161921298230355,-1.6648372287630093,0.4470421933351462,1.8184014485247795
2018-01-10,STK_06,-0.4905245748645449,1.3556443774648415,-0.11739588834523125,-2.0441079941019153,-1.6476917200974286
2018-01-10,STK_07,-0.2214807969290606,-1.0180328856502399,1.4347524273182466,-1.108385375625393,0.42369098661977145
2018-01-10,STK_08,0.0649346033528693,0.41366456799501783,1.5519294926229936,0.5459977269974137,-0.9213664542529758
2018-01-10,STK_09,0.03252234663382102,-0.5693431905648898,-1.8185313841665296,-1.3462207806426,0.608577138294936
2018-01-10,STK_10,0.3102448704235969,1.2266522011758294,0.14147621204796013,1.76886252983147,0.2959714468216316
2018-01-10,STK_11,-1.459026145140035,-0.05122647612880032,0.9326993118725839,-0.18618746084870302,0.7750620987534396
2018-01-10,STK_12,1.0637147615843894,-0.10053984275908055,0.1494744742704228,-0.1941559265140146,-0.40911599947950766
2018-01-10,STK_13,-0.6466025403508063,-1.4910594719913328,0.6552216447347791,1.088963070118435,-1.0558973140647012
2018-01-10,STK_14,0.6541137147918427,0.07732618668659401,1.1038840823035319,0.5305588454267619,-1.1578198276260643
2018-01-10,STK_15,0.4059139929638047,0.5389261765638925,-1.0096165458749102,-0.06799610368588135,1.1323607609776625
2018-01-10,STK_16,-1.4911263992955512,0.13296016448710254,-0.4168368352680239,0.085335364799347,0.3120625593835376
2018-01-10,STK_17,-0.531931286231645,-0.648120443992644,0.23606400005404332,-0.24925447126147465,-1.2704212968649506
2018-01-10,STK_18,1.8621812535126354,-2.452025702770567,1.172575291019643,-0.6039057754876535,0.21979259205175797
2018-01-10,STK_19,-0.8784600881133293,-0.43821323466037554,-0.14174318635313207,0.23584291099705945,0.37748178068852134
2018-01-10,STK_20,1.2474625190055104,-0.049418042995930875,-0.28635673345881013,1.1344337796360249,-0.824135767778503
2018-01-11,STK_01,-0.6010804712367889,-0.5557428784291939,-0.8278136540368248,-0.36354473146513666,-0.7729650438946624
2018-01-11,STK_02,2.090048978878482,0.8381540559495253,-1.0043569152506369,0.47250100458625377,0.25800297139006817
2018-01-11,STK_03,-1.1490933158562817,-0.8074434093713483,-0.8424602442566556,-1.9211378803800214,1.8706812060775488
2018-01-11,STK_04,-0.6275512977328164,0.9766207801921624,0.7582042728395512,0.3270680966500159,-0.07962180797847757
2018-01-11,STK_05,0.08462750116197704,-0.6058972253404562,-1.716796562346939,1.5146115900990451,1.8285460330921057
2018-01-11,STK_06,-0.4476288003641236,-1.0082918668101972,0.01318328700074429,-1.400247580981948,-1.655119757484863
2018-01-11,STK_07,-0.27236265931841225,-0.7712573228489008,1.3611546394517502,-0.470642497673547,0.41144371106627
2018-01-11,STK_08,-0.07385198329772379,-0.3113796611368942,1.6453620591759885,0.6255644697628041,-0.9082727800667546
2018-01-11,STK_09,-0.08554828733991611,0.4120014255416277,-1.7893881879473874,1.002785976563858,0.5736910069521319
2018-01-11,STK_10,0.5910739042316953,0.7143502790582852,0.10908525054953379,0.462102973976283,0.29532220943788134
2018-01-11,STK_11,-1.3925300173030684,-0.19357952739108286,0.9433894568036949,-1.181042561475222,0.9199541036451807
2018-01-11,STK_12,1.1016227059275197,-2.4588147138598773,0.17483158524016998,-0.02454806736881222,-0.417485059643862
2018-01-11,STK_13,-0.7185448088909319,-0.22007101995021275,0.6477189507141012,0.1367152828297622,-1.157305366787941
2018-01-11,STK_14,0.4997655422762549,-0.9381162894543991,1.0197458944436242,0.185667233690524,-1.1008390576616036
2018-01-11,STK_15,0.46576801188351585,2.166848233585417,-1.0471600472265723,0.19432339303807455,1.0764606299308357
2018-01-11,STK_16,-1.3750896075542578,0.6740857692830815,-0.3271420152388196,1.243358338995042,0.40303442615398016
2018-01-11,STK_17,-0.3534430514343653,0.7855149892526371,0.31899835149772016,1.1536283740923832,-1.2613646251033024
2018-01-11,STK_18,1.9563627087542421,0.019796055005145304,1.1899974611994446,-0.767731471244643,0.3118048074874401
2018-01-11,STK_19,-0.8173977596141644,0.753815084112255,-0.27884829771141106,0.6503070711185243,0.23947325913879086
2018-01-11,STK_20,1.1248527068291643,0.5294072426124253,-0.34770528490107677,-1.83973901481324,-0.8354408657507664
2018-01-12,STK_01,-0.683531132389788,-1.463112929908432,-0.8907980300887377,0.3315346279001711,-0.7573444598287871
2018-01-12,STK_02,1.9995546411733796,-0.5618242267897877,-1.0389339396175652,-0.9531586572585125,0.4114224631774494
2018-01-12,STK_03,-1.0164583332364021,-1.288218373990659,-0.7377369399821009,0.5430334460004537,1.8599082676766263
2018-01-12,STK_04,-0.7063296118820158,0.892886889067086,0.7107685406694646,1.0704572526013416,-0.09816166840763563
2018-01-12,STK_05,0.2786369561588124,0.7835846736184059,-1.6132408148996091,0.8182580189325952,1.788376919353043
2018-01-12,STK_06,-0.590772727035282,2.1305263159190604,-0.12244774777185334,-1.1400882286452034,-1.585420773170069
2018-01-12,STK_07,-0.2152288219614268,0.8047886773978012,1.465271443291332,-1.853560629029786,0.3538536297371744
2018-01-12,STK_08,0.1675306188556503,-1.1375408366255275,1.6561122904095815,0.5440302968025778,-0.9321561853147495
2018-01-12,STK_09,-0.06094225637443381,-2.09973777384018,-1.7262076446333847,0.21220359426507415,0.6162714897328886
2018-01-12,STK_10,0.5229769198075299,0.527051381572831,0.06714833941464221,0.6222163683990177,0.39737474512127663
2018-01-12,STK_11,-1.5089760872811437,0.4142692589490278,1.0171909032103539,0.7651341800994998,0.829955406676333
2018-01-12,STK_12,1.1366597081499794,0.011667369283789735,0.16625019075597405,1.1417460002281785,-0.40306571446765316
2018-01-12,STK_13,-0.6714166462580845,0.48157692467453583,0.7317888180357945,-1.1286073405641164,-1.1969198356798219
2018-01-12,STK_14,0.5911601873341027,-0.2227559460387533,0.9993149603848076,0.21542288491729655,-1.1321319184667866
2018-01-12,STK_15,0.5892714887818182,-0.34079219505697006,-1.0102377448205297,0.371414353999572,1.1354254725514454
2018-01-12,STK_16,-1.4431707839421264,0.052284925618971294,-0.49990272770691835,0.19051314712700562,0.3412249273340981
2018-01-12,STK_17,-0.42920560364597987,0.12176917036802819,0.1758276326605848,-1.4905128740826257,-1.3311196518079897
2018-01-12,STK_18,1.6849053975467565,-0.2918472224060895,1.2302566180310734,0.14076193128325598,0.24730213476994467
2018-01-12,STK_19,-0.9036978767832317,1.2748428682004729,-0.23435315748399946,1.3329697389970423,0.2716146235046765
2018-01-12,STK_20,1.2590339629818854,-0.08941895001361151,-0.34607098985890894,-1.7337681119728385,-0.8164098724914639
2018-01-15,STK_01,-0.567556621139283,0.8599443758708682,-0.9404006443168209,0.3571969805965478,-0.8003171211829883
2018-01-15,STK_02,2.162066551756601,0.36285247466954107,-1.0099536124851347,-1.2856343591068016,0.3956888583340309
2018-01-15,STK_03,-1.1095539553444793,0.9672793725342058,-0.8655133797974318,2.035904080146098,1.8848625470865672
2018-01-15,STK_04,-0.7366257861676635,0.21027663447317907,0.7342498771520088,-1.0049545933879274,-0.2633008087025566
2018-01-15,STK_05,0.3257272084355341,-1.2262554473707912,-1.6598537982157486,-0.020751166095255208,1.7481426618329945
2018-01-15,STK_06,-0.21180454484409553,0.09489623085074846,-0.1132962893885238,0.4423514454711156,-1.6628548665764515
2018-01-15,STK_07,-0.20011755092661423,-0.9823969711316684,1.4029634363273717,-1.2173005264041978,0.3518906124266809
2018-01-15,STK_08,-0.061297092181824615,0.23010562226742456,1.647621496736883,2.1676030413231633,-0.8255395353764357
2018-01-15,STK_09,0.01766730987808977,-0.29193147234607697,-1.6804500079507445,0.25524005627579627,0.5343364212675147
2018-01-15,STK_10,0.287089801632427,1.7033471412949661,0.2089742211365621,0.7801096579834897,0.43947712927193555
2018-01-15,STK_11,-1.3880896062484782,-1.9038738794875207,0.9830763015300522,-0.39427952408880484,0.8296049714551728
2018-01-15,STK_12,1.0627585423523789,-0.44330631750520405,0.15175625623642802,0.5442306552971156,-0.41758333458671476
2018-01-15,STK_13,-0.6898561220390496,1.0211181431278928,0.6540849764948264,-0.1680250930778224,-1.12132854501734
2018-01-15,STK_14,0.495850767975267,0.3882123161526925,1.1061275142341604,-0.8431543311227963,-1.0876902201313245
2018-01-15,STK_15,0.6363539976702064,-0.6702817800675286,-1.0054314811326521,1.0949857522268684,1.1477862735132633
2018-01-15,STK_16,-1.4803952793745478,0.1095785991065394,-0.4512884062822725,-0.08569771823112343,0.25162506613594693
2018-01-15,STK_17,-0.680078564647626,-0.33740376468833577,0.2574782882649821,-0.7615141919606201,-1.3049585126504104
2018-01-15,STK_18,1.6907988310463145,1.7183947405219142,1.1737673152728836,-0.7725341129192927,0.36480240413010306
2018-01-15,STK_19,-0.8148208629041249,-0.05383754090200838,-0.21587134535433347,0.07423143069497741,0.4188540601676992
2018-01-15,STK_20,1.2618829750709677,-1.7567184773708384,-0.37804071846249576,-1.1980074836205294,-0.8834980613976866
2018-01-16,STK_01,-0.5685888139891709,0.48007871201894614,-0.84340556498826,-1.3988087485906777,-0.813697157523362
2018-01-16,STK_02,2.087516175515801,0.9399064033572228,-1.0183835227194489,0.08076452978951092,0.3310140813860308
2018-01-16,STK_03,-0.9730740291591817,-0.8119338293631345,-0.776476495971098,2.2700823781714994,1.819759079684237
2018-01-16,STK_04,-0.7118949318421371,0.16109644148568936,0.7952566165122676,0.8599551086775338,-0.179887351958496
2018-01-16,STK_05,0.208263971704996,0.48958475656517303,-1.6656770758587187,-0.48656899685140653,1.8289774222351052
2018-01-16,STK_06,-0.3894526067724945,0.6109294404951368,-0.1348034558192012,-1.3942480777880548,-1.6018987827648306
2018-01-16,STK_07,-0.18925009971709544,1.4735402163712525,1.3987112874231447,-1.282347849964889,0.549878813455803
2018-01-16,STK_08,0.1949288859963806,1.2728814062657392,1.6380785303553527,1.1277259426142974,-0.8506615838041006
2018-01-16,STK_09,-0.2682411650158928,-0.41385402428070317,-1.851852543968593,0.03182674793425966,0.5355794548449628
2018-01-16,STK_10,0.4583446093885391,-0.8527462298699603,0.10540624972646404,-1.0988800029887835,0.3764350704097764
2018-01-16,STK_11,-1.3568856886566742,-1.6236814073683925,0.944266776876264,1.0913848212901143,0.9469765160852395
2018-01-16,STK_12,1.0652979140871246,-1.192095541997305,0.14863974714423966,0.6176885446771925,-0.4689826328218132
2018-01-16,STK_13,-0.564229116613571,-1.103810806786936,0.672318004474151,-0.9158856655288032,-1.1624732434525966
2018-01-16,STK_14,0.4618021901959301,-0.8070964526773903,1.0987562602199032,-0.5321422841015909,-1.167402471216871
2018-01-16,STK_15,0.6075937589944115,1.2290429860600534,-0.922080938567063,0.918435735170128,1.0660797812101641
2018-01-16,STK_16,-1.4982174038594969,-0.4697477106954763,-0.3815886644440085,0.4075312767241991,0.32986767503933634
2018-01-16,STK_17,-0.6074176983714294,0.948832615747563,0.26440402497148513,-0.2109743363661435,-1.2538182774974513
