Date,SPY,TLT,UUP,GLD,USO
2018-02-02,287.8253396180314,122.65170698202967,23.694771367072374,133.530682532546,88.97285686783246
2018-02-05,283.83896293299426,124.34776527305947,23.83921191343374,133.3313861228543,83.93941788767978
2018-02-06,286.12683664775017,124.80394866897265,23.700259666986096,133.87632889687464,84.59906127120617
2018-02-07,288.6344352196961,124.12606754074993,23.588325996932646,133.79742769413065,83.50527922236247
2018-02-08,294.68169189880456,125.4338818553532,23.30964464588193,135.49584583309257,87.32216925216855
2018-02-09,299.57126416373745,127.05258689372273,23.418405072890124,136.18696166298915,87.94605826522626
2018-02-12,304.5153134794639,126.98317408191295,23.195474726680803,137.75491888413092,85.82101353854287
2018-02-13,307.5503494728389,127.02420100145875,23.160321960080495,138.43592272132383,83.18819038500862
2018-02-14,305.94882754630845,126.5775387844312,23.1885875204199,137.90372273083355,83.3283545635749
2018-02-15,306.88875950035003,124.94526094029194,23.04440123301542,139.57288858165688,83.04108459813551
2018-02-16,306.45058032343087,125.90577427818609,23.016029094817206,142.73708672901685,81.6724232736324
2018-02-19,304.474701904717,123.92699366037382,23.127886892099806,140.93956273075617,82.79219409960389
2018-02-20,306.38555261970805,126.41773898276662,23.181889148684153,141.11248293825244,81.1934546290359
2018-02-21,309.30113288337583,123.98100719186107,23.101779781179133,139.0104649078013,80.34490504094961
2018-02-22,313.66739612754986,122.50003257909349,23.01734317979,140.1368082527489,79.02749686221881
2018-02-23,314.21386356394595,121.15991076560324,23.036974495844657,139.08206515362764,81.10145297479912
2018-02-26,314.05003146165967,121.6984643261883,23.205436847375722,138.2981831862079,82.91133989224517
2018-02-27,316.75681568566563,122.41482596279577,23.10791980203855,139.4794022875415,83.55268524453729
2018-02-28,319.61473232999697,123.34726579537832,23.206030831254573,140.15900479361585,82.61564523182975
2018-03-01,318.11757141870544,124.10083098825574,23.095233792819197,140.6796264429966,82.1706024454836
2018-03-02,319.9877311930744,124.55458218095868,22.95671365887104,142.55143320056175,79.38570840826998
2018-03-05,317.863030282982,125.84866875968726,22.94707183612431,143.60155337352072,83.30467815116273
2018-03-06,317.2818656094382,125.73872980566411,22.72360241726079,145.33970288766017,86.49721941295765
2018-03-07,318.1840569309205,125.75610769546743,23.052228401642566,143.72678526515207,86.228872259147
2018-03-08,318.76735491111606,124.5983388459306,23.1365967465347,144.51341400117863,88.97872008900418
2018-03-09,322.02676290509714,123.45235048771671,23.061876040432665,148.2343768557536,88.4177848686586
2018-03-12,317.1913640469194,123.98592212383564,22.936898444575256,147.5512280843766,84.77344600596025
2018-03-13,313.1520434768629,124.23158410102013,23.05482121081504,147.05798010413844,85.36127189575882
2018-03-14,311.8544963720028,121.4833387404687,22.976348101961428,144.35997607479734,86.18429982822884
2018-03-15,313.7728080637631,120.61223775519298,22.944453492214286,145.06375791388953,89.17985723975814
2018-03-16,311.1822121249756,121.88665967078798,22.91235497460225,146.77254989126908,83.63530850594137
2018-03-19,309.72192183072434,122.43295091775222,22.78457610522846,144.54492189575427,80.6000054278069
2018-03-20,308.75990650301594,122.98978941028268,22.86040257178039,144.2587538972286,77.42768669975345
2018-03-21,304.9090674563988,123.96891565161833,22.99569532954689,143.86930587436638,79.65735217810109
2018-03-22,302.81026092630293,124.18384501489129,23.036428154821678,143.40579505422664,76.84689987866929
2018-03-23,298.2073485716229,124.77662373108322,23.125449859062417,145.24885932345032,76.45999244080878
2018-03-26,289.07517891990716,124.3432069319694,23.017820809696342,144.317579068714,76.20855722713176
2018-03-27,290.1556266498479,124.54133060479576,22.850656428081976,144.97600608558022,76.42117013456289
2018-03-28,297.2114859547637,125.14962529396232,22.7740292250206,147.0055435892947,77.67851854196769
2018-03-29,296.3287080115732,124.8846217961015,22.58812045502419,150.05793482857672,78.63497875866591
2018-03-30,292.47649360949237,124.86761934275519,22.558860211651897,149.94299357170806,77.30729033950708
2018-04-02,298.0456932906406,122.33282157118835,22.627556181255915,148.62298774419534,80.23871524543341
2018-04-03,296.3751226872318,121.47975513286048,22.665023754378915,150.80983570921669,78.631167838503
2018-04-04,298.9899747982224,122.73830415378829,22.704600815777546,151.04983211565678,82.04970588889978
2018-04-05,299.3619546550029,123.62010060277763,22.73516781977166,152.01208967267948,81.0370323074172
2018-04-06,297.03868287451485,125.32047640414997,22.769296693760566,153.22506234835996,78.35796950075081
2018-04-09,300.47322976707136,126.43794086324233,22.76776341208135,151.75258997567582,79.40037143549307
2018-04-10,295.101190744358,127.79513897863146,22.914110547278916,149.61454149098122,76.51914584579313
2018-04-11,290.5921199727212,127.38854616321935,22.794456334229935,147.93341446786067,73.00412211671478
2018-04-12,292.88664639258167,127.31420430649918,22.900258686501218,146.95820375159929,75.20520508764568
2018-04-13,288.7432077726568,127.7390394004235,22.907246903000193,145.51025212362956,72.75879573764678
2018-04-16,284.50012756423456,128.30242674299353,22.860130032350025,146.35918471564335,72.69366959773248
2018-04-17,283.8312527313872,127.52951060719286,22.825637494982434,147.2696850197204,73.3092646535884
2018-04-18,282.6287463198784,127.34533936479178,23.037162437729453,145.46195975759665,72.27272331219228
2018-04-19,284.8206977112424,126.55631669593096,22.861277155890257,145.32334174617998,72.21108702887497
2018-04-20,284.68618791921284,126.30245558562123,22.755760788182695,145.98857929599953,73.52400963332886
2018-04-23,280.66793532710057,129.24622910831658,22.67867216945313,149.43191934838964,74.98871007363834
2018-04-24,284.7788741228838,129.82950103662338,22.52289078135165,149.95249947476066,76.53414897046144
2018-04-25,281.96983264069405,131.11869836538895,22.435906530449568,149.3557799354661,75.84840471934596
2018-04-26,280.5260606701627,131.77037566233474,22.390209436150673,147.8736462234119,75.93945187951664
2018-04-27,276.73453274564525,131.87586798355903,22.561337333357017,148.7151267780049,74.60009811283561
2018-04-30,275.8470880739742,132.06501013030234,22.673319126881214,149.87836151514938,74.09987958735053
2018-05-01,274.2798124520498,131.39976017734483,22.638024406605517,151.0732520513027,71.58833610367151
2018-05-02,269.7681950706402,129.49813223970267,22.66504443545517,151.12970692277804,71.09434153006818
2018-05-03,266.3137914929977,129.83831388366136,22.701926288251368,151.8164317383393,70.67575748451823
2018-05-04,263.31996298024217,130.4742326030322,22.897822259192264,149.68560552043525,69.83333006915693
2018-05-07,263.58144293972657,130.3835656310098,22.613787302325715,152.65763844687973,69.18990047823733
2018-05-08,262.8879401141464,128.09929345631107,22.491777491712046,150.3940945635336,69.05848688563961
2018-05-09,264.52176937614684,127.9151841938179,22.49341502092024,150.73581148801287,70.52651099310361
2018-05-10,265.1469914539773,128.45115344104232,22.387282460964684,152.35155949777607,69.62355356723522
2018-05-11,265.08458469190435,125.71984642847536,22.330071247611947,152.47507481685963,70.19168998990773
2018-05-14,261.65313242085335,127.06862955697173,22.213333966369735,153.2860852474214,69.24986186014766
2018-05-15,260.4323124100768,128.3853364004619,22.116626451596684,156.13977192333883,71.06592415916683
2018-05-16,261.42911226729683,128.75537739138562,22.032179416057318,155.86590082539735,71.87120083062065
2018-05-17,262.463073673356,129.96154504451368,21.99640293174052,157.52443982640537,69.96583263262208
2018-05-18,264.63704564929645,130.44770948593185,22.071190498480576,156.24993264691827,68.0257749103043
2018-05-21,263.76377745604645,130.65988924358516,22.199302201404056,156.74106660344228,68.03516758557325
2018-05-22,256.23546205141645,134.19262209311634,22.447794360193726,156.98753471053664,67.11790065306407
2018-05-23,256.91853673883475,134.34377155168477,22.450962032338847,156.43028672330846,69.9267372210913
2018-05-24,253.45955915940078,135.30948303370897,22.275639750583316,158.61142421755184,70.5143160078421
2018-05-25,250.0557513892665,137.97005978041207,22.342483100244692,161.23889400803824,70.8815350141245
2018-05-28,247.27212988611916,137.58090390023747,22.52039670810195,157.51430052079797,73.08674374126434
2018-05-29,250.24149786298747,137.09361668740672,22.4499888409396,159.71640575602058,71.11204418092976
2018-05-30,252.6331006643124,134.28588559474426,22.515880715943005,159.29712695465125,71.80167441815247
2018-05-31,250.77674868182925,133.95712811005626,22.58479398445818,159.1090850015464,70.78273608792213
2018-06-01,251.4698809561282,134.20242728122687,22.732858742936816,157.31359989749478,70.58139316215899
2018-06-04,247.21599716783305,135.90034529256448,22.638361379604202,158.15145190080838,70.51238933920193
2018-06-05,247.10840638710346,134.8366791342118,22.53435506321852,159.6316756132443,72.4589407955937
2018-06-06,244.75004318281748,137.6427696219678,22.49387449302521,160.70793739478466,72.21025072500171
2018-06-07,245.88443731748285,137.694149601823,22.38023960549473,162.31275862884016,71.01871272769557
2018-06-08,243.56044341410322,136.4877856335032,22.335456333004423,161.9464530539872,70.99375457993403
2018-06-11,242.17472029856907,137.48783004871112,22.405154168020637,162.19322163121296,70.28568460522563
2018-06-12,235.75425482545504,139.44115860356357,22.37245539117587,162.27452055515073,68.83310210873435
2018-06-13,236.51370756632366,138.95405144894596,22.39232344397308,161.59894090868593,66.85580023400256
2018-06-14,234.71799560881198,137.89620567410657,22.207538683791967,162.25230094803294,67.79197936714581
2018-06-15,234.34562208249883,136.39445803168422,22.15655705705447,162.61819809313496,65.8896028416447
2018-06-18,231.79980365556955,136.19307003317903,22.024372826034583,162.59682618736622,62.93358653836814
2018-06-19,228.9233272798228,137.56010302454933,22.386181681132435,160.00633723113384,62.77512992184217
2018-06-20,226.0232186326913,137.71610149797965,22.40800900691735,159.18146129339502,62.983255563714565
2018-06-21,227.830272243392,137.3277047994251,22.287633196283515,159.28715744619882,63.17645812553164
2018-06-22,226.29531297715386,137.6524866920051,22.300919996398612,159.57686433037532,62.45506893454676
2018-06-25,227.77272330702675,139.24402471436517,22.218066033780598,161.8787983637346,61.47695784913412
2018-06-26,227.7452183550592,136.88187453782518,22.22870001248918,159.06885270759074,59.43545523668383
2018-06-27,227.1813762435811,139.3009850181094,22.159115006660812,158.99442319867907,59.36255014514423
2018-06-28,228.945947378884,136.61407978123208,22.27175454996049,156.11088760974476,56.982077335144254
2018-06-29,228.86271411818353,137.11475012411017,22.224056309639952,156.53837593608142,59.07601481376493
2018-07-02,227.4161595796463,137.66521679732784,22.334614301236776,155.3178364733766,57.60610765675773
2018-07-03,225.57920519145534,137.21202113627743,22.266694829353703,155.47904256700616,55.56495879196816
2018-07-04,228.27445981095806,137.4790359858537,22.116566185720902,156.7266174544922,55.56659873975524
2018-07-05,230.3292471168875,136.9925346128446,22.057207775493076,158.33576026732726,55.25901703725046
2018-07-06,230.10571453449003,138.49817260303402,21.926573105804557,158.83732643978684,54.5783235812833
2018-07-09,236.7713234091532,138.21517537961216,22.003897336187784,158.6925855807104,54.62635314114826
2018-07-10,238.8808055738662,139.291588654171,21.939087910299044,160.2527463599901,56.33767107697268
2018-07-11,239.8047186147955,138.90717543288204,21.754036158863308,162.35165584926423,57.516913073558655
2018-07-12,238.68154175996128,138.8582216333537,21.602218572864487,164.4039162470301,58.067745569871406
2018-07-13,236.38533713871524,140.85223954412766,21.67420302835704,164.2920101991216,60.15949486241817
2018-07-16,240.77890934509003,141.23967451339908,21.480981998926477,165.26907887577332,60.323111688084936
2018-07-17,238.5634299378597,141.68867466632355,21.537104985260875,165.61713035787307,60.70268717544657
2018-07-18,235.01493348227405,142.67423180503755,21.492574143450476,166.45616127356897,62.424561103980025
2018-07-19,238.44393780861438,141.68987609680102,21.461980026994613,168.47895172647756,65.93993837651303
2018-07-20,239.95692862704328,142.76542702868795,21.48486744792389,169.80380773669802,65.54908706593136
2018-07-23,241.87112426460038,142.41245077278938,21.419219497145896,168.36162964267996,65.05918064094479
2018-07-24,241.99706204127907,142.54928519808502,21.564202164160974,166.9259106316002,64.810199300231
2018-07-25,240.09182335373072,144.48023995737705,21.809038844552262,167.4708909131818,63.829208223594804
2018-07-26,239.24943576510788,143.9577313737485,21.747101863881056,168.39443566339494,62.5881019595592
2018-07-27,239.56497627330748,143.4837927011424,21.873270123392544,167.02133601293775,62.970804594493046
2018-07-30,241.539139805669,141.37166703444228,21.662505409834004,166.8290748675821,64.046642934125
2018-07-31,239.41274942447092,143.3647709317367,21.580700626813197,168.0204388250143,64.00457494267366
2018-08-01,236.04469773084008,142.77464716332344,21.523792789755987,171.0797856061162,64.97161751284874
2018-08-02,232.7432163759758,143.43301558149602,21.67045168050298,167.26819607286907,65.92799312081516
2018-08-03,230.11910323185924,144.22900489071483,21.595060651042647,167.55895749893256,63.71937595303868
2018-08-06,225.1946617589447,144.59065605076037,21.70394430890804,166.41313564147438,65.22408834927475
2018-08-07,225.89124090299848,145.11859512977935,21.819913767313604,167.01233901244743,64.2415878442849
2018-08-08,225.98368538043857,143.89115366312694,21.87543701850789,165.4308764169285,63.16416470018912
2018-08-09,228.01090280854547,142.58668035580592,21.954593096899945,163.9411707832186,64.64089067402432
2018-08-10,228.39290127252772,140.5713523329541,21.843470769268627,164.69595187696103,65.14546616201659
2018-08-13,231.07523320618105,142.65240348921782,21.82416837075563,163.34880070327034,65.19290995355931
2018-08-14,233.7894624474787,142.8376136442614,21.856065432543577,163.74037397934063,64.4410762234566
2018-08-15,234.48449980981883,142.33823538491274,21.86019681433936,163.2546757065628,65.17686919796874
2018-08-16,231.3850068237962,143.96375067967116,22.11322094139464,159.60598976489447,62.02230813098632
2018-08-17,234.06178648906413,142.52395217774458,22.079329963857084,159.41678230786366,62.76000029676905
2018-08-20,225.45600707160924,142.39299191628865,22.166053928730733,161.18200717242294,63.368750140456285
2018-08-21,228.81621545207662,139.45526243932653,22.115153525033254,160.29712512348817,66.97346863633464
2018-08-22,229.7224392450662,139.67282787739367,22.11474813721715,161.012110201959,65.04207443471999
2018-08-23,230.3101396441998,138.82453503913337,22.14437321059176,162.34727634607802,65.09655397674024
2018-08-24,226.63436420038033,140.29185524765816,22.057212445842474,160.7289345884321,66.01490754055595
2018-08-27,231.68525312443717,138.13469414263858,21.988745306052344,164.06478063991602,65.81145566902492
2018-08-28,229.47719931285366,138.93079563532496,21.692779515757312,165.13016312530834,67.24422416715339
2018-08-29,231.64111066290863,138.0743308122267,21.656344962301013,166.57059868210177,68.7924885073348
2018-08-30,235.1629177603201,139.8664516935057,21.629887604747893,170.45941283008653,70.5644969360691
2018-08-31,234.1668141716992,140.7545975220931,21.56956304750291,172.14746193459368,71.28285160976836
2018-09-03,234.62338891925137,142.79247803460729,21.463373225370937,174.90782818411742,70.84334523947084
2018-09-04,236.19240517690864,143.4920649278554,21.625639385344563,174.56617329547925,72.59331058748701
2018-09-05,239.02583238561007,144.6132571777833,21.6881172502614,173.36390247387567,75.2218125932007
2018-09-06,240.74645277939322,145.82835264140584,21.65265632803794,173.87548971274558,75.81214023030404
2018-09-07,240.00637210843107,146.50697083191355,21.761879168721624,174.42343979779912,77.50933416910021
2018-09-10,236.13415685627268,145.99392226674718,21.80265713416665,175.28430669412543,79.29751096451109
2018-09-11,237.5498855820381,148.59783409606104,21.693789325818212,178.39485121707864,78.75606691942102
2018-09-12,234.06141069351875,148.85798926659552,21.654589714774403,175.867134228439,76.91250065833702
2018-09-13,234.25543765499322,148.4501494841021,21.816802903946208,172.89506675826914,78.55347123624782
2018-09-14,234.57159407113477,146.78475477501337,21.77142702898679,172.99818083886538,80.29660478843621
2018-09-17,230.66359076829798,147.71147872707004,21.849445253244795,174.58241380987056,80.04498538319156
2018-09-18,228.67636503815103,149.08518213765987,22.01826501715815,173.83662943954636,77.20206070187989
2018-09-19,229.79036232885426,149.23094264835072,22.07558675452529,172.5285468490737,76.63464243090564
2018-09-20,234.1616868115722,149.23712649305108,21.90296147437556,174.21503958178832,74.65915364387159
2018-09-21,233.1905465005603,148.7772947377296,21.87427083310297,175.28652679528167,73.77251890475311
2018-09-24,228.88223044604408,150.5931798343898,22.24667259857991,173.4031209977825,73.39623937503109
2018-09-25,230.8928611234189,148.5625631110835,22.277975541328388,172.74353568707198,73.47831637272932
2018-09-26,233.36668461815103,148.06552247339502,22.056723433309873,174.34357425049495,70.39045375497246
2018-09-27,231.20396267286776,147.42723560337402,22.00032984789986,172.02884136947222,70.98031740455166
2018-09-28,234.84997389427465,147.7758010836895,22.048220413273732,174.79646320139386,69.81777450395066
2018-10-01,236.94005004725224,145.71418352790994,21.982926416952264,174.2768810482484,71.7213270154785
2018-10-02,235.91520415991857,147.90144561978178,21.96254520974737,175.44945571540973,70.68604529170382
2018-10-03,233.93511264043732,147.59538854247313,21.93471170375166,176.70380024379793,71.29956400231995
2018-10-04,231.71021807210795,148.6114367469154,21.92954691214355,176.7765652329237,71.91440318902957
2018-10-05,231.3113509370968,149.94280033677828,21.854062148005447,176.86713692981925,72.17538672666721
2018-10-08,229.60968990347484,151.06660485840783,21.74697267416689,178.13727055359246,71.28011805821664
2018-10-09,227.20089841258076,152.48745917011502,21.810581131360333,176.5314099527842,68.59971115446524
2018-10-10,230.1049630828062,151.126367056797,21.69905341910111,177.8821616307699,72.80656482936033
2018-10-11,229.60637647717326,152.13962685733958,21.85865099616702,175.80150887720453,73.81347115499408
2018-10-12,229.62231033963985,151.6958989229205,21.89663268397554,175.94783153566237,74.07206950932112
2018-10-15,227.42534951867788,151.23459519910364,21.777916729891363,175.25588428711518,72.44358132906223
2018-10-16,225.64355100877304,152.19470737167472,21.764781347301362,175.23515060827637,71.64375640208046
2018-10-17,223.1871081580817,153.9186110873433,21.677400301823493,178.74934625250063,71.98458767380626
2018-10-18,226.15201850597353,155.63014463624407,21.703806478942152,177.66497098311524,70.30398718655094
2018-10-19,226.76428939177526,155.76440708743456,21.487917155205437,179.73607821272375,68.24036546194291
2018-10-22,226.29390910204546,154.33762653559936,21.54679781295895,176.64836870213824,70.45114308072614
2018-10-23,226.56879307175484,158.87458889639754,21.590096854847623,178.0935118987549,68.32449834307423
2018-10-24,222.0056703803974,159.6534375640335,21.681159230951344,178.63688301772217,65.52321739767169
2018-10-25,225.56679813973983,159.185312268982,21.685534449005317,179.485142026635,65.97572393631779
2018-10-26,228.0217586452713,156.81425224119064,21.604235415478197,180.3515580105025,67.68201882802495
2018-10-29,228.36906757768483,157.4590012669209,21.779376422436822,179.09865162548763,67.23485326221848
2018-10-30,230.14419764707432,158.1677016530044,21.71026141562224,180.06983751831058,68.57123566671896
2018-10-31,228.21157815833647,160.3054991291722,21.666348948736264,180.62939329300073,69.5148839042047
2018-11-01,231.80619791029207,160.39043661097804,21.511271215591428,180.64637569873975,68.58127137249053
2018-11-02,232.27069314570787,161.19401839813386,21.436390198999035,182.73862039190496,69.4091768799249
2018-11-05,232.41287939995308,160.9326257754245,21.21381940860687,183.7361772282002,70.71709206603975
2018-11-06,229.5409870713541,158.94225059947075,21.319625326366122,180.78243949986384,69.93164190155107
2018-11-07,226.6622785769749,159.95543849704538,21.40343986596669,182.16547746172742,68.45957366912484
2018-11-08,231.18583176418872,156.0353201570886,21.40188058307495,181.20939797481068,68.028757507615
2018-11-09,233.39800290267183,153.9429392713579,21.414116985702222,181.1452471885774,70.04690551102995
2018-11-12,235.31928320226228,150.85187716562325,21.28998637179918,181.43795705723966,68.37062605074087
2018-11-13,238.39699682801282,150.95667815536086,21.380388938048302,181.69057814244053,71.28011907654752
2018-11-14,236.82107375754174,152.5246867709063,21.529467687242942,179.40492531501943,73.34154159075356
2018-11-15,239.28086794760048,151.94554922300807,21.466534699270177,181.11745675212504,75.27922720397407
2018-11-16,233.14250045120494,153.7327104122808,21.493877732384256,180.9287914411216,70.26353754710522
2018-11-19,234.35627151422298,154.6298790937562,21.547345628472247,181.6888707481083,69.07587035633891
2018-11-20,235.77208735221726,153.54321886468875,21.573635037791227,181.9618042968613,69.78882832262241
2018-11-21,240.07153538963732,151.464016279143,21.350351674219883,184.65299078342858,70.40465512645679
2018-11-22,236.86019727787723,152.79545417855383,21.445699849909314,181.9079019267048,68.64312391007125
2018-11-23,239.46578699881522,155.22081697372226,21.380276491555186,186.03441259272142,69.89914919080002
2018-11-26,238.67874338502176,153.0293258304769,21.358257991617037,185.1410049915062,71.23146666125879
2018-11-27,237.28763817902586,153.4187126277657,21.50159528593937,186.6951749160283,68.06510223131733
2018-11-28,232.42751549194847,153.41113293136016,21.559698319632837,188.3589113318722,64.10436554301684
2018-11-29,229.56064917495965,154.2341516905143,21.532324003409336,189.76839024108898,64.1839302010194
2018-11-30,234.46585484424858,152.6100738415585,21.450603807021963,190.7808097253727,64.99196823070497
2018-12-03,235.85486863418927,151.51554743944837,21.570451093093343,190.39030299428774,65.60617275893809
2018-12-04,235.78964372106898,149.84053985426812,21.6041579026786,189.57199766104634,64.65226816409998
2018-12-05,237.60801185463478,149.5785192894643,21.743936173318865,189.8199717443845,63.68286019962895
2018-12-06,237.8814181948736,151.58914646675387,21.761512769458854,191.00776576291653,65.47459677830503
2018-12-07,234.58052856367473,150.86374377745338,21.85307859935534,189.97001523850486,67.00474400164289
2018-12-10,232.02108856829037,149.96867875005222,21.71334694321884,191.6895594389855,71.43617267378188
2018-12-11,234.07610218982677,152.39342784643978,21.67638287099931,191.5758783420034,74.31548104484943
2018-12-12,234.65543779639145,152.5647830604592,21.74987312290716,192.56294519342904,74.4685660842418
2018-12-13,236.41700238456107,151.8931109600121,21.60792326626161,194.4549409008932,74.16185944308957
2018-12-14,237.92626875176109,149.86534661968088,21.50064867268658,192.75045580009282,76.18825330272159
2018-12-17,239.25198254108886,148.63328621298598,21.474595375736417,192.58670258374983,80.04867942056458
2018-12-18,237.91588012785667,147.35631037936628,21.536189523610258,188.24878562580744,79.89963540370894
2018-12-19,237.64302183537595,144.5407884036178,21.404776042979336,189.83546511671088,82.80775392110236
2018-12-20,239.8101353631546,142.83350436218777,21.369215954574646,187.36139098906943,85.02978100126153
2018-12-21,236.274223163023,143.5867471826695,21.4802522949689,188.8141479222276,85.01690337767486
2018-12-24,239.3933624126214,144.2866983853626,21.394455394861424,188.22620160945453,83.24904508364574
2018-12-25,239.83482325939235,141.0980427142612,21.67136732161614,185.85757409226846,84.61167180542935
2018-12-26,239.23858226480712,141.386196322638,21.778110496463395,184.98083056669668,82.45297527934247
2018-12-27,243.2847610438346,140.18574184251315,21.81508926580016,184.49858981407456,82.2708393054861
2018-12-28,236.80897585128523,142.86241424041492,21.763992986528265,186.41650755078086,79.51293261901222
2018-12-31,239.83386655367084,142.71508111685628,21.598931967290206,187.44650825200816,83.5400474167549
2019-01-01,241.2388154817984,144.44951460568768,21.626363354960883,191.07570532094724,81.99790220715587
2019-01-02,243.7481962463397,144.2581376258703,21.589341284783657,189.679889265188,78.55907686502016
2019-01-03,244.856057957006,144.47134342423763,21.425110672345355,190.49029797698216,78.93742913579186
2019-01-04,246.17455278640003,143.51393549548803,21.36733866511055,191.2224815800589,79.59540656966095
2019-01-07,242.8358028682137,144.87625195382273,21.354462979546945,192.42713003997068,79.56082018677088
2019-01-08,244.64982876033764,143.67945201714292,21.32476473385775,193.8510267742496,75.66972566836483
2019-01-09,242.7754000048367,141.50119686456776,21.313142607386915,192.5857230222528,76.89090167352266
2019-01-10,246.48936379978142,140.52053250681996,21.428586813634524,189.73777622302015,77.8740543811
2019-01-11,248.75223717265,141.62085662762073,21.173307440114797,194.87169027457864,80.62734661055435
2019-01-14,246.54080633283945,141.26917447472164,21.085864958910783,193.50568406243426,82.0992723820201
2019-01-15,243.60074578703603,140.39656964377446,21.160804717533463,192.46425434643055,84.54076877628214
2019-01-16,242.95392969486394,141.55093712370876,21.172206630079483,195.47992275869876,85.51195987412372
2019-01-17,246.27611366843905,140.8979387932582,21.112103335511204,192.9823537603968,87.58476792445936
2019-01-18,244.85986708032408,141.13442173442115,21.269418286759873,191.14185554185346,85.69021011398303
2019-01-21,242.1340988936117,143.22003114344977,21.3448149675157,193.43938656256782,84.2179411690631
2019-01-22,240.30184028288144,144.78686089709876,21.33430970641988,191.03326260443134,84.04275238656282
2019-01-23,240.4108983319643,145.1598957727592,21.497499692127036,190.2054453490093,81.96262920973028
2019-01-24,238.4933730929892,144.39852478641146,21.553702521886464,191.58574138573897,82.92025167336203
2019-01-25,234.67798341942535,144.35487546913689,21.4931082636532,191.82693198068483,81.34842319307592
2019-01-28,234.3140825531943,144.2259536377479,21.429417855128875,189.37729241270608,81.88445511341472
2019-01-29,234.43069596451193,146.02186642434606,21.553259502219753,189.23702917191068,78.98968162460774
2019-01-30,234.5717047026615,144.93518346990376,21.55014731722429,187.73119441450578,82.07418408664805
2019-01-31,233.74235564171104,145.88170492149516,21.435324704884483,189.28629579307676,84.46467455018619
2019-02-01,234.3803547953007,144.96057318046243,21.50328312317581,188.80683402310444,86.48672799528407
2019-02-04,237.63442073774678,144.05972740973894,21.68060087446257,189.61348230100447,88.49143002171485
2019-02-05,235.50232283572822,145.92726302076719,21.69450340554604,190.83338969631706,87.44065445995356
2019-02-06,229.63465056805387,148.06603896779598,21.633558200844753,191.50148302645346,85.1816826332961
2019-02-07,231.2978915899118,146.91875768983732,21.5872240686901,192.76221075374514,86.03348439280542
2019-02-08,228.7600244626629,145.60405041920248,21.599700978038456,193.15499611971504,85.40123610338722
2019-02-11,226.19870109480973,145.22114549283648,21.735957869155854,188.64823606681946,82.26436950846661
2019-02-12,222.1991606280993,145.25899097080688,21.7802622293997,187.55360239479782,80.63019280448508
2019-02-13,218.0839940319226,145.98166959925766,21.8984199495063,185.05281683759233,82.66570709521086
2019-02-14,218.37752274171453,146.23244957520197,21.992476515024226,180.56834672869834,82.85132575419664
2019-02-15,220.31272211743772,144.15428127651677,22.066730801138544,181.04932839860575,83.01194599235802
2019-02-18,226.66669977257226,144.47240060570408,22.059456791779315,180.43069406040044,84.4271312199663
2019-02-19,228.20764389033567,144.76270036700373,21.876588328804505,181.4573057860447,85.54354499270711
