Date,STK_01,STK_02,STK_03,STK_04,STK_05,STK_06,STK_07,STK_08,STK_09,STK_10,STK_11,STK_12,STK_13,STK_14,STK_15,STK_16,STK_17,STK_18,STK_19,STK_20
2018-01-15,61.4818687941364,156.36500289777095,156.26901775664123,103.34359934164365,41.92399649514069,55.389100262033054,50.957776878277144,152.06422223925273,79.89663310413766,122.52230905182083,112.23023023443527,62.917383214038615,60.73245567594607,104.53193406047433,141.86285557366048,51.463230727861216,64.23578578662601,26.459530946927934,112.20871172505673,145.94466380328078
2018-01-16,60.658866531074096,152.41289826451572,158.42711203110363,102.42421795162625,42.17260530479568,55.20232094823978,50.755972253872145,148.44170854153077,78.16986759139994,120.75851154552375,111.23360739062542,62.78621780051006,59.294114318623976,104.48585687254068,142.01552045267923,50.901971463725445,65.32387254186033,26.565185933150456,110.4458872758494,144.30091096398613
2018-01-17,60.33571588741843,153.87359680708428,165.0602868290739,101.41938382020066,42.23339022379548,55.96960962233333,50.398878296717314,149.60885480171825,79.51805658468889,118.8637571250274,112.16683948747433,62.3566302354713,58.49481363751871,102.00974422762039,141.86837649971355,51.08554641648798,65.31885577723563,26.249905675222614,110.16450890372201,142.2548643855687
2018-01-18,60.60195600529441,153.11301416610675,169.01137113877903,100.87604706702204,43.55707872948841,58.2660420365145,51.30775501745521,153.10377252137366,78.36274359863388,117.28667081693663,112.19409514456785,63.343519273951316,59.44536722397214,105.23371969962027,139.8305637977623,51.9037923413758,64.7914085147685,26.00966714400152,109.17648300264699,144.18469578865066
2018-01-19,61.50617212788269,154.5252078943515,173.0396663770191,102.23987266264537,44.23876576830589,59.177219999124816,51.3883996422739,155.61602580027105,79.60427531666097,121.5313531611223,116.17795595972773,63.27877829825848,60.83036614830618,105.04077222370954,141.8607106393935,52.49053086286015,66.79176452963674,27.064392146933255,110.07022276673231,146.1262347272315
2018-01-22,60.432035009450516,153.68896229678063,175.08333763641306,101.39104322271562,43.29973486295283,59.24635047715225,52.00931724139658,152.65680653351322,79.21974692899656,121.22201756350195,117.659666635124,62.12422850976179,61.15270477021593,107.85616420738971,142.7200309548693,52.2252504382618,65.56036111031071,27.278926742379394,109.10815134728709,143.9188522689484
2018-01-23,59.94533990301698,153.11691682565655,173.0942008637606,99.35935940208077,43.565038770145456,60.5874172557957,52.274978341758306,156.09955914981603,77.98402786044872,120.1705951253561,119.16107594493455,64.04796256282583,61.29124109235496,110.14125309959735,142.32624059955575,50.960166085244396,65.5728169700565,28.026419309077568,112.73263442608923,146.0000418466426
2018-01-24,60.276850471462694,152.41351626870497,171.61845759202558,96.14728090432777,44.64926105427991,60.88931484148058,51.76625946437819,155.78415498841312,76.11526136097535,117.71511532350183,116.0352596190888,62.09618823434288,61.13723027863641,109.06133121905462,135.41928322479572,50.447224359569816,65.95323277913309,28.15960936748011,113.62508984701012,147.05314171517873
2018-01-25,59.386805615152326,153.39432032332365,168.97680778979088,93.96150613177669,43.49558918059237,59.35282886372706,51.60007991844078,149.98673120017574,74.41481834976227,115.5774154181491,118.19123597518009,61.420570510643266,59.82641345947559,106.16989697383458,135.22658142163633,50.25810119515789,64.48948381232822,28.074292744968524,111.16129974233378,148.17938411039245
2018-01-26,60.39132039786466,156.02517666942214,165.77585414528843,89.94637610588467,42.422384897073925,59.62793277794863,51.92111065057885,151.0507448323442,75.54504609477692,110.98746101043595,117.30351270614052,60.567351690689705,60.21257287288357,108.93972830009483,134.5302261455001,48.91339970333225,64.36387915828477,28.805594392024453,111.8387155405932,153.35493576201142
2018-01-29,60.684157517485616,160.21154067976795,162.87895565359898,90.8156674595457,41.93715605661437,60.502963511095984,52.37115163932765,153.03432939258664,75.00318200623,106.45991682111267,121.32750444272641,59.445179186531085,58.46953582834305,108.2025675274993,133.21028068293583,47.324563028905075,63.889348677948675,28.363238399130072,111.90558739419396,153.183212151414
2018-01-30,60.67640156495097,160.62374184628095,164.7113439154324,92.85299020266432,41.51453210814931,61.0323948614569,53.3867758197553,159.34852477700926,71.8458973833556,106.35752077530073,119.01063330469866,59.78701498199828,58.55070425115001,106.19137034929551,135.45081657683838,46.98374642158882,64.72185177545263,28.828103643993444,111.18646963357689,153.09108529458456
2018-01-31,60.34376749072109,162.8357446729414,164.33185286004647,91.8535345644213,42.07203900012683,61.84993545203259,51.642887895715354,162.92770706229993,70.80177815197663,106.32434705965679,119.57353656055962,59.57818006201242,57.75020790905912,105.34246506307393,133.60403235779305,46.72698115583104,63.364099021220106,28.155125634351037,110.92203006766576,151.63452656697723
2018-02-01,59.666524247899886,159.13060700103122,163.68307259494938,92.18068379324754,40.950952319115174,59.68761734549364,51.58273188825191,158.40653586008284,67.953908926654,104.1002781182157,115.90355456255077,59.50247718302245,56.129615471105474,103.59936099266368,133.70693381425917,45.499600714417625,62.246329163404006,27.83849078771745,105.98518615292615,150.05767169165114
2018-02-02,60.36695428566766,157.99383536461625,161.28958399260216,93.85700080515916,41.572579668405616,59.57801953695252,52.57475541361514,162.2560950175607,69.12274244519976,105.86413729954418,121.87269758618275,58.432244994896486,55.877203158616005,104.71760302973595,132.9314255764697,46.699775194306646,63.2614122551881,28.45248184349543,109.51473726398272,147.94707737398144
2018-02-05,61.29822370684607,164.9081321491498,159.18925979719384,95.19704046909729,42.020141887260635,61.80525323426607,52.729700448764994,160.16490316181407,69.2965040108178,109.1968155143447,123.36015812018302,59.9111519848315,56.7311266200668,105.50955077787582,134.63949209090308,46.19562918929625,65.47389647706689,29.188790307406705,107.6446147739735,150.2973177940537
2018-02-06,62.643761609690436,166.69103587106,166.08156612351272,96.46865803431754,42.81704594639466,61.65645613962113,52.26251764076651,160.71075768823977,69.97994916931059,108.38178354132022,119.97771559602468,60.45836578486097,58.01564289650121,103.2462403936091,132.84337547807863,46.573015389794456,65.78697912026237,29.742673749700987,111.63090319235303,152.88402173434426
2018-02-07,63.179723499426046,168.40610817847153,165.4421885562793,96.44800365832612,43.446592717860845,63.73864031742848,51.89111063315875,162.71683314384447,70.42410340300209,109.27786246964317,118.88907350045662,61.407005174571154,60.28233491237229,106.86005942404388,132.83643622028438,47.38902197425435,65.79848554560792,30.44116961005976,114.10176462844575,154.33732773638988
2018-02-08,64.24218593965111,168.05420628228097,165.9461221662309,96.36231253227578,43.71947107770972,66.09062610076066,52.22412455226484,161.30032283184417,72.28122858901443,109.52385632484601,125.06200165123808,60.19407868103399,60.75862666451429,108.54377390821863,135.2463082929439,49.01225472559078,70.13876502765955,31.203315090552614,113.53799525511491,159.65878256484038
2018-02-09,63.56514000174755,164.62356242084698,162.6793738438974,95.44379535645523,43.75683408259531,67.8048545194215,51.873960438365245,169.7802349278239,72.28278256512122,110.9113212955011,125.38984004712053,60.93618400693191,59.99694664789106,107.45558539399593,137.0874008897788,49.1677230556088,68.46862723288577,30.883606521281955,111.01182447338842,160.70919071668348
2018-02-12,62.67447456162559,160.06369426717706,159.3052446184161,95.2463869994097,43.2331234385914,66.59274669801424,52.05112759211274,166.0868750386093,72.57274401929712,104.98455413842433,121.84048486947049,59.08409847892048,58.29911621832786,104.90277616084852,135.31304925963983,48.565706182222016,67.30936402431098,30.283632272464356,108.59949170239283,154.1569920222119
2018-02-13,63.58035343689012,168.61243733641118,162.833737447668,95.43000395849889,42.87767304849867,65.08828450803097,53.047854078466095,158.5028401865862,73.02157818756488,106.31617153796209,120.54483673770778,59.960192549132145,58.67471331653904,103.70635720397114,136.47276685380567,48.61982526367366,67.73463971257125,30.508225505872307,106.94805902304878,158.9631819145912
2018-02-14,62.53379409604095,172.87196153323194,165.75255865439752,94.8337834237716,42.61880619298655,64.50711190023436,53.548917204634,157.12569696821808,70.4372192297963,107.87103334438147,118.8290698105108,60.23607908263993,59.860721231283556,105.07861698729225,132.53161741542613,47.35427345072695,64.63022048599233,30.63905418744242,105.86581282705423,158.2479413792061
2018-02-15,63.702198202681735,178.28508565460015,171.52068056789207,93.68176706240845,43.31006572512561,65.41086985716872,55.86567659543651,160.01453052127883,71.20108115998457,107.05863961904716,120.29251408568469,61.687724270056876,61.32002674219727,108.52276070560441,134.86361470935708,49.12191397810043,65.63084992504845,31.484045961095042,106.0673844517916,163.4612133046709
2018-02-16,64.18170667346385,176.54786817016313,171.3099794436676,92.76432540349266,42.89961238726293,66.90636475905691,56.07935517455186,165.425247661084,71.00631340916324,108.23799176160891,123.93851423378875,63.35453564053417,60.49229847311864,108.22634656844359,131.1201334979361,49.8184580592089,67.49102621360923,31.821465859197975,107.62812154309731,162.16763296943347
2018-02-19,65.41381304843549,183.1299789754554,172.82687552612083,95.14905718340607,42.943852682823646,68.03017868447627,55.806998574833926,164.69012035823073,72.25543485361129,110.67192629606141,120.48594206925382,65.17820574762334,61.489341795571896,110.78728623911513,133.4747715754081,49.85165159660297,70.52304901562061,31.98008865205125,110.09185419859409,170.57491705282948
2018-02-20,66.07080522570972,178.9682910875467,179.8700138781249,96.79041574975923,42.784245275714284,68.02463021913267,57.87712357983345,166.2160313855402,72.64781872540955,114.36949387573208,121.19158050173297,64.1604038513896,61.874697288339455,112.19212298417312,137.77238504907052,50.18896809372497,73.3728258585408,31.812571015128515,110.0228777651874,169.75057484909053
2018-02-21,66.53559649040484,182.53719866421758,177.49046721695072,98.26273175124214,42.69545799009063,67.23560415659578,58.317042412420165,171.51677332613,74.71659044025068,115.90985470532551,116.22735470983942,64.74639940925005,62.213489074771594,112.27616488470578,137.40076655606637,50.41190116019112,73.40568981011928,32.356469043720246,107.05770315887096,168.86897079086955
2018-02-22,67.19843399764505,184.67262875179165,174.29913646760218,97.1986508047866,43.410422033915204,67.56301034168867,59.728359015043516,174.62080803038862,74.87527035019323,117.26615833699759,117.62055347802585,67.2705516102952,62.74210592200579,114.95592628728329,139.82851940852473,51.38147279243673,75.08836065468682,32.39972308226115,106.63265153482689,166.51466441764637
2018-02-23,68.85234604457246,179.74445628999146,174.28071684321245,93.40709770990219,43.32575781479294,66.68814325344897,58.890252773809486,177.1832365553284,74.86029828931291,118.59772151226859,123.23082786431007,66.32704749281491,63.34075641563373,115.92730248045399,137.95318897597335,50.164297429414,76.6786646352212,33.57116148894054,103.9370130379335,164.245434135963
2018-02-26,68.52046056369602,181.01436673086928,173.49175210013058,96.62328349849592,43.01715976467119,68.64097035433906,58.62880395066095,169.89223754676263,76.05584254763512,122.31774137185585,125.97923223887994,67.50144262837436,63.554612964870536,115.85691290767096,139.07548191559553,49.52064922254852,76.41483053900974,33.966184414228415,107.3052519654324,163.3258647088492
2018-02-27,68.6946252986093,179.7220294479419,176.23731314095912,95.99117321499578,42.325729977193696,70.69296707530958,58.569722155898994,170.97599571826248,75.51455202226039,124.46762688852579,124.80221777862535,66.78196273075656,61.901249478694545,118.26064623522721,141.11992131139436,48.95377745595894,75.7600754024092,34.78453117191806,110.2239991384899,166.45541095414586
2018-02-28,68.03065459199586,175.03147928030558,174.92344054802874,92.2883738821595,40.93108657459171,71.50702651276214,58.62672028465315,168.50073024648228,74.67762055124442,121.44994587922415,119.52315383953882,65.62715168291071,60.27455471308666,116.52360609255528,138.81380761045895,47.710127427832816,73.26657337788265,34.706846301565875,109.36106656641385,163.75406108647675
2018-03-01,68.7916379700908,172.6057466693888,182.07604989186672,92.74614836598022,41.11853920614252,71.19609016008606,60.080400193044994,172.83562285573933,75.85430621477558,126.55101672106214,116.66985150151964,66.49610966975148,61.02332959712455,115.5759326988055,138.8352605100686,49.267348246140195,72.76039744325362,34.56491362663527,110.97789082556581,161.35416820142308
2018-03-02,67.66564546383587,174.12756072471782,179.6646761737137,91.31669252241973,40.58892555270413,68.7578223069406,59.10072522669727,169.67127920216546,75.85756302180913,129.41033856008076,114.56776314125199,66.14993086566959,60.588345240001196,117.10650774995177,138.1031136844815,48.911565533827805,72.28276798970231,34.81251617460181,107.60278570661438,158.86628080781497
2018-03-05,68.46418777451689,174.14556249592025,181.0565088691714,90.65465688429352,41.118185111472,66.16478415331697,59.83969365255413,168.02316837188891,75.87756623769414,129.69599697758875,112.50496405431302,65.89196338407211,61.63573649634911,117.15789619977926,138.45884917151946,47.762923643333814,74.67953115221607,35.27970626812564,106.77292166112494,157.94132771493582
2018-03-06,67.04808449469641,176.4426232751482,185.24264772275473,88.16634965907737,40.860378293466425,65.87455524078335,58.99440895304957,165.940076375977,75.80613064840983,132.40758890083706,111.59038415801517,65.88300595179486,61.55114741914461,114.93236700778505,137.77188818191408,47.94130297009147,77.38877999632543,35.123422931895135,103.08953404966573,156.61679995065123
2018-03-07,67.6042423441557,179.08001177909273,187.6292207840055,86.97365099443262,42.02536674903812,65.93952653779228,60.15416005510608,168.3046763431587,76.95957533204715,132.6509996777913,114.57136574042332,65.55093830763141,61.82752483026589,119.29300338874359,140.59519798412478,49.096786186951284,78.05716044305356,35.809601899057924,102.46400295117049,162.11687329739954
2018-03-08,66.38026922149355,180.55833628749556,189.07551228441278,89.3808066730593,41.8723513583666,67.43079857316717,60.11861217440491,164.61631052416362,76.78387474533646,134.86060528435036,121.57622703455742,63.79597235512354,61.22282330268614,120.54624789699275,144.64735514241985,49.27315684751128,77.28932993594637,36.90380892057196,105.82203821476202,164.95319855216056
2018-03-09,67.75586535119766,182.46953870843535,191.5885835243442,90.7789699892098,41.62460118867091,67.85822439964794,60.990392257808196,169.34193545876445,76.6107258203373,133.61006962326957,121.42391814170433,63.66370902540126,61.4352693220548,122.11197132969521,145.34242078961466,49.259690981274325,78.81489352278012,37.395943597405754,107.9421388828707,159.34347499893153
2018-03-12,68.51241712046466,176.49393281959004,195.0442747443495,92.16054066923547,41.879241925426165,68.22729336678171,60.64783239063205,165.37058249508772,75.23619999262165,134.7257529388197,123.48158072753978,63.497287056376415,61.30859345359443,122.19659815549062,144.23288574449373,49.01035425965423,79.49993811926282,37.551066443521584,111.82633357845403,163.65813352434037
2018-03-13,70.90499572885076,183.22362894153446,197.20702351009035,94.79624535700033,42.055570955688744,68.72515641349946,63.23416373192007,172.13809131461616,77.23957220632694,136.21195692665785,125.57020909931414,66.55927581620415,64.04233578414589,128.7476157880599,147.62902549316217,50.45395784862425,82.163496934745,38.42962512207128,114.12396493206515,174.07661012233876
2018-03-14,70.8869333923291,184.53599257907317,194.27246516883704,91.7554896897786,43.141858369695825,68.78679074498602,63.403868435041694,169.5492083862741,75.52544192807294,135.42782435144375,127.22989317655517,62.994157970011685,64.47566956369624,128.84454236129883,150.31123379465976,49.362328109544976,83.62175653492542,39.57463658581847,113.78032383399123,173.72094733670156
2018-03-15,72.68961888229931,186.3785559485412,194.70336743886412,91.88927265054961,43.55120100023003,70.35607031964908,64.3510775749373,168.06803596854672,74.65395360494787,139.61452181327186,125.56694379296638,64.49939550591174,65.89584714988705,132.25635050657587,151.5194252230272,51.25208743071911,85.71452122148801,39.82199870515461,114.44318454597445,174.2147838658376
2018-03-16,72.81486828058219,184.92239210830965,200.0036973005553,90.37600994888349,44.38285343859325,71.32459406580243,64.06544489801308,165.07447561773344,73.75027911707406,141.3561999204748,126.16867601064392,65.82231253263836,66.06159600740959,127.94736343008725,154.91118346449124,51.89861157917276,85.89576902600632,40.45138299521803,113.40346810317588,171.97881892263456
2018-03-19,73.56489357491289,193.25172603013183,197.5684297121022,91.69041953150197,44.80384498200267,71.4235971407619,62.55567163159658,169.00643647241785,74.64530138169965,148.3583514968223,121.51990510406311,66.9941507702246,64.60894931175429,127.23849998225636,163.0325244060354,50.52428564048758,84.4283224562828,40.578264954019666,114.68162910561817,174.52745799213793
2018-03-20,74.80677033777965,202.4159543157605,205.05717708396762,93.5880935613349,44.043720938148006,71.37525629341626,63.03157804300458,167.92223414339136,76.43147190184256,147.98766327324526,126.23063116191082,67.36152074143857,64.91724769012417,128.88987099766538,166.92639440806687,50.84906994867556,82.7231472145551,40.69927136027823,115.42707417113584,177.8589632323428
2018-03-21,75.48786633286927,198.3140547972686,213.39589051897173,91.90132415260025,44.45579633149651,70.98334773322748,63.72334326671167,166.3332710895068,76.96134864133032,145.12984236293863,126.2086066928329,68.3541631378121,66.19600860321057,132.24933976642248,163.2512045970863,51.67678776223088,84.90026539619876,40.099621880252926,120.03373342751135,184.28038006056045
2018-03-22,74.42912617609291,196.94951095472612,226.7374327045939,92.22106388999393,43.822625646167054,68.969422014739,63.3440216501271,170.4342082439021,75.105756940124,144.03481906375177,123.02114959202981,65.85931864747432,66.47274807027561,129.57024517523695,163.66349024918944,51.816808564108804,81.93515101546303,39.905027853198035,123.36080672026134,184.6504845669976
2018-03-23,74.26949686540702,194.52147559236963,221.00908474053037,96.19880786173744,43.305467399045675,66.86907667016156,63.59563131002335,174.4962020655557,75.50285787078761,148.4788101587618,125.66653036047119,63.97953598476793,65.6726729038265,130.56096675427546,161.6414189924145,51.8495148264124,82.46495441674466,39.428785114825864,121.2159466574645,179.36757264999298
2018-03-26,73.23276245346077,191.89952257561865,225.30329057375425,97.75138053252883,42.8309567020935,64.38657171475279,65.99642270863724,179.19320290132842,76.08564524771387,149.93680474783574,126.4436755181448,63.16728642393484,65.97860898821303,128.3399511109245,159.0028463958699,50.1650118213669,78.1448075075803,39.47922257959103,126.1984280152087,179.87753634568656
2018-03-27,73.25232699648647,198.94734904223515,225.26581081090535,97.89597783563526,43.363926090084085,63.79265547648668,64.94199088170448,185.63311497910124,76.95156878477108,152.01128113231474,122.45618867306735,61.898320418662486,67.24208633681316,129.32103039024634,157.81441133936806,49.88613735695768,78.40817552106758,40.25093516018819,127.7490375697475,184.09261465066209
2018-03-28,73.27714874898021,201.3228514165954,228.62703168258008,99.88304028582564,44.59402161494215,63.07196428411581,64.62432336903811,189.41044894763553,78.74282034578071,152.78881948181655,121.2299797100003,61.433372757259754,67.79905355047757,130.052367369732,158.89094658602087,49.28258425546668,78.22431479736211,40.88980777091533,126.89639925207834,185.74479329629602
2018-03-29,72.39555504600725,202.15599036103447,231.92988821495703,100.60438250212626,45.21783838062769,63.47364219115275,68.35586835818556,193.6798820973383,79.12018154016685,151.95174959424668,118.87947077326254,61.296608601599694,67.5235416613562,131.3274758667676,156.66286954554943,50.42976779971411,78.63545320698643,41.167349506357056,129.46847406020913,185.55648973374014
2018-03-30,71.59553865101911,199.01425673668078,234.9743194320779,99.4051105899563,44.97252126032016,61.52405458849857,67.96246262388894,194.80559329903616,77.63033606056858,149.62081221048618,117.20025522946054,59.59483809774997,66.51522660863104,129.04097426957466,152.46988716702288,50.46944523910538,77.5161189828008,41.02432934797068,126.72793831025788,184.20195055860708
2018-04-02,73.7156027728507,193.08864795169336,240.58741450006124,101.78825593314518,45.497020089452576,61.35786826014215,70.34749438434434,195.0615063347515,79.45348847870325,152.35268888512766,117.43188964648017,60.38739786720716,67.5608939885128,128.1589384053301,154.25405764052218,49.47989523741549,77.57031128000047,41.55531478953005,128.50422552319674,186.65157715874327
2018-04-03,74.57956318948557,190.701550637887,240.0122882519533,98.87168741685429,45.46320160778199,60.49140425918111,71.2741988746426,186.5647461697662,77.16863489746098,146.34696420934648,117.29284813723177,60.40569567446274,65.60224338024553,129.10544630636952,151.51776108724528,48.74220999934339,76.77991824403617,41.59606296693529,126.7768570518543,184.96361479518603
2018-04-04,76.67403385656611,192.03583646237686,241.09347953446712,99.79887404672859,44.17874996870212,62.82895667438545,71.57025065882863,190.40002346610643,76.13241047714665,143.19131704900568,120.27166691044978,61.62162555300184,65.95710382007687,131.5637273356364,150.81749214995844,49.9865967280432,77.26325826031807,42.02021955454599,125.58210560143695,189.6149884348154
2018-04-05,74.38440890779057,189.86871319345278,248.5105162825712,96.96482978267032,45.235099589439095,64.36119788787755,72.58644895071107,186.608382800289,75.33216903680463,144.39005300559222,122.97184183509289,62.59633195573784,65.66971955381277,127.75135666443293,155.34553783489017,49.52438758130223,77.6211837303739,42.25669473753446,122.74772830169103,185.90289526194377
2018-04-06,75.70414187084353,194.7496133143967,253.18686987469957,95.8335394684527,44.39973776333363,65.87146070964157,74.1526949849601,190.34213834538147,73.8137775458725,148.70693957602361,123.75191044649225,63.36211492200157,67.02722124776545,130.26129386684175,156.70521530200617,50.18453955715862,76.14632187639221,42.18623710123516,124.17897493074511,189.6577595675924
2018-04-09,77.72866167389802,197.1437197900034,260.9125952535398,98.91977138212232,45.227263035199535,64.82328435723407,75.32125354939153,190.54442458333273,74.74238058402713,148.39800808160095,125.97684975046295,63.168989459381336,69.37917935673389,130.3017327852901,160.776198090403,50.918150913378874,76.56447759664317,42.86044008741757,124.8998818614367,195.09738276854554
2018-04-10,75.75980058174056,191.7547798546807,251.88996281489833,95.51843989242607,44.18697928966135,66.36583333916045,74.11933584417139,194.75711518029823,73.20206908662233,142.720024394741,126.46266037105865,61.813074371356315,69.02948716231748,130.36207006249327,162.0537914258619,50.25563203948931,78.05096575936957,41.67044282455985,123.45955294145269,192.21159095099898
2018-04-11,73.94299987128981,189.18229554255623,252.385126225409,96.50918683281816,43.560687383301506,67.15165892601475,73.90872775800507,189.8482780796794,71.64995371474451,139.96751482888416,124.15216525313443,62.473432518228854,69.8271822548452,130.0425975428365,163.2950788230055,48.54190947644707,80.62236490293998,41.94478958496091,125.0844637818778,191.94481107863558
2018-04-12,74.7856292166771,186.18864316722687,257.9836439828669,99.1560234519399,43.41873321801851,67.11826036440132,71.77046893168628,193.38824871755077,71.29773951444228,135.89300190395153,123.93870749313847,64.07897934314153,69.32955182924155,127.93545624841148,164.81515528455554,49.24737941398507,79.37231935542728,41.381861165743814,120.8582512674486,188.69487691597521
2018-04-13,75.04093538713505,185.7660374596322,264.3817695461495,101.70901399237711,43.739699997631135,68.75045566604219,72.4504662258444,190.7317911567114,72.68266784105548,135.84235209677027,125.34216528331517,64.15522154347306,69.28945492464926,130.43244141033992,163.58294165075776,48.067943026983336,79.50598508370365,42.23119741702648,124.72490939019514,187.41059169349182
2018-04-16,73.8700063913062,187.42155287638894,270.07802894353273,103.13333164366001,43.823445634144136,66.89858083753629,72.7456954779045,192.63404046092765,73.19347310661236,137.87652009279338,125.0187898356348,66.46791985925788,70.25666346634698,128.48623176573383,164.06771936160663,49.62221023186691,77.97453737105502,42.210505529917235,124.01089221276541,189.9291625309756
2018-04-17,74.00873914126926,191.91723490903243,277.7228479198036,107.9058272838343,45.1105189822103,67.91422413814966,72.63600832779271,196.3482564330841,72.21664008246182,137.69479854068194,129.52812514508457,65.14485961685656,72.4779684735635,130.32556130361024,167.0708406592363,51.23525228831552,77.38397567921425,43.001786058451415,129.08062830229437,189.5654427136287
2018-04-18,75.26834937811336,195.11334918112695,270.87128561248045,109.0632770783471,45.901748202110134,68.90616370253119,74.39925794655117,198.6684891340609,73.49769705460977,138.56568155664473,134.30548113916527,65.51570980619113,72.74208114024162,130.21944642990098,167.92899995101087,52.803225248121315,79.67638937424043,43.69362781883598,129.83257912292305,194.53493900213564
2018-04-19,74.52589635389029,201.86131724773938,274.64134190118244,109.63003886926232,46.67558264946564,70.34916347994853,74.34637287104836,199.94027077885818,73.40227241253855,139.76732508592107,135.5368294495806,62.93952999714453,72.25137011626761,129.9665515949281,166.04512599905198,53.30758602953095,81.44897495828172,44.75517315723229,132.0703531937463,193.36402466347963
2018-04-20,74.32900604123209,197.41192642242115,267.38838418839,110.40658770407141,45.192125014442006,70.10762214913476,72.51876126832956,197.35304001273425,74.34909211737292,139.95780441066978,136.26073641061313,62.17476713385839,69.54722851644591,132.57857204131486,163.08999885755253,52.28840505157843,79.2847281743854,43.86171367272757,132.15467035181797,192.197421170669
2018-04-23,72.8360709530825,196.30896987378347,262.50842233251285,112.06237951652604,45.337247508955656,69.71325359107263,73.14265859989449,203.39701477303,73.58769571823272,142.3531015339316,139.0576394880027,61.8716374563391,69.56946665785895,130.99908350952774,159.3335898480068,51.647467934431596,80.73799257794249,45.51545221489713,130.97214313418053,195.1570808520495
2018-04-24,76.03025784168656,208.07297584304519,268.5261007020781,106.82575384397224,45.5655398593598,72.70115963916669,72.75670925929522,205.75450602285966,75.44078515247075,143.07698540200144,138.04279287478542,63.36680355585562,71.3112014305867,133.5429905906505,163.24276403893344,53.06108534478222,81.99358562846085,45.613504219438006,135.18614587982188,198.99661395265198
