Date,KO,PEP,XOM,CVX
2018-05-04,47.32314814211485,130.10837749326356,80.0537689580963,119.4438213453158
2018-05-07,47.04222682902315,130.90179547565526,80.57454292840413,122.56459454934932
2018-05-08,46.47926716279632,130.02917662135363,80.54016973584207,120.05563929504542
2018-05-09,46.71479750410917,130.5089399737202,80.99246576865396,122.2974620503679
2018-05-10,45.990920360424106,129.70741411014984,83.17696210213694,126.7720637473188
2018-05-11,45.49925086344727,126.90049503794822,82.10686668723518,125.85656258991658
2018-05-14,45.56471243564872,127.14483826509,83.46197172174632,127.73444927322653
2018-05-15,45.61658845508096,126.63448408496123,81.917603862599,125.12048649897379
2018-05-16,45.52345982343211,125.45833228505876,81.18559695909308,124.90953281930891
2018-05-17,45.96337464917662,126.14966706148036,79.83468703209726,123.13494413780252
2018-05-18,45.47296220251819,124.90007210031446,77.64039134972818,120.22698092463835
2018-05-21,45.008649236864336,122.98461565963242,79.64722874887205,121.13362989646666
2018-05-22,44.85360625977028,122.82828477482168,79.84198235178778,121.3660460513596
2018-05-23,44.89010418133309,121.73441888549468,80.90051473955734,120.30065428528968
2018-05-24,44.76727691618038,122.03324967162168,80.08038335725772,118.65298755695397
2018-05-25,45.57185175824723,124.57414730306449,80.0596530152801,117.64161047594449
2018-05-28,45.340626034013916,125.74939430948488,81.62494205327569,122.14245587211764
2018-05-29,45.606285747960015,126.93535448826812,81.9595906707278,123.98088679136238
2018-05-30,45.38187935356327,126.05655210548957,80.9320664945892,123.47644778017992
2018-05-31,45.521288513363544,125.95251470875544,79.86666857095706,125.55721218242228
2018-06-01,45.35466615349263,125.90785973420155,79.41835504398367,124.32791389865126
2018-06-04,45.20852995685378,125.89170584769965,82.31907838255331,128.69757244054608
2018-06-05,45.8715002545258,126.3755102026145,84.65583190068722,131.82311639666813
2018-06-06,45.74628514817576,124.7388546996002,83.12334700467015,129.2846777683657
2018-06-07,46.45542304366597,127.19154471809658,83.06884923817563,130.751834139663
2018-06-08,46.16445257753302,126.87949902950501,83.41791278937212,133.33736851959856
2018-06-11,45.984968689679604,125.55868202308642,84.01893697603276,133.25282747073572
2018-06-12,46.448205842158245,127.90675147368927,81.3405675831914,131.23450275131535
2018-06-13,45.454333294843195,125.71030818322284,81.711821483663,130.89051509016144
2018-06-14,44.79896491943776,123.83523885076768,82.496340895551,134.928906555626
2018-06-15,44.816770418627975,123.72587587843834,81.60732266985457,134.44288654776915
2018-06-18,45.01641419809163,124.68601973454233,82.19569918010085,132.99826425810818
2018-06-19,45.255234809137605,125.17529120601739,84.11235768853706,136.65012971228558
2018-06-20,45.13607921514832,124.74993639809246,83.9147279667497,134.62785711231743
2018-06-21,44.57506204434555,124.10365686647461,84.38687674996957,132.70201402229134
2018-06-22,44.91503148245701,124.11899253605291,85.83279972813708,134.98830190706178
2018-06-25,45.102955815197255,124.8387573410852,85.60013687141532,135.2259018970473
2018-06-26,44.661904031897635,124.00742072964633,85.45088913624436,134.29337360681149
2018-06-27,44.706532240783304,125.06686348715456,86.03553689844007,135.8427109475482
2018-06-28,45.44125569297335,127.15056151630338,84.01232737737467,132.86141935460654
2018-06-29,45.501782026648705,127.9431738796586,81.16109835764959,127.84495301408279
2018-07-02,45.032318654672565,127.48992256238621,81.81803034057225,130.90494081595762
2018-07-03,44.87138199821609,127.95172696221384,81.7868843087664,130.7878034402209
2018-07-04,44.73415648271448,126.8665798450859,81.95327967706432,132.9435257439642
2018-07-05,44.880707909067326,126.92754864968161,81.88639736972095,133.9770403744772
2018-07-06,45.254632476643096,127.64613867123278,83.7182702365637,134.8635425899937
2018-07-09,44.887713649286525,128.24048349719388,85.11695329512654,138.80435119508888
2018-07-10,44.63663093587981,128.36489048296522,85.8254844249288,139.91866079753598
2018-07-11,45.05499096168954,129.6021084566787,87.4838283570647,144.3311347290977
2018-07-12,45.36379242730024,130.62887989967194,86.63671612708866,142.544888214874
2018-07-13,45.92733551020918,131.842455018132,84.85622103621634,138.93131526512738
2018-07-16,45.34018234378394,131.27845495377312,85.90114455127289,139.64591445588363
2018-07-17,44.96278094337182,129.9882901612517,83.17618677474906,136.87746283058647
2018-07-18,45.37893821019778,131.39033113465524,81.83023569466938,132.16336546413027
2018-07-19,45.00356029916677,130.51458766093663,79.07652292153881,130.0790934454029
2018-07-20,45.14392881910506,129.92036125029483,78.31875748215715,127.27351329891935
2018-07-23,45.1313331426343,130.642246005142,78.99046974070575,127.98136397820548
2018-07-24,44.83955465815886,130.18897470631583,78.42448259756092,125.08566254893115
2018-07-25,45.44228622781632,131.46256969806012,76.86438696892301,122.9504170759069
2018-07-26,45.44574233455118,130.48425972317193,76.1727995678732,123.69665671207146
2018-07-27,45.24886319787292,130.40123519046324,75.09445491766662,121.3735624810903
2018-07-30,45.19343841551407,129.5628398989856,76.98960688287953,124.47318777671961
2018-07-31,45.3034858686379,128.7254873051496,78.07248757248604,124.61528099809762
2018-08-01,44.67702138408582,128.04398336149973,77.59765012847545,121.20798718035323
2018-08-02,44.341267318239915,127.02880443736949,78.96566642370323,123.865043244764
2018-08-03,43.84379130086382,125.9126003050056,79.64596270419433,125.05780482687453
2018-08-06,43.03269453522431,124.3655764004489,80.16097652167629,123.28199363845492
2018-08-07,43.42067277286157,126.24909315046891,79.44447975235454,121.37798842932298
2018-08-08,43.99215243685224,126.5586735030174,80.67218098794771,125.77541070753563
2018-08-09,44.473287834837095,126.20673221581409,80.99490341234382,124.5688555887897
2018-08-10,43.781219171527304,125.28692786116086,80.547828016417,124.98640375643559
2018-08-13,43.94722926799342,125.26773137579735,80.35458513147816,126.18495172436157
2018-08-14,44.22504680174637,126.01614875111484,79.40832361148965,124.21335763514871
2018-08-15,44.00835103117885,126.02012207265192,77.4390812080024,120.53511821973396
2018-08-16,44.34115853570663,127.88511551468861,76.35924315418906,120.33008223916492
2018-08-17,43.90826649583606,126.02478398061916,76.93491898996324,118.86248346199544
2018-08-20,43.49587426865179,124.45722563641296,76.71208452858897,118.80719768250573
2018-08-21,43.18063934952989,121.90721702683003,78.6883986485743,118.63836595641024
2018-08-22,42.910757695434874,121.45361658448674,78.4331368760777,118.39968037562664
2018-08-23,42.532973836229935,120.47016651709039,77.27927037706543,116.87390503288538
2018-08-24,42.909515743398266,121.39410399540786,78.20793895799396,119.22149929509663
2018-08-27,42.508153685331756,121.79629672838804,78.36089653522038,121.00708798615432
2018-08-28,42.33974526043626,120.36937330421387,77.84802182920855,120.85799494022753
2018-08-29,42.10694032479142,118.45201719134077,77.13118183627073,118.14247531081125
2018-08-30,42.95332716672387,119.7278853219837,76.90482947372764,118.1497699586156
2018-08-31,42.617517607735905,119.47659314001137,76.33122206794002,119.76547268937966
2018-09-03,42.80628862006907,118.71407597185735,78.10055303471636,121.90975907143759
2018-09-04,43.51703161852695,119.66732830417529,78.76484971519885,122.03524341247773
2018-09-05,43.06694319130221,119.04526718307551,78.36529434479297,122.54403822891986
2018-09-06,42.7562123442387,117.45382587077317,77.95379945155209,123.23977911620916
2018-09-07,42.63851276223117,116.70652848404968,77.36825221036382,120.97337846914805
2018-09-10,42.14499634305908,114.74162032896378,78.69043782831864,122.5549976519613
2018-09-11,42.61728897807192,116.54706280609244,79.15252402428004,121.79231750335077
2018-09-12,42.44531700103953,115.66211364265428,77.7898209340364,118.67287891241727
2018-09-13,42.85433367606842,117.42764526571966,77.14516615610303,115.61939861571136
2018-09-14,43.0670628130051,117.57383336932588,75.56675280931096,112.09438775127863
2018-09-17,43.08404825324691,117.9453067448846,76.12077269022136,112.17883771908357
2018-09-18,43.462495103365754,118.3057505049637,76.15179928006563,111.31224186710357
2018-09-19,43.35421882716697,118.80829660441023,79.04557244980289,115.26174275923684
2018-09-20,43.77227655992489,117.91482516165912,78.91662289267276,117.2260370890371
2018-09-21,43.27295542936114,118.6153709156424,78.38563864894665,120.1472547980003
2018-09-24,42.996236116691925,118.31135268969359,78.0502372406123,118.57622966658361
2018-09-25,43.4694042785417,118.55424921113489,76.15441549800359,114.49831238842216
2018-09-26,42.67604412033793,116.09929545731767,76.4041743057853,113.96455301554622
2018-09-27,42.86593088998723,116.64666859456197,75.25347210331807,114.34965881954822
2018-09-28,42.7188931653487,116.53814379153401,74.72799488303232,110.89117879298253
2018-10-01,42.521436165286545,115.63130366989363,75.68989654898286,110.72035440697138
2018-10-02,42.267977426794914,116.15196896197884,75.98784328544245,113.84808785295701
2018-10-03,42.76209566113858,117.36544101231304,75.72094161566798,114.23943903664173
2018-10-04,42.19610727137843,115.51136788156636,76.2619154066452,116.78129664579227
2018-10-05,42.51821118772284,116.47956458944681,74.56831253033495,112.65955348929116
2018-10-08,42.707710179935276,117.84993436948139,73.82686050369315,113.63624352141073
2018-10-09,42.556313646397754,116.42185886745123,74.61001998249152,114.41898563345845
2018-10-10,42.533182227540316,115.85952866537545,74.17379607856547,114.31366739710538
2018-10-11,42.809431450237334,117.65150553625561,74.73496332482169,116.26476909165139
2018-10-12,42.594491656934125,117.55758641019209,75.50960682933602,118.61844963059781
2018-10-15,42.03675036871876,116.37057392250613,77.23250402458018,122.31880048252751
2018-10-16,42.15150122438791,118.3349018597376,78.60614543816025,122.06958069551375
2018-10-17,41.84792558933615,118.91099245170092,80.61992999482926,125.34887438205574
2018-10-18,41.705711920806074,117.50710425505991,81.50747716947905,124.76001991002457
2018-10-19,41.734995580685855,116.42003836527174,79.9258138453464,121.43858190984965
2018-10-22,42.01727693681333,117.53139153369504,80.33159318129097,122.89634992592767
2018-10-23,42.70607871407524,120.02635527097367,78.25596245953027,119.92876355649383
2018-10-24,42.8455250804837,120.16621489728006,77.26880849994154,117.21018917876663
2018-10-25,42.89929542357868,120.67588027952999,77.04439640612874,118.36361833371322
2018-10-26,43.220791288488286,120.8930851917397,77.22885583511376,118.3204095769706
2018-10-29,43.340205133073816,121.86063063776217,77.16428408712675,115.4780141124106
2018-10-30,42.708789839235564,119.29652651154122,76.81776336735248,116.740434139098
2018-10-31,42.492478808867105,119.01429051375878,75.46112995371541,115.52171317902348
2018-11-01,42.04048347228208,118.44673547783646,72.4828744434616,112.70898960936128
2018-11-02,42.30966287288811,118.93762201365215,72.60776326387791,113.68189997893624
2018-11-05,42.797706327498126,120.15776659442959,72.594239435059,112.19012339123714
2018-11-06,42.94262248564526,120.56401916772631,74.11701844352602,113.80096055314614
2018-11-07,42.563898225667664,120.3765802700638,74.20159568158597,112.42487561079301
2018-11-08,42.87594361763796,120.50098942654472,70.39603557743584,105.32535319981325
2018-11-09,42.52329457923808,120.6094134529702,69.90286196254107,105.8431586742076
2018-11-12,42.628586293221254,119.5233050806188,72.02189169086263,109.30107433622526
2018-11-13,42.189954765976886,119.48762349562074,72.4955537490364,109.84469311627583
2018-11-14,41.686936788200406,118.49483617093507,72.27620473230797,108.56395841027974
2018-11-15,41.18362295108829,117.90495939664702,72.75912828781445,108.57011499535135
2018-11-16,41.19974103576998,118.81513945757727,72.03351403725648,106.60215149559227
2018-11-19,40.96974616734971,118.46647931943903,74.7623135438265,111.19947038056043
2018-11-20,41.13756625693139,119.79625042248904,74.75601258771735,112.43456482311024
2018-11-21,40.67857355327245,118.99564381176494,75.94132936139395,114.2243904574193
2018-11-22,40.86459493660782,119.2784623836923,77.6746400134669,115.86064541031205
2018-11-23,40.65174746965816,119.36843138831063,77.65493786400778,117.518356213955
2018-11-26,41.11312766542671,121.35253970976791,78.14157872173809,118.83983979189459
2018-11-27,41.49444683168047,120.57134330721877,78.23226504799322,117.91439976422433
2018-11-28,41.42527813944471,120.37931858831152,78.00370140993664,118.22450202651699
2018-11-29,41.47476263238127,118.6194171292441,77.32685079518339,117.89950900044718
2018-11-30,41.57389090677141,118.84958089623426,78.32660509450011,117.67437200497179
2018-12-03,41.754247711120726,119.24739825380425,79.40215622776284,118.9875501298291
2018-12-04,41.66334072209206,118.90961786754227,79.234161467238,118.09406364544995
2018-12-05,42.077923364254545,120.8240490030101,80.11939751792208,121.47157135047307
2018-12-06,41.89967221852924,121.18640986761838,79.083161627125,119.892374682691
2018-12-07,41.20414258536354,119.99230284167538,79.75639869085738,120.57032366165717
2018-12-10,41.303629652947286,117.85305913325293,79.99020790301853,121.05795583645393
2018-12-11,41.27402410112537,118.90508618253459,82.80616908911766,125.64301884016785
2018-12-12,41.58807552423379,119.04907703760966,81.16872095670155,123.48060176412636
2018-12-13,41.8172345149975,117.31996051657438,80.54199385707746,123.48666712845622
2018-12-14,41.875017608184464,117.65037187282394,80.5445209338694,124.07104668469425
2018-12-17,41.92467168114292,117.63993998601869,79.88807845651225,124.841791217145
2018-12-18,41.981577754290015,117.53261661510084,80.33305391216844,125.8908918670333
2018-12-19,41.748167389189405,118.22033527490957,77.56939668290597,121.8731415948995
2018-12-20,41.312190023106155,116.92315252280265,77.60932325247735,122.81683376968024
2018-12-21,41.023975548507345,115.4728151424545,78.16701502137737,125.18433637198473
2018-12-24,41.000741578030116,116.22665053239484,78.42767630019604,124.46995930084854
2018-12-25,40.19933380036079,113.45399701290988,77.55482673906194,122.22797369971735
2018-12-26,40.05472375748325,113.96616565346666,77.08039496294214,120.82437526924697
2018-12-27,39.71883749044621,112.34188605578726,76.53864164995521,120.40569693836865
2018-12-28,39.69744546033303,112.90018101559933,75.64377475157066,116.44768584394443
2018-12-31,39.42309560549833,113.79328214885344,75.2093127350481,114.89818913778915
2019-01-01,39.45418250063477,114.58039909440674,77.45691489971978,116.31690783212862
2019-01-02,39.38428238148468,113.72483000919233,78.30055629170026,118.41097399761217
2019-01-03,39.84655781942788,113.45396814613669,76.41259031752622,118.4179760795621
2019-01-04,39.73561040232468,112.82065213513673,78.3174960813605,121.39140336632289
2019-01-07,39.65983353144583,111.37909500246978,77.593960866235,118.4279162566426
2019-01-08,39.678317286895734,112.67728034184486,79.09064079088678,121.52661551485552
2019-01-09,39.05658608380641,112.00420830098726,78.8839781689682,119.90569027951582
2019-01-10,38.69826107917587,109.30196413676366,78.29580130167388,117.32778699675143
2019-01-11,39.20091096358142,110.26590544660829,76.09681017107532,111.76329157307211
2019-01-14,39.38928979115954,111.2317683162693,75.31385822356951,113.7522086294374
2019-01-15,39.427995632273756,112.16400245787834,75.70512142017856,115.19606940356827
2019-01-16,39.81538044352369,112.18281349004504,77.47168963425642,118.29723209962337
2019-01-17,39.761637552298566,112.16164831479976,77.77459438540627,118.6367364884475
2019-01-18,39.68384356582195,111.11314799326512,78.76583828683951,119.21934022554554
2019-01-21,39.58751422259013,110.69769209902793,78.1503481115223,118.14824986895304
2019-01-22,38.98162817730386,109.98037657401474,79.6913591806194,120.7445084652551
2019-01-23,39.315203206099234,109.24804281268761,79.00465832335509,122.0505858338804
2019-01-24,39.259042122844356,109.28028156855659,82.59636001873957,125.8145185883171
2019-01-25,39.235844149695616,110.05330467590889,82.36508202215136,126.47822556547665
2019-01-28,39.12970956536093,108.54219251948841,81.75375897585181,124.5899882226407
2019-01-29,38.920497452066655,107.5213170080033,82.87163051387961,124.03288988639922
2019-01-30,38.16185756334212,107.11195677034057,83.19238277267007,124.59084182905714
2019-01-31,38.22188640430528,107.38869847303233,81.44365501183806,121.29443479939248
2019-02-01,38.97350059494553,110.1091218022565,81.44266650068995,118.86758862897594
2019-02-04,39.32402386751133,111.54352602493111,79.23405048800811,118.14150223596877
2019-02-05,39.23358378091267,112.44048702743217,80.53938229824948,122.63681343352114
2019-02-06,38.92423127515828,112.44073056028796,80.82728413214215,122.45370322098113
2019-02-07,38.94235183198438,112.45744124506646,81.60028271642393,122.92563937808319
2019-02-08,39.07927647329727,112.18622095374711,81.84748632602391,122.52731179706426
2019-02-11,39.04715670711225,112.6600770260155,82.55204694934197,125.92848923867221
2019-02-12,39.34483112337578,112.54792193391607,82.91312538648393,126.56371477877852
2019-02-13,39.024805709477484,111.2280605585016,82.47564223621113,125.4045510635627
2019-02-14,39.40341149162828,111.80899154938294,82.69864919360721,125.98254863826513
2019-02-15,39.466782855880176,111.73796829283151,84.17784728050333,127.2599835648681
2019-02-18,39.28547931823436,110.40387425940094,83.72538520623552,126.20531095752024
2019-02-19,39.196684685260394,110.2009830086302,84.80852837474357,126.13946133135126
2019-02-20,39.32633137510107,111.24913934159574,86.27937441078969,129.75047579585532
2019-02-21,39.60106607534327,110.60987534546395,83.97568341036069,129.37902833727154
2019-02-22,39.63584232534107,109.1254498029599,83.13365069201211,128.46712536877493
2019-02-25,39.84928318159094,109.35795034865765,82.86637887111601,126.99780273358385
2019-02-26,40.712713153657184,111.74937064370665,84.18402148913229,127.75413244067676
2019-02-27,40.13808133481093,110.88955852934386,84.52689398164529,128.72937914223195
2019-02-28,39.44387771150867,109.59960608029897,85.96562865998952,132.24823344401858
2019-03-01,39.48418936026343,109.77185183100963,87.4533993860904,135.5860613923025
2019-03-04,39.15798622995742,110.75219630275103,84.37272262295262,129.34944802207946
2019-03-05,39.20640315787084,111.47904398263903,83.56997464866265,128.17619839101735
2019-03-06,38.66274347755476,110.23657610738896,82.3806012931368,126.04925492472178
2019-03-07,38.71734013083083,110.89865230490389,82.2051726762553,124.93719784959228
2019-03-08,39.17689744537966,112.2476985501459,82.49174249921367,125.12222990072486
2019-03-11,39.57121485944946,113.02829097892226,82.86611874218178,124.20646140750476
2019-03-12,39.19924135609394,112.33255058038515,82.85637642520585,125.51336085394861
2019-03-13,39.101715107338684,111.74458893250156,82.5748689504331,125.01679173515534
2019-03-14,39.417570322101824,112.16309509368213,83.30102979195907,125.91525789831552
2019-03-15,40.066536919685554,114.80109948801284,85.47376208760664,127.32845652770382
2019-03-18,39.74065652416649,112.57146636685437,84.0382216828837,124.15822719208981
2019-03-19,39.45187635296654,111.42796127307304,84.8986999363229,127.38075753786313
2019-03-20,39.85218153108959,111.9051102139519,86.56118041653033,125.9429738322266
2019-03-21,39.73561806504251,112.18375882534107,86.21451344712911,124.64004160219031
2019-03-22,39.386848228530674,110.48212667940538,87.23529483781768,124.8178124700169
2019-03-25,39.76317702797804,111.66990811366242,86.48925678957755,125.4106663602502
2019-03-26,39.187727212926355,110.60201133651562,86.25912850721713,127.51391972888115
2019-03-27,38.961366459098286,110.63851531922208,86.2977038269228,126.78220860506421
2019-03-28,39.30421386064243,112.18772039933987,87.44101507873253,130.19096309513696
2019-03-29,39.09635712501545,111.70390279675746,88.66595249049209,129.57185864996117
2019-04-01,39.36998387213082,111.86652213916459,87.43406413563717,128.51933162145122
2019-04-02,38.95567437697001,110.85425999796706,87.40489172704291,127.91137429631128
2019-04-03,39.23234026219026,110.27389024706252,87.72468887095381,129.4285271293083
2019-04-04,39.40543952389019,111.61861683584681,87.8121363346237,128.0699210176311
2019-04-05,39.98225493157467,112.3000374988832,87.96985440005174,130.8129289968257
2019-04-08,39.905180234137674,111.96195169238797,87.08338784449562,131.42635694257052
2019-04-09,39.790769734560904,111.42308882280406,85.99867452483367,132.45988066083993
2019-04-10,39.76665532928468,113.00812190906983,86.15880005989521,134.24109662092062
2019-04-11,40.14533697751776,113.46968122069461,83.335959377815,130.7519120220334
2019-04-12,39.8927814833794,112.68583358307983,83.18937530761256,128.67735780320794
2019-04-15,39.85232771445128,113.6617218239655,82.65082792865977,128.1397987293017
2019-04-16,40.55316885713268,115.63719773739864,83.8569355309483,130.07529352036914
2019-04-17,40.842948552466886,115.77212308485467,84.58379807044437,129.89863597484828
2019-04-18,41.11449151292362,117.19053278039287,83.68364706348602,127.75417927126443
2019-04-19,40.935757221912766,116.49691197680305,83.35935512468218,126.477130854603
2019-04-22,41.25764941493326,117.85479484324397,82.99327282220877,125.69665285928374
2019-04-23,40.84580424868828,117.7942619090081,81.78202912964993,121.95573001704528
2019-04-24,40.32151426388807,115.80340738835709,79.66835468499416,119.74406763652148
2019-04-25,39.997340097744335,114.05806769867779,80.5566310877451,121.48014245169075
2019-04-26,40.51025127774775,114.79683867903753,81.5268589457381,120.38118884623756
2019-04-29,40.57975195644003,115.41756087243127,79.82501915469999,118.96364028248081
2019-04-30,40.25645728187456,116.17040383629023,77.7314651465861,116.41962817138375
2019-05-01,40.139080305555765,116.23194887174634,77.5059198678967,117.08388719072518
2019-05-02,40.30859809481988,117.08480013166823,78.42230575890993,118.62692613576411
2019-05-03,40.74055380299537,117.65402492803912,77.1070090753781,116.4028040384254
2019-05-06,40.167464729842045,116.15277178726846,77.58559500453045,118.04751661341788
2019-05-07,40.65359557047871,117.45087193998566,78.07091190473339,120.09889012261674
2019-05-08,40.99868566389539,116.71116310092592,79.33389406705918,119.19545984847284
2019-05-09,40.75695564820224,115.76956480193817,78.26645576212947,117.20830522831575
2019-05-10,40.623372829527995,115.04139156877746,78.20828944931496,116.18302477959533
2019-05-13,40.80924167730794,115.55733937559529,78.04433752754697,116.87978566963476
2019-05-14,40.71596736910773,116.14339922556924,77.88843196311214,115.32154118443087
2019-05-15,40.775091521638096,116.38511656308768,77.49650583702301,112.75150569111902
