,AAPL,MSFT,GOOG,AMZN,NVDA,JPM,XOM,TLT,SPY
2018-02-16,-0.0050262365036788294,0.011625516726512413,0.012285926077522633,0.028837062994849935,0.03598586485019278,0.0075071677556143015,0.026077841498562456,0.0026117967135921966,0.012595461839632996
2018-02-19,-0.0043580040545716636,-0.0019474290942623907,-0.009801204565889465,0.007341674073543004,-0.02433416464023514,0.008831238878244912,0.0010278283206172378,0.010226458475349672,-0.0018941999814953154
2018-02-20,0.03298619559687411,0.0305701752921064,0.008644601337776225,0.020928461312799865,0.015566115127906415,0.0032915884724885893,0.02576571124570436,0.0019322354192324166,0.016829081872188928
2018-02-21,-0.01700727780237499,-0.01078840738008611,-0.02363317213821848,-0.024129205015213734,-0.019285565621416357,0.00808249397215536,0.009303016656000314,-0.017243038607981525,-0.004213962385161962
2018-02-22,0.002143568678487608,0.006347335929253218,0.021943930652472885,-0.01552031742925109,-0.004767191151752148,0.010242783450933744,-0.01521297267274665,0.011084651709765135,-0.0007414370703780729
2018-02-23,0.01580535380949236,0.004288077919359037,0.014936513664875431,0.02351024674062583,0.023567784397618644,0.008177925672145613,0.008612434589392303,-0.008920248891439983,0.012120705847898544
2018-02-26,-0.001817228728335593,0.003352554595540279,0.012518396873211261,-0.008170136267683335,-3.1188031927827705e-06,0.019825291953282514,-0.000892681913050771,-0.008100734444086322,0.005337414629627739
2018-02-27,0.015766570704816272,0.010881255643711786,0.02456406753932707,0.026519749902462184,0.04103792852907215,0.013548748945155774,0.038611702366534474,-0.004305529207320545,0.02059380769476396
2018-02-28,0.029169403074782965,0.014510311619624952,0.01638626353790021,0.033840250702585964,0.004199100049436742,-0.006628152770640542,-0.020590958867775597,-0.009210241249554513,0.007711417087336166
2018-03-01,0.010118820355455927,0.010115420203449445,-0.007090437562786253,-0.025069508440629024,0.0016026194610469415,-0.04323431250771979,0.005218105559887875,0.005915764798239659,-0.0016337100334715851
2018-03-02,0.01428050325446079,0.012362988327746063,0.01641229668330939,0.004558373633266683,0.01457069533610097,0.007743034127010934,0.016360685456985567,-0.0053830971201495265,0.011307432818687914
2018-03-05,-0.0038159396752637325,-0.0036773186158982037,0.005943416359830301,-0.025063816938156437,-0.03161444744551143,-0.01933376991804262,-0.038844343690947386,-0.0048144195418999974,-0.01440893531256856
2018-03-06,-0.004151866741204854,-0.00031790860105118473,0.01074861234004932,0.019065000476507186,0.005198257456533008,-0.03016426661354477,0.008909201622581638,-0.008029791119025935,0.008907974823532824
2018-03-07,-0.016799071317133787,-0.02676051490296414,-0.025782032038206875,-0.01427605428018443,-0.0028573390857464585,-0.026898393809391272,-0.01061414337920869,-0.00387226136694737,-0.017543288466501845
2018-03-08,-0.0014391353131182512,-0.02156198045475806,-0.003329499668741063,-0.016946583665038643,-0.09816735268455067,-0.015933488293684638,-0.01609385525520638,0.005820893949037448,-0.013205457853748258
2018-03-09,0.006670068695922457,0.008783062064291126,0.021194054211020923,0.007594541801931033,-0.011578044353621732,0.01809134968705027,-0.013877032191075864,0.007073655421699323,0.007724431081141406
2018-03-12,-0.0014400327434192749,0.0032112839621341125,0.02290436704426748,0.03438327273384178,0.01793168113366,0.00539259271392066,0.01704563554680108,-0.008585946277167036,0.01225285224312579
2018-03-13,0.00041683811380400804,0.004056476587030188,-0.0065834848090945836,-0.02039042998804271,-0.042248341061239515,-0.014227346913163106,-0.011097744315368856,-0.002049534470788433,-0.008949160552308658
2018-03-14,0.02038090526275573,0.00290155269226495,0.010010952512726386,0.004023152931573607,0.008917153734256094,0.007300224675226147,0.013484515814407847,-0.004291287008920147,0.009135179039085655
2018-03-15,-0.01926888118679105,-0.012601048032667853,0.01642521367549641,-0.0008041243286542794,0.01618795931036302,-0.0017397464922555242,0.004979064419863703,0.0006411333697082494,-0.0013365974731830651
2018-03-16,-0.01287576128090445,-0.0035079696640455803,-0.014309387090420025,-0.0007272323650658215,0.008681529725872123,0.0007411469850991167,-0.005558579875042137,0.005510818657843649,-0.004745299515937923
2018-03-19,0.017374516098096725,-0.008988975651067245,-0.06074373707767921,-0.025917643587656983,-0.032027104099250525,0.01875648030916624,0.02185942475825325,-0.09768027536888252,0.004057858974059157
2018-03-20,-0.05141635785637304,-0.04034397088124846,-0.009461125533883792,-0.02443919157024471,-0.05975053072510959,-0.007140268589730668,-0.028981571278048655,0.002281924492241073,-0.025330981406198074
2018-03-21,-0.0006456568765778266,0.008766433595567174,0.008912683646761364,0.014404575221331964,-0.0019313803303680527,0.01357136109429351,0.02830705195519957,-0.009732843507821585,0.012023724873176454
2018-03-22,0.024434036933807874,0.014371622531876503,0.029413117071868257,0.015233252093660082,0.05562593402705826,0.009865019812291554,0.010138881707202766,0.010544892967320885,0.014767104420192292
2018-03-23,-0.015726817588086223,-0.015403193787899117,-0.00792977971674088,-0.03144171060081476,-0.012832298456640924,-0.012326856325968472,0.008093539802496113,-0.01778181694097279,-0.0076222870032916544
2018-03-26,-0.028873486274959472,-0.02848544930181236,-0.021015727068553734,-0.026394982599216202,-0.042753759976597944,-0.011564135136880961,-0.0056835752650939205,-0.0044887469191006,-0.017373869058972626
2018-03-27,-0.04729296145100874,0.012984666009007755,0.016700768280598726,0.016959043241356178,0.057452817409079496,0.0037157982505686147,-0.0017063038217475963,-0.00781572022954692,0.011422233134948742
2018-03-28,-0.021077403217840393,-0.023984171245116464,-0.02003846182790494,-0.016221846198006193,-0.028828581547371057,-0.017257395209680865,0.0017084451576846063,-0.02704844870406261,-0.015696380342534462
2018-03-29,-0.01064334243206346,-0.0006727833343158646,-0.0007402375631428008,-0.02096072208705837,-0.011641257062946875,0.0009750054701539053,-0.012210006782928417,0.0023479040415574992,-0.006672525873964903
2018-03-30,0.024441123379239094,0.03073511296299214,0.02127455369595494,0.02861048219630994,-0.0047664130999887245,-0.004439641316943621,-0.00141630268606928,-0.012851939221353824,0.012774285733912519
2018-04-02,0.03610201530509097,0.010974353260167205,0.0054380768602005,0.01708625465119032,0.055809451279824354,-0.007786262164508644,0.002354103872369014,0.014249134653937349,0.008384473653542803
2018-04-03,-0.021722921017496365,-0.01912848780990238,-0.022141864111868664,-0.00931823913321059,-0.02206579966262822,-0.0297878952926723,-0.008934356812450459,-0.0008900819966906397,-0.016919161956993424
2018-04-04,-0.010196587775889306,-0.01384307061707107,-0.00479322805114369,0.0004520265326845473,-0.003669393198943115,-0.024458299009207523,-0.0049288482266590695,-0.006384041374607656,-0.008497177974354266
2018-04-05,-0.024239299120749916,-0.010923471227928121,-0.020830597093023408,-0.03251545312795325,-0.016690415828924762,-0.004794538940867683,-0.013142707283815225,0.01537358544254432,-0.016359227146597783
2018-04-06,0.0014393420097081051,0.004228714080763354,-0.003919499913081978,0.006461975702375848,-0.006014956239466669,-0.004470057093729852,0.016601709849598977,-0.008848431457003888,0.0037382544359547626
2018-04-09,0.029287273650317018,0.048766443334175215,0.03163801618948584,0.011204596361148506,0.04166458027055388,0.008629397120172997,0.006076651306185685,-0.01469913378210189,0.021485203635124437
2018-04-10,0.010124456378523937,-0.010006034869484101,0.0037420802960482307,0.02543937671138702,0.010826426722324315,-0.0020776925343337317,-0.0025614887594664648,0.005478457706263919,0.002063727716660869
2018-04-11,0.0037725953258760537,-0.0017056503212434404,0.01993557092872977,0.0047294099293832695,0.037734974916210716,-0.01171909201901817,0.00284500053612906,0.002743898418134006,0.0025968772502816496
2018-04-12,0.00400198922553887,0.0166669306725874,0.007439831417428509,-0.011495363246616357,0.008416947062057365,-0.008913303316868586,-0.007178770686734495,-0.0014680171851361276,-0.00013473521363647828
2018-04-13,-0.027624518590251616,-0.012780540372817263,-0.01960491981630171,-0.04953660909116589,-0.038749577489988606,-0.005542914652051579,-0.014941826893274049,-0.007866641727323173,-0.016291646598049596
2018-04-16,0.0070349816574191235,0.03199372539781337,0.025553410195138564,0.026820611669858357,0.02952823428461222,0.017422985813710268,0.018067096646458225,0.006877966567741786,0.017567879574319115
2018-04-17,-0.006806850076242851,-0.009786459108146671,0.0011469712259757302,0.013872698445514114,-0.011407393056580555,-0.006422734325281058,0.0007071078079226864,-0.0011702818008200687,-0.0021704093622159602
2018-04-18,-0.03884460225285622,-0.03515748096427065,-0.03851944893616752,-0.06365918297991142,-0.07772458005230447,-0.025887919032982577,-0.018073871652422375,0.015606904045264939,-0.03485079245019562
2018-04-19,-0.017308829139455948,-0.012009952931564117,0.0003037642340205934,-0.020453312988017898,-0.03456715950804338,0.003073233663892225,-0.0027094373718103255,0.0067270205751702086,-0.00870885235111224
2018-04-20,-0.03190384219414469,-0.002696218559097973,0.0011066849850108953,-0.00020912978933136542,-0.017052587004594527,-0.01714252529207547,0.003332098095266936,-0.0027967974232025942,-0.0019506652131442103
2018-04-23,-0.0008234211167288261,0.012480279907863918,-0.01754236968020616,-0.020059468445319015,-0.020938653376565294,0.01749164821283205,0.011735568480806721,0.006110441885935479,0.00088692863993347
2018-04-24,-0.018873740858856385,0.007459671509604116,-0.008011048106316573,-0.0028632586278607404,-0.017455179914385218,-0.000804736561173362,-5.113160885138906e-05,0.008145868015846606,-0.006779480445539496
2018-04-25,-0.027698840479776384,-0.04385135922166992,-0.02186467745596174,-0.015070881223646854,-0.06049352001692652,-0.033582417322129875,-0.01674545909367193,0.01340847909881827,-0.027616986468025736
2018-04-26,0.009979649061595066,0.002657425162626031,-0.0059807147492996595,0.001423064171270983,-0.0008605146720592014,-0.011203028595647951,0.023350267590875367,0.015387442810444183,0.0006911974500276299
2018-04-27,-0.015369258442303121,-0.0003478395577463948,0.003349380448350281,0.0029900784045664417,0.017839917310047217,0.005684670480283778,0.010637134856748647,0.00597417118241629,0.001617063335638264
2018-04-30,-0.030586927359455438,-0.019289850235926265,-0.024581146119713286,-0.038282780230109385,-0.00847394027165806,0.011507931339056969,0.01894883446796986,0.005579623939079357,-0.008966431588612296
2018-05-01,0.0010856139955477278,0.0032407493996296863,-0.00977302911232255,0.0031372560574575393,0.0015828638167596552,-0.0166813207841795,-0.008029167403958789,0.00031590950597414904,-0.004631892578720976
2018-05-02,0.016645456448254436,0.01146909351048867,0.013317534780367311,0.013062736118893765,0.016202695050065878,-0.008125312158109207,-0.0034645645506720755,-0.007709958360328487,0.00612160634963048
2018-05-03,0.009890121113575599,0.011269474114820677,-0.0105232128944928,0.0014019098902374482,0.025261207832227375,0.01489595544864152,0.020430776888205587,-0.0003172372982821643,0.009491712255801425
2018-05-04,-0.018241634748862447,-0.00806956963584169,-0.0048221494709647025,0.007267444953969657,0.009244690991082029,-0.005689690136552223,-0.021471143572187313,-0.0008235556045415697,-0.007196939170013613
2018-05-07,-0.0026913975365388154,-0.008157732817914994,-0.002831288566650858,-0.010848440352289983,-0.01972673636308927,0.0026176831903051115,-0.0043994650942803856,0.002798798286091079,-0.0046109738865405285
2018-05-08,-0.01922462261700446,-0.01811320439523684,0.000414854024035711,-0.025431474551833158,-0.06129648299258906,-0.02813346267701392,-0.01250560575489096,0.002721801813443312,-0.018882522973348567
2018-05-09,0.0222893114181417,-0.015266494956605071,-8.957920290950333e-05,0.018881138621141484,-0.012737761617696715,-0.0011905163832833655,-0.009028255527218296,-0.007516865798218166,0.0014523408456033982
2018-05-10,0.026051489611907123,0.03851122363473079,0.02544658569613368,0.052449796144753355,0.051209179262060325,0.03367472338198362,0.014467539576930168,-0.004241523756979622,0.02930066362891597
2018-05-11,0.05694272447214357,0.04795706661650094,0.03393861538465399,0.054197705528698806,0.06431544202006631,0.012165929711529579,0.024024520664336038,-0.006337636133777891,0.03358459705156571
2018-05-14,0.0011196920002533844,0.004784119281609009,0.007757204107667034,-0.019498040116510795,0.011808902487957787,-0.01172571168001659,-0.02392968095778936,-0.00016508537640346225,-0.0061969461919227625
2018-05-15,-0.011359283087974044,0.002060567928036485,-0.015947987201170636,-0.01222424597582132,-0.02167279901422764,-0.003844819153526935,0.0011716993109338074,-0.007382875814713542,-0.0048835539859152805
2018-05-16,0.00198427319716058,-0.019966885110179616,-0.033135895329183374,-0.018144092906565254,-0.026138698702944267,-0.005923564839929402,-0.00418841690397896,0.004890813300196269,-0.011642201068407607
2018-05-17,-0.018725032449203604,-0.025629897895925745,-0.03169030252210699,-0.020748171788612046,-0.011484136520113276,-0.014318741746407074,-0.04323819276779365,-0.009851290122662452,-0.020494113980526737
2018-05-18,-0.008964397029044528,-0.010425253028205067,-0.007932353545503132,-0.012433728773522718,0.004949468865433336,-0.012075362831879728,-0.018357859260856924,0.006263317602801199,-0.01071588568006005
2018-05-21,0.007746531474758485,0.0065548414553023016,0.004041710186029752,0.02533910532325625,0.0034133168896845548,0.029363363626886622,0.010594586086447805,-0.012760832729866419,0.014356068741959147
2018-05-22,-0.018110165125453152,-0.02044270598662984,-0.012123114038195517,-0.008832581691900824,-0.03388879055416589,0.006824950934874792,0.01633858194123073,0.0142484948178417,-0.00700100567511508
2018-05-23,0.02492163788997483,-0.0045044011896545584,-0.0007621283902986917,-0.007003030633922712,0.008706250520109125,-0.003535617087066055,-0.0019849192341669973,0.01594023472767546,-0.0010042633528787313
2018-05-24,0.008171626311112297,0.0030335256725647058,0.004431394178525316,0.004557409261636718,0.015662953447374253,0.01695307098562001,0.029914501729158494,0.0015948290527458713,0.01123762097920859
2018-05-25,-0.019426326020553594,-0.013777154305968233,-0.002426433554382875,0.0004362464398314814,-0.011158190557267897,0.006805218767284381,0.007363970496138522,0.011654339994250478,-0.004214542099271265
2018-05-28,-0.00540091269208767,0.0004160514706676289,-0.03298422187594553,-0.007320236929446885,-0.07833677343451448,-0.024777663050840806,-0.004264644752328746,0.005922092475317259,-0.01542592403157088
2018-05-29,-0.011687283533070622,0.007973231136372669,-0.003052289202503124,0.02719741998424116,0.0056479445492913175,0.004558164287379112,0.022566653693254744,0.0009277407593955753,0.006936302437848752
2018-05-30,-0.0010623944548504246,-0.0009050976731650273,-0.01572991411495177,-0.009008577607497622,-0.020631415669761347,0.010085292132137132,0.004635753992982199,-0.0019028018463738885,-0.0010044810134285454
2018-05-31,0.004808518357852485,0.010435500914128724,-0.0035540647532012037,-0.009187708026987595,0.02368348224530878,-0.004327504322460078,-0.02060839415734004,0.003942583223533697,-0.0029190847208969903
2018-06-01,-0.026126263452007484,-0.014649652634045529,-0.006668429952920751,-0.008959995693291018,-0.010521246780666928,-0.024142558838690497,-0.008855145775820738,0.0005566066705757211,-0.013787218093694752
2018-06-04,0.016228173506195043,0.027873177935451923,0.040081295730476245,0.043799214745773876,0.041002261669817595,0.014634695100174636,0.019590432979054277,-0.0034298909007761356,0.02327145788362334
2018-06-05,0.015402655397382349,0.009834281934904848,0.001367273927931801,0.002469903816170024,0.023881803927604993,0.003594323701799,0.00732251657075725,0.00479865354269655,0.0061795468544078485
2018-06-06,0.014211979675774197,0.014017855119097257,-0.0018723507835649226,0.025788608868077434,0.010390475781447616,-0.0165210889907646,-0.01959052591715678,-0.10957198407041552,0.0016040027155261292
2018-06-07,-0.0039572530208818475,-0.006264207671857998,0.0020476602592849626,0.0017010335330498538,0.0023493593177839134,0.0043780095432425226,0.009508640215973654,-0.017485969292628117,0.003959677021978388
2018-06-08,-0.0375822750371124,-0.024507467660720452,-0.023270509628263186,-0.012416768648701608,-0.015416886568034157,-0.008312698330579443,-0.015114060803364757,0.008521651010539102,-0.01792060979213827
2018-06-11,0.0008484518104685641,-0.05531286996723762,0.0013430705335627188,0.015120856222530319,0.02296853464555577,-0.010409411658835716,0.008575634763076694,0.00575028730484667,0.0032763622885516137
2018-06-12,-0.012573106050530483,-0.01796192165186929,-0.019603732622034416,-0.009306228706807546,-0.03852160282747586,0.00036997344232525867,-0.018060569721538612,0.0006136957308873443,-0.012116503274435439
2018-06-13,0.044001057786437085,0.013974473879377676,0.034226067358126874,0.02855258839530673,0.04981159844586049,-0.02627889761787651,0.016438121063911463,-0.005336082965013646,0.022907609378776117
2018-06-14,-0.007178378315622215,0.008279309983907971,-0.003624267398532906,-0.0005323670626008821,-0.019248915807023908,0.005319956363360899,0.02172180197019759,-0.0010532235720287367,0.0034168539259262715
2018-06-15,-0.018786979402796125,-0.014956998547036183,-0.030669173312862362,-0.03143961573569483,-0.02741859786545764,0.008674020597717573,0.038572045250704554,-0.00227445485863114,-0.003999849916446354
2018-06-18,0.005172405503668579,0.001949142899235127,0.007009250823685707,0.005026271409935742,0.00862119743878699,-0.003180754974198472,-0.0194598525173207,-0.013315704084154808,0.0005768639364396263
2018-06-19,-0.004007514967757237,-0.00924447944854099,-0.006451078100049911,0.0034161655947364225,-0.00334354844749057,-0.010040690039860684,0.01699660189810108,0.014850336738393997,-0.004370791747114371
2018-06-20,0.01804682595084507,0.026391844247920248,0.032325982721536035,0.03235089626480975,0.048623652875688296,0.015666595405013518,-0.005244688706846922,0.002172859773562662,0.01699770034969799
2018-06-21,-0.013142401128106284,0.006239112450617572,0.010036088990598255,0.0211834979835342,0.0012436651018284874,-0.0144353384837236,-0.009979332632229245,0.0010120311785395278,-0.0021460591381121516
2018-06-22,0.020869259959675045,0.0100568818857587,0.014516752898021672,0.0010445463620379733,0.02613689866797915,0.0057611411923437035,-0.005364851622802463,-0.003702129638333332,0.007682721450704562
2018-06-25,-0.0038920727112137688,0.017740483244628045,0.008815168675505369,0.0055880674323889505,-0.02684247600050506,-0.008826189785694011,-0.005801006308955407,-0.007064327531039403,0.00010684973298477629
2018-06-26,-0.002036213030308276,0.013492780468861022,0.008390143486657098,0.007800587143683458,0.008578390459830307,0.001987071003486688,0.024345417635726625,-0.020835769637207624,0.010873811789394035
2018-06-27,-0.0938404989590065,-0.005446779704762422,0.002267378640879837,0.002648007260821683,-0.011559349348617281,0.011589984653567989,0.018132083305026966,0.0016639921621221477,0.003040387227062619
2018-06-28,0.005682026294223243,-0.002372788224229959,0.007390163724680822,0.004277377697988376,0.004727640498164145,0.020396771395517828,-0.023421091178623243,-0.012819287411834428,0.0036471482343493926
2018-06-29,-0.005534299690739725,-0.006384070621152252,-0.02160378154540666,-0.023105032344955402,-0.03265165225608787,0.027347258661509322,0.035154992577688345,-0.0029540224723913146,0.003483299869079896
2018-07-02,-0.01939703734192811,-0.03444624293354811,-0.02653469640015977,-0.0384688522279702,-0.04330193855191634,-0.029590607631173497,-0.02593619265895704,0.006446142249157552,-0.027197087413376144
2018-07-03,0.00823652908751179,-0.009291586622156922,0.005458940150238525,-0.009686529695171817,0.009591996125992746,0.0007500797509752558,-0.01776432472456514,-0.002202698702539384,-0.0026864890137257413
2018-07-04,0.0003530627408913061,0.0064198390193177905,0.023167313878842768,0.025344652637282875,0.016735364743361108,0.015132201015485666,0.0340548229970161,0.014286415489187076,0.014896214004950073
2018-07-05,-0.015469492084242698,0.006744467125601805,-0.010904424542640477,-0.021151387444207727,-0.020482264152510664,0.001902715681063116,-0.0014057781345207026,-0.004798572647442409,-0.00488013496973166
2018-07-06,-0.0116914289409163,-0.017603204929557584,0.011600684257756799,-0.0016037663488323336,0.005667472791470233,-0.008525569881436183,-0.007655991717521208,-0.004519463581669067,-0.0381468228992635
2018-07-09,-0.023432783132846864,-0.03603621698408293,-0.051685785838766256,-0.05084010685169027,-0.030496711849738917,-0.013831200429438108,0.006563818547148079,0.00969671168762344,-0.023075962888270882
2018-07-10,-0.015017313503392329,-0.0038753939981682082,0.0022548810320644178,-0.011293621987082655,-0.0002756565364127666,0.0042443966142808225,-0.0068659914187704525,-0.008696105508597729,-0.0026426396721818688
2018-07-11,0.0023988302127029427,0.0055305352567537915,-0.004804525239002153,0.0013312839096671918,0.01324967010039477,0.0082696573736565,0.02422820536157352,0.010623157644496482,0.005525676894925322
2018-07-12,0.030568685347519126,0.014613009230026508,0.026990653406100747,0.02227689889612358,0.025975210150142168,-0.01310641593839439,-0.004271400895939522,-0.01575418794152924,0.011261228011659864
2018-07-13,0.02762672361461127,0.009623469066079639,0.015194747981985023,0.005936657731173268,0.010872330369610309,0.017118768787459,0.010003833456257072,0.012179986571513559,0.010830807251918125
2018-07-16,0.018499651951941604,0.01368589341810084,0.02104809238765827,0.010769455098102149,0.022250312281932638,0.0051906732257979765,-0.006479228081584161,0.003375678925951451,0.008095487062293667
2018-07-17,0.011342336621248847,0.025262244696833004,0.033649202993456716,0.018521276458453376,0.037806213207469595,-0.00023531525212330421,0.0026284829020986186,-0.00815292420904254,0.013702747443630111
2018-07-18,0.007288048260360276,0.0026046224016116927,0.01618564359269675,-0.018987260119331245,-0.03247355401014785,0.01314984288466902,-0.068554834197042,0.00046441327362348937,0.002939945405494835
2018-07-19,0.0004632117333941931,0.023291180418957395,0.023226729364594172,0.018603212338793758,0.014883557737033905,-6.046762361504597e-05,-0.02690186433253203,-1.6588987640293765e-05,0.003760632197314367
2018-07-20,-0.026918296797653216,-0.025304992120535514,-0.033997845811631344,-0.038896176108777165,-0.041783524112068024,-0.03700916673882392,-0.011308689851483394,0.01185029826763753,-0.02743862106317238
2018-07-23,-0.04288256941138872,-0.03978617431383349,-0.020212285015575742,-0.06588306572957359,-0.06620830021298403,-0.028798985107854048,-0.006039087360453823,0.00016981539418002372,-0.03019241999974603
2018-07-24,0.010846800175494279,0.02833226873164434,0.017360739989764035,0.023457721280206796,0.0025597077591381213,0.021993665263987987,0.00208561722217497,-0.008444386200742813,0.015258847534036977
