Date,SPY,QQQ,AAPL,NVDA
2018-01-31,-0.011419668827701504,-0.0326212174960992,0.0013810976222730681,-0.03821638219220063
2018-02-01,0.006257453954719679,0.016749623121747933,0.003756154808765992,-0.003545904366593574
2018-02-02,0.0037113366306314346,-0.0010615026216251073,0.0006802819298670122,-0.006252297989638968
2018-02-05,0.010020466597444867,0.014212497448361621,0.0027440429632543326,0.0988287440955088
2018-02-06,-0.014239258881390857,0.02248705712620688,0.008404584529539138,0.00791216240342223
2018-02-07,-0.008255761141009661,-0.013475600272832382,-0.002579843748528148,-0.022595790453431963
2018-02-08,-0.0012277927352400933,-0.005229544179044979,0.008055234321749963,-0.012063319569751868
2018-02-09,-0.004629078063028445,-0.007055448762074985,0.004732237325173012,-0.0037037341560762693
2018-02-12,-0.006906147719201729,-0.03546609940086381,-0.0025193859655360438,0.00996760277330547
2018-02-13,0.003204028459461851,-0.01128058708758602,-0.0008382508845769142,0.001107920936669806
2018-02-14,-0.0029598407331680398,0.0029946516934152164,0.0015170017920865927,0.020458062612750492
2018-02-15,0.009662405108171675,0.02065395493000567,0.00854637656210571,0.020629133425410406
2018-02-16,-0.005083430272131348,0.024982289549160576,-0.0012814316493915674,-0.011774476091377096
2018-02-19,0.010105852355910872,0.027774374027517142,-0.0005595918549004586,-0.013405385465472427
2018-02-20,0.0004380309657580851,-0.00398729853214492,-0.005922600678162325,-0.003387759747602144
2018-02-21,-0.0024650340765392863,-0.012466984057232506,-0.0014161412994781503,0.009076256597913359
2018-02-22,-0.0005158343624654005,0.02710279119333942,0.006217918437635558,-0.007609041883026883
2018-02-23,-0.003564643884126819,-0.02114664286562232,0.011696691631256502,-0.005911395898230237
2018-02-26,-0.011232196594181149,0.015266717500386728,-0.003248520451059992,-0.0001576070251360015
2018-02-27,0.001201604746911633,-0.014066370635259666,0.0033668236187699807,-0.003528447250374581
2018-02-28,-0.0007480549521255498,-0.008311490659624509,0.00264544049010305,-0.002021958784748849
2018-03-01,0.002533192895145516,-0.023109927921925778,0.005521171442549095,0.011056561331961303
2018-03-02,0.005952243222624081,-0.010538111632236911,0.006856410417380125,-0.014004794731994912
2018-03-05,-0.0028430769162816863,0.008530093882595846,-0.0052687382043283115,0.003354020629794125
2018-03-06,0.0023316740210324043,0.005520742492974361,0.0012607732240834013,0.016825082914227855
2018-03-07,-0.0017012933408349178,-0.006329990520187642,0.013202582907695893,-0.012670598932541816
2018-03-08,0.0010268094552128414,0.009543513356208995,0.0010816426767133378,0.0039428317233963514
2018-03-09,0.00045286398182008993,0.028685321069523304,0.00589023909912374,0.0030412094020411343
2018-03-12,-0.004186421764052243,-0.008090127096641055,0.0015353246417505236,0.012240875975955851
2018-03-13,0.0036574589243544746,-0.012919323422903969,0.0012261825724480405,0.019383884249391938
2018-03-14,-0.0038121245156031514,-0.008626594011824506,-0.0057593119811780325,-0.008580503356070236
2018-03-15,-0.0010781842464849317,0.004349206457668722,0.00016936627125980672,-0.005235064874038737
2018-03-16,0.0011532826150315945,-0.0036148076083389355,0.004872312885199747,-0.03186816045344922
2018-03-19,-0.0011798119677108193,0.006351604889831372,-0.011143265003882298,0.00917788421673943
2018-03-20,0.0013248800133130842,-0.01914349500981406,0.001976429346056487,0.001455629808663521
2018-03-21,0.007896911708952655,0.007902811370877933,-0.008623288243069701,0.005892060769986533
2018-03-22,0.001399861381596573,-0.011777115133814669,-0.00642760944470319,0.014712807697474493
2018-03-23,0.0011638558822566827,0.022325918515095675,0.00911017078089419,0.01604065808446958
2018-03-26,0.0019450775939742922,-0.004008931273698229,0.0048605872691699845,-0.007038038340299027
2018-03-27,0.0014875442357087582,0.015716326850153655,-0.0016372807120644452,0.005977734160333361
2018-03-28,-0.0034939388739028488,-0.01228473901907431,-0.004559285425734755,-0.009078967133587065
2018-03-29,-0.004088315921633094,-0.003025684331768154,-0.014228858030549803,-0.007344670359642532
2018-03-30,0.003953236027569891,-0.003126398522511626,-0.018226639473315348,0.0066162881308841695
2018-04-02,-0.0030061597523612154,0.004444555332180295,-0.0038040367920907482,0.006380385507997566
2018-04-03,-0.004423871546866832,-0.007633587284299071,0.012420534644167203,0.002135941363045372
2018-04-04,0.004457316553430065,-0.0012622810484477173,-0.00831134601092845,-0.005444566550962414
2018-04-05,0.00043722989232399516,-0.0016738774324183384,-0.012126949625319572,0.006308720578097941
2018-04-06,-0.005432825508005782,-0.002859473547807636,0.005037690642162305,0.006379003487937972
2018-04-09,-0.003678110482851208,-0.005731037036189447,0.008002339143578428,0.001561096908907385
2018-04-10,-4.5783714665889813e-05,0.006216073753702244,0.014604751043980586,-0.02068261375283845
2018-04-11,-0.005939343479039242,0.014169393235330799,0.005765767124750657,-0.011262100879101483
2018-04-12,-0.004644552504163,-0.003670815077277546,-0.012266578739723526,0.0015401139396936136
2018-04-13,0.0011315886714060224,0.0002898656177533948,-0.0036418716985608017,-0.0007613859168146967
2018-04-16,0.0017849801999464889,-0.0113836895704118,-0.010327704134614724,-0.013565089487610796
2018-04-17,0.0007844192427429128,-0.0065134935335719665,-0.003571181793435755,0.00404515380799489
2018-04-18,0.0031887775180529858,0.012830986995609518,-0.01273618445621329,0.013900224039538235
2018-04-19,-0.0075589884829555054,-0.013623130422422568,-0.014305324852948586,0.00282284173332271
2018-04-20,0.0017464639812068527,0.0012642723572740759,-0.0115158490275577,0.006021287235649545
2018-04-23,0.0020592445993563705,-0.0017385472069096864,-0.004502400024104373,-0.00210865826405642
2018-04-24,0.005290572868716743,0.012721270381221842,-0.00010701220559603702,0.000596466932955257
2018-04-25,0.0036055253476587586,-0.01921231996675682,0.0046474795919327115,-0.01592767119382835
2018-04-26,-0.0016807488444537824,-0.010905729976563765,-0.0032829987782357307,0.018276028781424487
2018-04-27,-0.008683887424227156,-0.0005061621910644096,0.004582318256036787,0.002157426798866833
2018-04-30,0.000868031838471016,0.00765623530788513,0.007309406201842703,0.00097032911499008
2018-05-01,0.003877635267631274,0.009491186982936215,-0.014742358946294514,-0.009519122462057111
2018-05-02,0.001172410802989969,0.008119086077315983,0.003401777757741972,-0.005934944015582456
2018-05-03,0.0009439546646745655,-0.004505869200379153,0.009483256289994545,-0.00019611441637715612
2018-05-04,0.01850547528908325,-0.026816870544046217,0.002125899282691722,-0.006556979547995486
2018-05-07,0.001588982530064384,0.023328760180607474,-0.0009284166505762178,-0.016443469229340337
2018-05-08,-0.0072663559742960305,0.0029285511463373404,0.002480507728251263,-0.01292789101265258
2018-05-09,0.005842026066969352,0.0014638332956390366,0.011545598959298735,-0.020172446943595393
2018-05-10,-0.0007086429936526005,-0.014512561734497305,-0.0057979954830624965,-0.025939988366463343
2018-05-11,0.0023321032856689853,0.0005390498426523304,-0.003510296323068843,0.004894233675508122
2018-05-14,0.015230995399337218,-0.011784030711318004,0.02058583301216496,-0.006708531475723735
2018-05-15,-0.002589241525892303,-0.01581679822442999,-0.021118682454155952,0.004630452255937678
2018-05-16,0.05349697728000269,-0.006602310432045476,0.007670183660182295,0.01275175226125931
2018-05-17,-0.02563318928978231,-0.00993529295832481,0.00024064464739040228,-0.003069921991676241
2018-05-18,-0.020125096845795006,-0.009314342116130634,0.02317337737750731,-0.014196860487400584
2018-05-21,0.002265315164104995,-0.027182385484595315,0.0029673692097172215,0.00483697872875744
2018-05-22,0.04574707582318441,-0.0015747623597154288,0.003336278672918244,-0.006378106460254737
2018-05-23,0.008176442880247657,-0.021685157337589855,-0.016420138456155243,-0.003994940262193226
2018-05-24,0.0012876425753314848,0.00224215998698956,-0.009843566960116857,0.008996070557260859
2018-05-25,0.01201088427416926,0.005671837266903842,0.017203112037584126,-0.02221118826680578
2018-05-28,0.030977339326233207,0.005024737008378537,-0.006131835956712986,0.04415443595707504
2018-05-29,0.01031568530166717,-0.011363823059691592,-0.011234319920847812,-0.0015500968776128294
2018-05-30,0.003879601923491884,0.010428810432425018,0.006670175238676562,0.000852179553187042
2018-05-31,0.008969784611115693,0.00884656672972952,-0.030712330688571713,0.024652874898670716
2018-06-01,0.014971698955404966,0.006472583379795387,0.0467010941828941,0.0018574930750854257
2018-06-04,0.007020082736683301,-0.000767577681270147,-0.017924842801880225,-0.018902850431102233
2018-06-05,-0.00803924924992687,0.007266555563488028,-0.0040024288567922645,-0.00686835414878326
2018-06-06,0.0020877432707509577,-0.0014940740773449193,0.0031504744446862595,0.011295723583590685
2018-06-07,0.014067350844547969,0.0002222441274135926,-0.02736849257574582,0.023537140996975216
2018-06-08,0.013906062437698876,0.00043022229313836543,0.015486152689516728,0.003873873366838627
2018-06-11,0.0023456908415504752,0.0027470543150333723,-0.02124312316761601,-0.010602634607632857
2018-06-12,0.0006286841560230559,0.0013168992707818373,-0.008797100527239402,0.009681662745437919
2018-06-13,0.007863134021390236,-0.002775694825653063,-0.02461899900205763,0.001039571849174184
2018-06-14,-0.0003367974444008387,-0.029302568540912458,-0.013119491920944071,0.012935073980170953
2018-06-15,0.01370921190593872,-0.0038159109755385614,0.0029906394854101242,-0.003243784665011017
2018-06-18,-0.008207085525060406,0.010738045792085526,-0.02691422164288952,0.01556952756166812
2018-06-19,0.00631631705724999,-0.020899236603939622,-0.008101535035321562,0.004697213785778027
2018-06-20,-0.017175888287113278,-0.012821200481873513,-0.014403828227369374,0.015101151283436904
2018-06-21,0.02327437188039755,-0.003455946853701562,0.0008961734553062161,0.011338987418273392
2018-06-22,-0.0023815757791805347,-0.017362185512183617,0.055899847550785794,-0.0016768137986536765
2018-06-25,0.012866293472984569,-0.0015571101139119307,-0.006586077912976428,0.012383950610792048
2018-06-26,-0.0037881783907039238,0.022469166141892757,0.017653747094526877,-0.008511114948235166
2018-06-27,0.014198622775732753,0.0038766507557890487,0.018742120127988822,0.01861431055880567
2018-06-28,-0.015893616332739797,0.0036825713150872882,0.0019210716555993147,-0.012830867421817342
2018-06-29,0.0130803841515828,-0.0342286722374808,-0.0062797043716486915,-0.014523811651353098
2018-07-02,0.01670289997290411,-0.015518336503274326,-0.022330913514199458,-0.021099309678008972
2018-07-03,0.00035822656605880693,0.0022285703400051135,0.03011446938872225,-0.013187479899941753
2018-07-04,-0.0064757991092559385,-0.002572694245086416,0.00636691875253849,0.010488577834299097
2018-07-05,0.001085112473563939,0.006379997339755701,-0.013994564795673594,-0.01070013713000353
2018-07-06,-0.003117590266145264,0.0209572635325664,-0.009581218879253586,0.027411795250368298
2018-07-09,0.008620607535944265,-0.011728466258195323,-0.03954340383521209,-0.0024988630668620875
2018-07-10,-0.0032490394270660397,-0.00587553851417464,-0.008238894869263743,0.00760933838175533
2018-07-11,0.002296954384142356,0.014455005311828719,0.012128469888396193,0.0010160769128527822
2018-07-12,-0.005722170812705278,-0.0028054098555285087,-0.0033211223130073762,-0.010186340837352615
2018-07-13,0.01024857406867125,0.014756435339181213,0.04455450272436006,-0.008924478549595539
2018-07-16,-0.0029813454229991885,0.004165358158694962,0.0005547297346800262,0.026301118958918207
2018-07-17,-0.011476790089255505,-0.012148282726766801,0.024342556825506102,0.0023895928464962683
2018-07-18,0.01291361990456089,0.01351824140967307,0.026675795200472686,-0.03358786661969912
2018-07-19,0.012675455393313495,0.014466143930233035,0.027283476286324486,0.010479820026328546
2018-07-20,0.015214960303075314,0.047308113099802436,0.023525169036691673,0.036596140637239774
2018-07-23,-0.0011810417570172348,-0.004333627907631315,0.008350891451124156,-0.014197802473662799
2018-07-24,-0.00023136373609128602,0.025289057197262814,0.0029744529725219964,-0.009281250823690324
2018-07-25,-0.00041606867280941654,-0.0009695865877013931,-0.021316716665468933,-0.004586647927764161
2018-07-26,0.00043651565368076257,0.010274994723754049,-0.008693912553329818,0.01710523437590297
2018-07-27,-0.0034262179251589634,-0.01247798686178768,-0.002125596936596044,0.0014229824720584474
2018-07-30,0.0010812546673993836,0.005847154502903882,-0.0280334029068988,-0.007583255087429092
2018-07-31,0.0048335342447215724,0.0008037980560746714,-0.0018224181973228422,0.011295735704517447
2018-08-01,0.00300014613074607,-0.0039876970505712955,-0.00408417951299182,0.033463857874691756
2018-08-02,0.0008466202497764222,0.0004649361971300268,-0.022284349315571435,0.0028908709959121984
2018-08-03,0.007742620184498868,-0.0065663004589389,-0.03423166702740477,-0.0051613648636512355
2018-08-06,-0.005824069891470472,-0.005652966024497977,0.004089822436451952,0.017998688522130445
2018-08-07,0.0029539159750732436,0.004917630584545097,-0.007999854924924797,0.0033834497164256976
2018-08-08,-0.0022701368761422003,0.01369908285574943,6.740222157903912e-05,0.035233069768447416
2018-08-09,0.011487677259754386,-0.0017963815195630546,-0.008050304998812211,0.03258602435564212
2018-08-10,0.005578755117931773,0.007234328758551839,-0.018053724540752263,0.026274832123172925
2018-08-13,0.00844429076170232,0.002098262616483942,0.0019896154040837536,-0.03365738544273637
2018-08-14,0.005288015055441263,0.01754831002570086,-0.05049843561292057,0.01483429890213877
2018-08-15,-0.008898606982858296,-0.009322059361300393,-0.03019588701875541,-0.006739454708143381
2018-08-16,0.00036738186908497137,-0.0008910375780496111,-0.005632691830269866,-0.0029701590015237993
2018-08-17,-0.005721045699442814,-0.000601028842685024,-0.006759399196637445,-0.011546659846011983
2018-08-20,-0.005128885637560607,0.007351655481660091,0.010188394817894292,0.007923500666483905
2018-08-21,0.00012067728677794657,0.00206978816057078,-0.010988305632924047,0.008463389461571219
2018-08-22,-0.0025107486530280597,0.007700017287919907,-0.01143523046886652,0.001698265748328191
2018-08-23,-0.0033663957666737318,-0.004966947712912971,-0.011128515705317855,-0.011586062750255897
2018-08-24,-0.007780354687488636,0.003325778478310414,0.004867417861239057,0.011890126036822803
2018-08-27,0.011609039968535333,0.01576878657034686,-0.010514415757336625,-0.008217571924567174
2018-08-28,0.0026013757291820684,0.013067258483018053,-0.004361262020812305,-0.007474465417100513
2018-08-29,-0.0002892752160124112,0.008476859517557165,-0.0053008449282799484,0.010860267384141767
2018-08-30,-0.0030279183199300626,-0.0036456350207962223,-0.00838502052684169,0.013122357416980326
2018-08-31,-0.003448622594656413,0.00574756358213732,-0.008803828917760097,0.0026680317708524903
2018-09-03,-0.007735935425507164,0.020319944768870574,-0.015463770657493617,-0.0021813035914513322
2018-09-04,0.0034108185334004067,-0.001596724014974303,0.007369510209846153,-0.0013519085359993482
2018-09-05,-0.004851268978443397,-0.013911429381335834,-0.004389670320834295,0.01191655814681382
2018-09-06,-0.008013544044444276,0.012051738785636359,0.00043669560874608096,0.00963537571810958
2018-09-07,-0.000730815371020052,0.009889220208194566,-0.009221830891119807,0.012106407914752149
2018-09-10,-0.004988677752215752,-0.014734198592843044,-0.006022569935470598,-0.005043895837044123
2018-09-11,0.0013730773757754987,0.010081520466871271,0.005594870937073184,-0.0007789977058755089
2018-09-12,0.0003703035581161566,-0.0028059547390846384,0.031333329781031934,0.011996824231724613
2018-09-13,0.009926799650577378,0.0006096343828760102,-0.015010860133718875,0.011035085810336196
2018-09-14,-0.0055926724951418086,0.013681130881569144,-0.004927934867205791,-0.004375067555185164
2018-09-17,0.012776530298608948,-0.009521038622983544,-0.009359161384576825,-0.0008705383724036369
2018-09-18,-0.0065604844608680695,0.006465588416217466,0.013226840940135888,-0.008208618360560157
2018-09-19,-0.0029914977510864128,-0.010298595176469265,0.00956972003814716,-0.0039292465235092385
2018-09-20,-0.004261882189885107,-0.008507427211498287,0.0003234542262214434,0.0012316147554706724
2018-09-21,-0.01159545154906029,-0.00874499541780483,-0.003268565453209661,-0.016143637729798363
2018-09-24,-0.0017890225783952637,-0.006006838406578719,-0.006807849093666323,-0.012522720538237568
2018-09-25,0.0018187915459658504,0.013258831319087908,0.005412569861598041,0.0038298586050014554
2018-09-26,0.004750499972842803,-0.005457560117256692,-0.0008211135552693771,0.02005990669325815
2018-09-27,0.008418338176043578,0.004516407978211434,1.5363774664843024e-05,-0.014224096484279813
2018-09-28,-0.002961265343354935,0.0027050223203498656,4.9901905017816096e-05,0.0007491112847070357
2018-10-01,0.00598617271271534,-0.0034303264732669938,-0.0002502853625212621,-0.005623278984972224
2018-10-02,0.002413786069416819,-0.0007135094407676671,0.00028907279623561236,-0.00045972254211264197
2018-10-03,-0.005383321516007119,0.0010033397245822172,0.004401420003495747,0.011152693941220607
2018-10-04,-0.0031901106876328954,0.019502537666320943,0.01865024418982594,-0.001999818078039805
2018-10-05,-0.0022603389596642064,-0.003100301021386521,-0.00016164230557523562,-0.01036501030652812
2018-10-08,0.002322159544942126,-0.011725331720526637,0.0009796809755064678,0.006551874710865056
2018-10-09,-0.01261523643224193,0.006678577116433791,-0.0021383866989914376,-0.003872741675748844
2018-10-10,0.0033013997837652497,0.0030712977129119822,-0.0011097903400654058,0.0014774105173959641
2018-10-11,0.0023813872065830636,0.004145634922902274,0.002201891147299888,0.007096931972190305
2018-10-12,0.0026854220751023157,-0.003881368647420448,0.005506078832304783,0.012475294041257731
2018-10-15,-0.0016128429175136614,-0.0014234137156646687,0.0009148997026310593,0.010762565949886295
2018-10-16,0.0013424195904267748,0.00590847278908288,-0.008915155019547325,-0.01359590657517152
2018-10-17,-0.0007015527110141198,-0.0039555265294906,0.0024978423790320233,0.01897013848988686
2018-10-18,-0.014365201323933116,-0.012323026671067645,-0.0026543973603874497,0.0057053450887472506
2018-10-19,0.009835538234340262,-0.0005687612000511196,0.010390476136656952,-0.011258898635875049
2018-10-22,0.002753898223812748,-0.0017018074716074975,0.005489720991100741,0.007016174651809688
2018-10-23,0.005993421794869778,0.0032089415396199805,0.0008233492882800433,0.0013773844448751746
2018-10-24,-0.006374095205156451,-0.0065138105602052625,0.002613776004139397,0.002815891132370737
2018-10-25,0.0027117705746031516,-0.010130425098822478,0.014708074679768113,0.03571728276642949
2018-10-26,0.0014349232980288736,0.003396515525421277,0.0025787809253415054,0.017073761067617595
2018-10-29,-0.008039672464985624,0.0003249677185515317,0.006108915812847759,0.0021782517129754616
2018-10-30,0.0009201306709366412,-0.015704254659548365,0.0030575045284548597,-0.008380395747637024
2018-10-31,-0.0012424677201307833,-0.0018516965466808116,0.003705784472514402,0.0005258593354629038
2018-11-01,-0.0017706264992657544,0.010167782405632889,0.005885264612422287,-0.0007808593413462497
2018-11-02,-0.002449677646864846,0.0006995187600016353,0.0008371915585008334,-0.003330573008684453
2018-11-05,0.003672989197777388,-0.004157119060482797,-0.0013317805462029764,0.005914416374409985
2018-11-06,-0.007498820277928884,0.0013661652064417941,0.00248028915496432,0.018052493181676156
2018-11-07,-0.006319937533567182,-0.004970460181998298,0.009944751271004096,-0.015317332098725784
2018-11-08,0.0009488059867362342,0.006867383783094422,0.002133722496434576,0.006699393799988779
2018-11-09,0.0008960064787947089,-0.008012761161606248,-0.0031066485490503512,0.009562324873728463
2018-11-12,0.0014216710465461786,0.0006679774218105208,-0.006380879805435248,0.00029076183588830384
2018-11-13,0.007154705122485702,0.009446827473699354,-0.005403139319419055,-0.016586907532597284
2018-11-14,0.001317776097813618,-0.00027785916001270457,-0.0010071515746184357,-0.005585457510691642
2018-11-15,-0.004703973910868091,0.049642732194839244,-0.002841567856646447,0.020366191693255927
2018-11-16,0.011393077455658382,-0.05708281935860539,-0.004288671795060255,-0.005602915578764283
2018-11-19,-0.0005615633963612556,-0.002881809554301007,-0.0003990733331841757,0.01714990385563742
2018-11-20,0.007298388842841386,0.07143101824166127,-0.0017914032677242694,-0.005142849059509731
2018-11-21,-0.01106474435963588,0.008229849024971436,-0.004528709403121992,0.0009089283914665196
2018-11-22,-0.00131476026700997,0.02698508722283818,0.004388632149438647,-0.008844030660891919
2018-11-23,-0.0008732780515121749,-0.006990820869448045,0.003846190666545789,0.0007453779438035533
2018-11-26,-0.00014895610693380735,0.016614588268329164,-0.006966077018855014,-0.00335193230474128
2018-11-27,0.00906873792045012,-0.01744473594865632,0.00258222106365256,0.003682006684584926
2018-11-28,0.0034840113293946127,-0.03991261901733367,0.004280890079769413,0.0028675891753119926
2018-11-29,-0.005472451676172641,-0.003884279970548283,-0.006236984964576342,-0.0027908070966304235
2018-11-30,0.0012554915789721392,0.0011835518191389521,-0.0035697849471611493,0.055971525401465216
2018-12-03,0.0002693763822737733,-0.014136500131334809,0.0018256332766702346,0.016090972917715107
2018-12-04,0.001188076056132647,-0.02186832313493235,0.006579274899916139,-0.012484964595867705
2018-12-05,-0.0014142826133163216,-0.03227226559629286,0.0005810791742524903,-0.005499091761648937
2018-12-06,-0.00853497698643447,-0.018725099978421006,-0.00033339250914687284,0.04483103846024154
2018-12-07,-0.009769637135564785,0.009663686410921201,2.5297337606367313e-05,-0.031976571415677085
2018-12-10,-0.0021608593459145247,-0.02992119351170436,-0.00024065906295192942,0.010040249819073083
2018-12-11,-0.004710644571226645,-0.019022067886358577,0.0025701930709027734,0.0033690839086704906
2018-12-12,8.707190500900663e-05,0.018969090619335556,-0.0003457037379821596,0.017027862876377375
2018-12-13,0.009408573702625628,-0.03348406078895607,-0.004549602132561578,0.015670717157999527
2018-12-14,-0.004493976397612225,0.0068435896139306274,0.00235947595868809,-0.011388224098211934
2018-12-17,0.003495428039570848,-0.012112549193116471,-0.006670947135570779,0.014095830259602324
2018-12-18,-0.0006232558954832614,-0.05285767640271862,0.011830964616750584,0.019209650960009334
2018-12-19,0.001916351325069595,0.04469299118352119,0.008950174301305427,0.019485527087200527
2018-12-20,-0.003913085021174984,-0.016947067457667154,0.005299893337600897,-0.03683070871012453
2018-12-21,-0.002539250049908842,-0.0032726908234201307,-0.0069433241205208865,0.0008389354532242762
2018-12-24,0.010815465960854292,-0.01714838392796426,0.003968070494206582,-0.01325221794218125
2018-12-25,0.004226689520157507,-0.022057521199018812,-0.00424113682781033,-0.0036665495972561775
2018-12-26,-0.013613562287800703,-0.032861687653000404,0.014169324280850139,-0.0605430812212984
2018-12-27,0.022784274302648882,0.0038312022746473445,0.004716838459857958,0.07139915349265069
2018-12-28,-0.004565926125378417,0.027178946538620487,-0.0010326112281724732,-0.07490275289680386
2018-12-31,0.0026692365987249634,-0.0356936407548065,-0.01138238343173411,0.043726325964563995
2019-01-01,0.00015178023199999367,-0.060796370474826604,0.00981277897502427,-0.001375920421713365
2019-01-02,0.00017486982003922142,-0.0715647863494489,-0.008312643168299312,0.02005583577693065
2019-01-03,0.004575229113738105,0.013304952546877902,0.006414039443685644,-0.02534591380427368
2019-01-04,-0.001436372011655553,0.043504676764847906,0.010796237909579013,-0.017055959147988548
2019-01-07,0.0009780061285287046,0.0014562095312727723,-0.004685008467448516,-0.04336208904707282
2019-01-08,-0.0030114031055160223,0.06886961055312667,-0.004101490140801618,-0.006978136702745871
2019-01-09,0.004190979681268994,-0.0033110136034619994,0.004691521450925007,-0.00747145632548331
2019-01-10,0.008061561060742323,-0.007998254043033401,0.003685169081390802,0.06885362509704417
2019-01-11,0.0061095282351221756,0.0681020060695807,0.0026547391503559366,-0.01782402871509125
2019-01-14,-0.007346053050226355,0.003270291924186895,0.0044018694376956,0.012085616952247103
2019-01-15,0.0017940180266910652,-0.00888634179485881,-0.003609340158718096,-0.024028357208870407
2019-01-16,-0.005008929818766281,0.029038704325312616,-0.002664310397839562,0.0069573491239490375
2019-01-17,-0.006409189949592719,0.02593815474477739,0.005830764767370758,0.0348453226039029
2019-01-18,0.01515007465788216,0.0065798546869352305,0.002157812156451619,-0.008099631529560766
2019-01-21,0.0017460309158340856,-0.0564078287212615,-0.008569847559745507,0.020380533571293533
2019-01-22,0.0017763831099364864,0.010726936495600055,-0.0030133628154323036,-0.025774646474326438
2019-01-23,0.006133962426789017,-0.03485101594137666,0.0009931044488643516,-0.0016195183879513873
2019-01-24,0.01810388619697627,-0.00492176877241458,-0.004921604640425956,-0.04977673501507701
2019-01-25,-0.001737824888327446,0.040443955624618146,0.0047190634942474345,-0.03702377884109604
2019-01-28,0.012125060543875125,0.023367715098944856,-0.0052763949262301085,-0.012363062106981595
2019-01-29,0.007824757837231376,-0.026774967664763283,-0.019211812853472707,-0.005886029857753449
2019-01-30,0.003286624285992213,-0.008082231085907747,-0.006167216169422343,-0.01953395377741945
2019-01-31,0.00101162988212662,0.010012251263031274,0.002256313948724152,0.006200572550782132
2019-02-01,0.007618258074164969,-0.047855799700595364,0.015851299251446696,-0.04263354303063135
2019-02-04,0.003590409567663269,0.004166176498552186,0.015976166798609453,0.04079867116333063
2019-02-05,0.00131059182746686,0.021699561594346016,0.008179599075234223,0.02174602632657042
2019-02-06,0.0014346436913716255,-0.0020135645870034643,-0.01261216399919854,-0.08229706259526248
2019-02-07,0.004352813380882626,0.06173134827028676,-0.0016683688950997685,0.013808654206270537
2019-02-08,9.113024442494836e-05,0.00193469186390897,0.0035974586774847155,0.04748273675491958
2019-02-11,-0.003728815335504126,0.011838357132263238,0.00379470924792515,-0.004327743150521214
2019-02-12,0.002663340302994176,0.009630524163009595,-0.002001443105623392,0.02226024099490951
2019-02-13,-0.0020333689905221663,-0.0020767318715458672,-0.008372111009590635,0.0015098961177175834
2019-02-14,0.0008201348692975657,0.011396976580522914,0.006962255671450599,-0.11128353010222289
2019-02-15,0.00108321875140582,0.008868794051010433,-0.001128917030591839,0.11386911624904086
2019-02-18,0.0015874598575381822,0.004184161026858625,-0.005146519089641889,-0.024701481251012986
2019-02-19,0.0035865978159769843,0.0027448623492207693,0.01998007509271878,0.03922977673993155
2019-02-20,-0.0011748523347000378,0.030537626396812737,0.011169091160263092,-0.020171934905985595
2019-02-21,-0.002339936305873968,0.006971843419004314,0.0002951688308533211,-0.0012394646005161722
2019-02-22,-0.007651296038059414,-0.012550727345677927,0.0060498767850209025,-0.03266506249352712
2019-02-25,-0.0014439097881995121,-0.0030472911400939297,7.023989028036748e-05,-0.04319411116578824
2019-02-26,-0.004399562271661769,0.010468796062347489,0.003218308845301679,0.049399725662506326
2019-02-27,0.001967368148286125,-0.012259589792435228,-0.0003576761568085282,-0.05338489611514356
