Date,1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,20Y,30Y
2018-02-15,2.205387399804545,2.2082479689438927,2.2163867535859567,2.2308877297741327,2.270371530389422,2.2999561041146657,2.3572792799355877,2.405726101632136,2.473073834104119,2.644632698499442,2.755193632871322
2018-02-16,2.1425201773392257,2.150730089039841,2.149658846972112,2.17024481906672,2.2109601700685104,2.2332868695691612,2.2922343883040264,2.3463704080595154,2.4273978444700535,2.5964223482986006,2.7178471379635005
2018-02-19,2.100535813805224,2.1031983471823295,2.110654423421286,2.12718437572532,2.1638609660460983,2.2091471581310262,2.25979023217027,2.310689601010198,2.394214435249242,2.5786029008444227,2.7003405015558424
2018-02-20,2.1945936411764366,2.1972479357678654,2.2052855506082243,2.2220386927036473,2.254394933713507,2.2845008232062196,2.3520266582047307,2.394131367921787,2.4686627344557235,2.633858276439731,2.7478788271028245
2018-02-21,2.1893011371997795,2.2041423143126635,2.2100663848164244,2.2256491129776896,2.257160593753095,2.2884682210504588,2.337158007388617,2.3847212769007586,2.4601769444199637,2.6173400538878018,2.725411640228796
2018-02-22,2.200202016887827,2.2005531015363964,2.2087160191239414,2.2353352922224565,2.262170454232914,2.2918355011334457,2.360568711684181,2.4115372504190256,2.480444099166488,2.655911073488891,2.769632658773614
2018-02-23,2.207723961924401,2.2093834138887773,2.2202301404293414,2.2406136398814094,2.2728938608116924,2.2932665707372757,2.365956178362809,2.412932988354586,2.4852001613190633,2.6629645545688105,2.7802014952540897
2018-02-26,2.2104131877688813,2.217290269233657,2.2327766387591117,2.24655278260947,2.2819106673756537,2.307515240611696,2.3663503114515714,2.4232321066063616,2.4977351145019964,2.6683033143999597,2.777534766614533
2018-02-27,2.197203075198594,2.2064852486934092,2.214900310024167,2.2338738997345393,2.2694019368719887,2.2970812698773138,2.375712382936811,2.4367146890654072,2.508348301541851,2.6947985079675334,2.80950801113887
2018-02-28,2.1822737728732604,2.1871199130248424,2.2070890140393624,2.224771600862173,2.2639706753091198,2.3075812203604293,2.3678955461005518,2.4290213020987474,2.5098043007222404,2.6956878628355296,2.808738509346419
2018-03-01,2.1310245085233754,2.1372356013220357,2.149954606352096,2.1767282433094275,2.2078462329707444,2.250932029099931,2.321115343236437,2.379515015383448,2.4705688923915203,2.663886850412814,2.7769071163780197
2018-03-02,2.0614073769969465,2.071580238567561,2.082068682699622,2.101880407332418,2.1445175961125815,2.1767489603838075,2.250646943403237,2.3194810964965056,2.4038482449731267,2.6159371481873026,2.733028800213139
2018-03-05,2.044340703760964,2.0503564375049566,2.0625930778416355,2.0900548792784774,2.1233597908048023,2.1660810690581287,2.2304065398887927,2.303894167007194,2.3807386309059018,2.582576480784728,2.70218727168285
2018-03-06,2.061785171937247,2.073026089823505,2.079257434014583,2.1037761272334574,2.144842794445269,2.1850036073728663,2.253995908173343,2.321606675596543,2.406199580340995,2.6093893533346315,2.735817377147063
2018-03-07,2.0408702034079833,2.048931605863315,2.060424427628388,2.0825737705485183,2.1325751003097646,2.1700258973979367,2.2419664011848583,2.3121368383582186,2.39776170794663,2.6117506161520287,2.7481845505884195
2018-03-08,2.02605689194794,2.034300147886908,2.0410765858569553,2.061791012605579,2.1114923196554325,2.156829075732989,2.2353373084535324,2.298461970964385,2.3873816890818804,2.6210133666940645,2.764651453243499
2018-03-09,2.064012280180572,2.076738337805182,2.0811189439420907,2.104378643870759,2.1424815864153097,2.1857214746132234,2.268416062361471,2.3323417734008363,2.4147047078248383,2.628425761226692,2.7717385204583254
2018-03-12,2.0449791584815484,2.056695874398157,2.0635683674661833,2.086070477489327,2.124553018061302,2.1651862545162284,2.2485286666323256,2.319216059718212,2.401262106670221,2.610479353238831,2.7419036995418296
2018-03-13,2.0693495814999103,2.0783269399553865,2.0892900609477874,2.110068962065076,2.14781163667448,2.1924370173110153,2.2646866330558857,2.323246021968705,2.4184311991558447,2.627124842879993,2.755484394720909
2018-03-14,2.09583360986916,2.096830500879275,2.107591625266231,2.1284042709249906,2.1702479876864826,2.2096620409276104,2.2725211629572617,2.3352217481391637,2.4194156946167737,2.631785387349252,2.7597845825399925
2018-03-15,2.1642298426475524,2.1691740174351284,2.183645410067929,2.2029432894686773,2.242617583863792,2.27747191292644,2.34211397291848,2.404926030256981,2.4800202981528847,2.690304808132841,2.804603553694406
2018-03-16,2.153643907720186,2.1632918296849213,2.1592723927440467,2.183788540978077,2.223556005426404,2.273710792921928,2.336511731556107,2.4031763104239423,2.484767860963102,2.6928297371672967,2.8265723493589414
2018-03-19,2.149343298940217,2.153058031225423,2.168935425069117,2.193249882747178,2.2273821113262957,2.270750435933788,2.344970138638835,2.414945539972883,2.496854564266428,2.723937264179976,2.862482845805164
2018-03-20,2.1936892845374607,2.204901361964567,2.2136323213187925,2.237315112578717,2.2823761055739427,2.3196024193132136,2.4030442446568876,2.4663192629747113,2.5607126261345794,2.783002267482978,2.922462996181135
2018-03-21,2.166225001765145,2.1683100895670115,2.1821609107681725,2.197865739011749,2.2417732333085216,2.285882169944268,2.3643022541920495,2.430648130602929,2.516185434959666,2.745884704668808,2.8862614849842876
2018-03-22,2.124638507042404,2.134598338907771,2.144868566783096,2.168790985554963,2.224933017943626,2.2558570579627553,2.3388821139349463,2.4096210750741007,2.5057720305703506,2.723686061175591,2.863616631593301
2018-03-23,2.1693941142796858,2.1827610249331206,2.1829476626953284,2.207542892919574,2.2566386627731334,2.2998594202933633,2.3785197771896773,2.4417647606134913,2.531309322088595,2.756026489523667,2.8942785461559373
2018-03-26,2.196082905542802,2.212647141571352,2.224782306540262,2.252462313763781,2.3023204751009687,2.3370124763682254,2.4201949222570986,2.5011123146496073,2.603484196263251,2.831278757600903,2.962318314574239
2018-03-27,2.188250800454692,2.1998296134760054,2.2068771262584277,2.2323538796806,2.2727989075229638,2.320752878118875,2.4089547894794485,2.48440439445393,2.5822540137775043,2.8117816973389966,2.9569129990122085
2018-03-28,2.1961205192751407,2.1961837716666484,2.20692659821529,2.229743255041762,2.2784922622516923,2.3383377462757373,2.4128590272928343,2.4928425812519874,2.589478712798866,2.8373669543840565,2.9703290116974816
2018-03-29,2.2063535949054427,2.2030232888799395,2.2146454609943294,2.2485116209582783,2.2884295785346693,2.3362729648294738,2.417241002852205,2.495671658608175,2.5899569126655893,2.8392736892444455,2.972734767196487
2018-03-30,2.1402874563712784,2.1421641641262053,2.163379398888583,2.186483503700615,2.2366515359386026,2.2752246626623998,2.3664319088752372,2.444807829216093,2.5422006402246335,2.7914310971410496,2.9363963349158166
2018-04-02,2.088245369436235,2.0989864715170943,2.1173278209826547,2.138670023028037,2.196111351606597,2.242028708986919,2.3313390274728496,2.4032118674252376,2.5117070249958,2.7683762628882267,2.9154361951727146
2018-04-03,2.0647796595537824,2.075791534180165,2.079430532997854,2.122866282451684,2.165403967633857,2.213680544325849,2.311008048020757,2.38726290200987,2.500458511350884,2.762475495140422,2.9123131469441215
2018-04-04,2.017044195878753,2.0317756477996682,2.0457870610961786,2.0764610029791757,2.127505997024564,2.1775396218730916,2.274553314898683,2.3581311104350386,2.46766349995724,2.74732958170291,2.9135216973515927
2018-04-05,2.0941453295121897,2.088007719159367,2.1166015911419964,2.132299081073067,2.187093230236387,2.245030096653006,2.337954612300204,2.419132172056284,2.5348868695032856,2.800173457193429,2.951168318752459
2018-04-06,2.010007733020294,2.0199510600139114,2.0309020080579483,2.06314396183817,2.1098802446710256,2.173386696399713,2.2670242997064873,2.350206371564043,2.4686242433791166,2.7383637037001387,2.9114388314299466
2018-04-09,2.0415553945226264,2.062216028386859,2.0683776518622787,2.102668785937554,2.1646410118429644,2.223400829886771,2.318287254919111,2.4232190646216236,2.5359225686902014,2.82389561721298,2.9869286684216716
2018-04-10,2.1128773767008315,2.120190082440772,2.133160150105808,2.1631091194921406,2.226229113911776,2.2788026708491493,2.380411863016745,2.486398768747523,2.5949475090975658,2.8804307044980373,3.036184091619459
2018-04-11,2.1108970028768814,2.128201751260042,2.1375490511522526,2.1761607152466502,2.234867276798675,2.2947305270644067,2.397542006532262,2.4904357313017913,2.613281858981022,2.8945270841850057,3.06304464942075
2018-04-12,2.0836978083691164,2.095216257459497,2.1021954520252426,2.133831841692387,2.195218463205394,2.255894432432378,2.3625950347857634,2.4558397486932297,2.57349437429935,2.859040385162985,3.0283082087542423
2018-04-13,2.176544490559905,2.188698683699695,2.2059580457909593,2.2343629877174496,2.2918626912098197,2.334730900428625,2.432434036494791,2.5166339020367188,2.6283644856705006,2.8921442183778208,3.033205920789174
2018-04-16,2.1311426068013892,2.1424051750844617,2.146265980129749,2.179418787267153,2.2370888559436928,2.2970173442252984,2.3925926273097864,2.4816871702800594,2.591754079826616,2.853775244755483,3.017191639994905
2018-04-17,2.1629368178298938,2.1745513249448685,2.188457986746649,2.2119295082669286,2.2724928301998637,2.319711766184306,2.415990682237215,2.507131091542484,2.614323930460434,2.8728630248486016,3.0381330191220943
2018-04-18,2.1617284035818196,2.175717617275039,2.1945068628927475,2.2179163357624034,2.2651579228363063,2.3218752314382742,2.4147547355165404,2.487642173873501,2.6096126508799165,2.8586088578263995,3.0134497482707783
2018-04-19,2.174718662072859,2.180480761534462,2.191574913665823,2.225984989629248,2.27508304753056,2.3253207547302814,2.414212374300134,2.4975539950542305,2.6012458403695895,2.8569371171742026,3.0121774217750508
2018-04-20,2.266448383683924,2.2698590641347636,2.2799182289137407,2.309286750177194,2.3578736502534903,2.3980159646584225,2.4938533024812273,2.5571882007289735,2.6663822232389616,2.898402097366453,3.0535245057487077
2018-04-23,2.234636306761509,2.244992685674033,2.261913227061293,2.280207316349275,2.3346652284804237,2.3847854546621,2.4690962591373635,2.5548262075371224,2.6527122228479034,2.901803047968437,3.0618945864877656
2018-04-24,2.2067071459059835,2.211469567733629,2.228402827521356,2.250778706257453,2.304384412550396,2.35429818059288,2.4505707424909167,2.523101256568002,2.6257591738250743,2.8845513111074417,3.0339968283422216
2018-04-25,2.175199969343839,2.1899169275959993,2.1999524947646543,2.224868121772453,2.283224442081571,2.32246158856255,2.4226603803365814,2.4997268064950715,2.6102556248082585,2.871064506361435,3.030490293965617
2018-04-26,2.137374861142314,2.149076868417523,2.1667230780728826,2.1896131682593185,2.240903426231801,2.2985476019053506,2.3925403132530962,2.478601197390075,2.592511085744619,2.8676409588664518,3.028432870325272
2018-04-27,2.095938796757336,2.112072053347615,2.1288439839053486,2.1582550379876784,2.2122204993432093,2.262766600822264,2.3626397269692663,2.455182234021324,2.5757270195938675,2.8551191340512174,3.026750804804291
2018-04-30,2.202429176138948,2.214286289216926,2.224639364479772,2.251786417321438,2.306510988934658,2.361863068162911,2.4466566986415694,2.5399126786357065,2.6463131342408452,2.917262877815433,3.088038477157441
2018-05-01,2.233152258059624,2.2426009321178193,2.2524275371925113,2.286397251255723,2.335631650793311,2.377975523846108,2.4704011557464383,2.5600458243904,2.657315843620495,2.925155521808786,3.0800985743136504
2018-05-02,2.276848427995004,2.277721944537627,2.294450061420168,2.327708434402783,2.371734578573228,2.4170234924963356,2.5018284593710214,2.5790135594256185,2.689390460438834,2.9378206267620164,3.092436724249346
2018-05-03,2.1433145876352047,2.1468439957800873,2.163112696592072,2.186575745025775,2.2357234961087378,2.2915641975442975,2.3830763006857145,2.47144663006953,2.5770675992273073,2.836535650243225,3.012654589042864
2018-05-04,2.083368142717976,2.090689707147988,2.104465124452788,2.1333132745077266,2.1842536166691118,2.242388357117065,2.3375050459376263,2.433922847750828,2.546577626203857,2.8227133651990877,3.002253028115965
2018-05-07,2.0179268224421025,2.0195311982064266,2.0455264240298483,2.079669148340787,2.1183134868637232,2.183555693119066,2.279969937541058,2.364775391824241,2.4865457492715506,2.7783903956754665,2.951278161746736
2018-05-08,2.000095026595693,2.0202389467346102,2.024285659233095,2.067006787666032,2.123763057958704,2.17064681829599,2.285849007796056,2.3747389077903254,2.5011814627603655,2.7942599880364645,2.978418361467378
2018-05-09,1.9666762809474136,1.9781317009663024,1.9877183354170185,2.0186389436854997,2.0894541566914646,2.1504469073075065,2.2501933509076966,2.353538613988547,2.476389950870645,2.7846765900730293,2.967733558190419
2018-05-10,1.9487147273547714,1.9633450580247922,1.9788217716975458,2.0115664952719836,2.074762670581556,2.131718196770703,2.2456438337826587,2.339336565417261,2.4656560587552594,2.7712846934772797,2.967845398815578
2018-05-11,1.9449529609195488,1.962864178831247,1.97186183021553,2.0060333493955538,2.0691532558803067,2.132065168544039,2.23042964653394,2.331489766381466,2.4581700507265434,2.7729259855363786,2.9692251479898597
2018-05-14,1.942762730069447,1.953578361482548,1.9711483378122419,2.0113717603318233,2.065621369317492,2.1402661878609264,2.2517387874597983,2.3594509358472777,2.4883209399197406,2.82164736026628,3.010854991154856
2018-05-15,1.87830733573924,1.8964795601037103,1.9048432179539205,1.9436833477377968,2.0092807529240906,2.076542135379677,2.1910352797297277,2.3099005279357807,2.433909375220139,2.7566541544477996,2.9613232162001575
2018-05-16,1.8616975106366338,1.8810553101588185,1.8993232370207136,1.9306740980727695,2.0015298868164604,2.0590185244545824,2.184756012031283,2.2864432988083347,2.4240061372897856,2.749758495017751,2.9562221031457288
2018-05-17,1.8326433131111493,1.8468168660936912,1.8654909172873675,1.8985618753084244,1.9700998314185338,2.0319884921769185,2.144623833628015,2.258227147147165,2.400564173929102,2.73917189376212,2.9384617648243463
2018-05-18,1.8239304340461409,1.8326029434290378,1.856894387467475,1.8884152673853427,1.9597362153191757,2.0331968666185456,2.1431667088074344,2.2592128710018353,2.3948373449877964,2.7432891871002245,2.9491633181200294
2018-05-21,1.8616508962588456,1.8861843795511124,1.8983008948843292,1.9375353908870256,2.005316357385856,2.0752240559175825,2.1905840973377835,2.3007844256255447,2.4492726635867834,2.786088268666015,2.986492968433992
2018-05-22,1.8239887000825332,1.835130157228201,1.8549420507429935,1.8876537977318095,1.9632420513127031,2.0277275035956333,2.159855889075904,2.2621811675709487,2.408102346067927,2.7474962625097246,2.9651136773913724
2018-05-23,1.8538872118778933,1.8617470060593262,1.8824334142103336,1.9120155306286764,1.9855645941969944,2.0405899125543265,2.175788012450754,2.2868992958344,2.4302410698795702,2.7753210774219514,2.9690587236156754
2018-05-24,1.869594225120374,1.8708453102334561,1.8921387635461973,1.927534977367991,2.00370668252034,2.073130330181766,2.19330393488289,2.305448855864003,2.4618003441148475,2.7991978394038903,3.0104783125564767
2018-05-25,1.861499211970873,1.8727277632739443,1.8895498630127776,1.929420672731677,2.0021827896794426,2.066011466697709,2.1892041570693235,2.3048588617531425,2.44662871734131,2.806340648293295,3.017009525397046
2018-05-28,1.9157315605008947,1.9315570381518676,1.9402029282195223,1.9902285110490798,2.0567581364409464,2.126784559899764,2.261882177992191,2.372079015875837,2.515596227373178,2.863337330257523,3.0747868410216572
2018-05-29,1.9497084325445517,1.9583076568287827,1.9736568456594739,2.013084328727016,2.080732559098672,2.1558923403505843,2.275804481682978,2.3825474148556216,2.5332675199275654,2.884600398666374,3.0779233388328757
2018-05-30,1.9491463437182384,1.9639840146911192,1.9790893395732871,2.0200446906832763,2.0896532863596393,2.1638158711962077,2.280785540211002,2.3992240724976037,2.5392442799120274,2.8769044265048076,3.0888243220604665
2018-05-31,1.9372633516558437,1.9548991417917037,1.9763747251044097,2.014107488495781,2.0857184668688444,2.1617302809810215,2.2934480451013206,2.395299685131851,2.553530528645599,2.9073257107927226,3.112181319006767
2018-06-01,1.8529819128281158,1.8869946181335688,1.8981809849903533,1.9446689802167634,2.0200108076917935,2.0907739880075584,2.22699929791817,2.335545257638934,2.5039027974728794,2.855567587752032,3.0777459608590245
2018-06-04,1.9195297405565133,1.9215799299120264,1.94910165205781,1.9909561005874887,2.0660853836110413,2.1316697533614613,2.27724050364443,2.388956717535776,2.548216406017226,2.9127840705575294,3.110698233017435
2018-06-05,1.8879060396617662,1.898820123128065,1.9119365530689512,1.954034357372534,2.0335935692962894,2.106160289470023,2.238096882433299,2.3629053702040315,2.5216510308258786,2.8845533994601658,3.0934117025891306
2018-06-06,1.901894428388785,1.9140720660386836,1.9366929641267199,1.970900552225062,2.0480168327831745,2.133633323211948,2.249394422486075,2.377689278672344,2.5247243074914483,2.8807371464387246,3.079752916933272
2018-06-07,1.868911784921231,1.8835316453858726,1.9008377497708764,1.9391244254314501,2.0227617817320867,2.0928972127636083,2.22369387224948,2.3408873587063432,2.4879793321378614,2.856858326241812,3.059889629121363
2018-06-08,1.8212797678510584,1.8371167953129912,1.8601149066016462,1.8989466306086855,1.9728176834296194,2.0493859632482305,2.1823538564680613,2.29876189776381,2.446040592923837,2.816792983140231,3.024181311744608
2018-06-11,1.8163307674472486,1.8267967450086893,1.8448671839694024,1.8859931321684507,1.9644551818929792,2.0383124624121955,2.1706568248217293,2.2896704747440175,2.435276840552611,2.8039942808796754,3.0143001804755167
2018-06-12,1.7735311559706743,1.782540548122194,1.8079920202954127,1.842798812260964,1.9234039542961983,1.990508454488806,2.1260988648399115,2.234251299402935,2.39289447505626,2.755953274646769,2.9686078734420467
2018-06-13,1.738189247609752,1.7541999953292455,1.7721622027346828,1.816071519970991,1.8959191712350492,1.9558412180387583,2.0899999264486473,2.215228448375384,2.368742950563816,2.7352446770484358,2.94986529967439
2018-06-14,1.8319150296567726,1.8476611852785172,1.859987575669079,1.8975004362114645,1.9690918718262476,2.0444958858163966,2.1774198704377477,2.2841846483961254,2.438479018255669,2.792976661005566,3.0056833943235666
2018-06-15,1.7935741895112898,1.8008788166241174,1.8345937311909601,1.8620145487498518,1.934143980715374,2.0115346367353246,2.1370198675525134,2.257881921747946,2.408039503599196,2.7689599211826255,2.9786648482690015
2018-06-18,1.803895335805075,1.8186192941501003,1.8340229088691717,1.8798253369114328,1.945872712376418,2.0199077846680544,2.144666106917397,2.2540479415997896,2.4110495483198764,2.759237818414387,2.9619301513586884
2018-06-19,1.8876062373278184,1.897060328057895,1.911783026424879,1.9571787509542686,2.0189473116929397,2.090371834609539,2.2105115180302835,2.318662590566565,2.4618640943505743,2.8062921342142606,3.006275772409686
2018-06-20,1.9285409739080224,1.9368889386509989,1.960654786778987,2.0023610101060147,2.0664485095845726,2.1219919684891773,2.244513569890062,2.3551967209851545,2.4980228369167765,2.8257932849506173,3.0255519933359496
2018-06-21,1.9392605200635284,1.9527135348842564,1.9681345511904436,2.007711837029482,2.073858884445121,2.1398708713399333,2.2544168753818985,2.363821512630732,2.5023964281699564,2.827348044675989,3.0362321145050255
2018-06-22,1.9196337077743426,1.926539396889954,1.9476274520508454,1.9849042119275067,2.055675602625637,2.1164832610636557,2.232993023430715,2.350089017624081,2.4846255132750255,2.821530653394622,3.012023911788739
2018-06-25,2.009267391423025,2.0181010349204604,2.032169743059637,2.0782800695427626,2.1399784047338835,2.2038866534778916,2.3300733399678824,2.4316576020627,2.5837854792661274,2.907362737961807,3.1057527917329093
2018-06-26,2.020637826856679,2.025618960616775,2.0606851617197446,2.0853027968944833,2.161036552638678,2.215548082703897,2.334817778611905,2.4438058036554264,2.588289878643069,2.910377770524424,3.0869102762706615
2018-06-27,2.0547130263060476,2.067901752688868,2.0831739406398175,2.120548535289016,2.1990599266595425,2.25414318791371,2.3733022008184674,2.472734845423853,2.6126726871292707,2.939041392666069,3.135800233568632
2018-06-28,1.946823575954523,1.960660248092462,1.9751148010159705,2.0188004599807816,2.0872119301239542,2.1589617297911525,2.2772599202484707,2.3863214992161095,2.527545547391524,2.8547786042252894,3.0607137332760646
2018-06-29,1.9366005437242868,1.948739344589725,1.974944541515885,1.9932698667757291,2.0756870938570655,2.1416662024478885,2.266969208401872,2.371075161379383,2.5105622765443045,2.848202544115908,3.0399606432826864
2018-07-02,2.0390443872313937,2.0486413734857445,2.0677249384019083,2.106591583892376,2.1674917605605386,2.232933108260633,2.34840317889378,2.4533024780400585,2.5878000324127814,2.9123765240268487,3.1017803392275978
2018-07-03,2.0295174163262595,2.037793104828679,2.054894633214399,2.093379546724017,2.1545815454507067,2.2182791632267143,2.3304483802751963,2.425948998238496,2.561175966950111,2.879217882412925,3.056314891217466
2018-07-04,2.135515794749764,2.143747340008079,2.156708407187882,2.194009371944249,2.251252513828926,2.313562812496827,2.426701395116825,2.5214241638968278,2.6419843867985646,2.9462361268845605,3.1238259899615852
2018-07-05,2.142089368629771,2.1397160108685727,2.1644018384398636,2.1926783186824927,2.24848433065732,2.3122880025093684,2.411387560927455,2.5013263596068085,2.628748517161109,2.9241240466915475,3.10195575445172
2018-07-06,2.112153316345406,2.1213967450298843,2.1340123577674857,2.167253816631939,2.2227296317899023,2.2750548097758836,2.3847561784515685,2.478909586907219,2.6084390970658107,2.902628553085004,3.0853534072475592
2018-07-09,2.110927151136653,2.1283146365456482,2.1294209630724477,2.1658359260930564,2.229571549994613,2.284973916709924,2.3897367186119736,2.4776232283143913,2.6095713533632767,2.899535888267723,3.0758452422397085
2018-07-10,2.08476524042688,2.1088126528062614,2.1208629478908536,2.147677593003906,2.2036387147841956,2.2588792561235396,2.3632472385791017,2.463997208631561,2.5889693077631537,2.88544846955605,3.0704222869258517
